@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
84,78,38,100,18,67,77,33,59,0,0,23,45,60,100,95,8
100,100,62,85,32,57,11,26,25,0,58,21,35,45,0,35,6
100,100,55,89,21,59,0,27,29,0,88,11,70,39,4,37,6
41,84,59,100,53,69,28,40,0,14,32,16,67,0,100,21,2
48,92,89,100,100,83,81,63,81,42,77,21,42,6,0,0,3
14,55,43,100,46,92,41,36,9,0,0,2,50,0,100,1,1
0,97,43,96,87,100,100,93,70,73,42,51,19,26,17,0,7
36,93,12,61,87,55,79,16,11,0,0,48,25,92,100,100,5
73,74,80,100,23,65,0,22,57,0,100,38,91,82,23,73,0
100,71,29,72,0,90,59,100,98,79,98,51,83,25,59,0,9
0,100,34,96,56,64,56,23,40,0,29,32,64,35,100,34,7
0,49,35,62,82,82,100,100,85,74,65,49,44,24,29,0,1
44,99,11,71,0,30,30,0,74,11,100,47,88,86,46,100,0
64,100,53,87,20,59,0,28,24,0,85,0,100,26,41,33,6
16,100,0,83,0,65,18,50,50,41,82,34,99,18,100,0,4
55,78,81,100,67,70,51,40,36,10,0,0,49,4,100,7,1
27,89,67,100,77,76,78,59,100,35,71,8,28,0,0,21,3
100,83,46,100,34,68,72,33,53,0,0,11,46,41,94,71,8
46,100,24,84,0,56,13,34,67,29,93,53,91,31,100,0,4
100,100,74,96,45,68,28,35,32,0,63,12,38,37,0,31,6
0,63,22,66,64,87,100,100,76,75,53,50,27,25,7,0,1
28,76,80,85,44,100,48,85,100,71,96,37,51,15,0,0,9
34,71,46,100,54,66,32,25,0,0,21,7,61,9,100,20,2
100,100,76,79,49,58,29,34,20,10,58,0,49,17,0,5,6
13,85,52,100,63,74,57,55,100,49,81,18,40,0,0,7,3
13,78,40,100,53,71,32,34,0,13,25,7,62,0,100,1,2
50,92,100,100,53,92,22,60,48,65,80,40,51,8,0,0,5
0,59,18,94,52,100,52,61,32,26,24,0,62,7,100,14,2
0,85,41,100,70,82,54,53,100,49,90,21,51,2,5,0,3
27,70,60,100,59,84,57,44,54,6,0,5,46,2,100,0,1
59,72,58,100,0,68,84,35,100,0,2,18,54,56,71,84,8
100,100,91,86,71,72,53,58,38,44,24,29,11,15,0,0,1
0,66,31,84,71,100,100,99,92,74,84,50,82,25,85,0,1
100,100,48,81,19,54,7,25,39,0,92,10,64,34,0,33,6
0,57,24,71,64,94,100,100,92,75,80,50,76,24,84,0,1
26,88,0,49,9,5,61,0,100,30,94,73,52,100,4,83,0
29,100,12,57,42,33,26,0,0,33,11,71,53,88,100,91,5
81,100,50,80,23,60,4,40,0,19,31,0,100,13,42,23,6
0,68,20,98,72,100,68,68,38,38,7,10,45,0,100,3,2
13,85,21,100,57,83,44,58,71,38,100,17,57,2,0,0,3
8,98,53,100,69,63,50,24,46,0,100,19,58,37,0,46,7
100,72,72,100,27,81,58,65,81,64,80,23,39,0,0,14,9
2,100,53,99,63,66,42,33,18,0,0,22,38,37,100,41,7
99,100,54,85,17,54,15,18,71,0,100,21,37,36,0,18,6
0,52,44,69,79,91,100,100,88,74,72,49,57,23,51,0,1
100,100,56,88,16,58,0,23,40,0,97,18,54,42,0,22,6
37,97,84,100,92,69,51,48,4,35,0,18,49,7,100,0,2
86,86,69,100,27,69,82,33,46,0,0,31,66,65,100,94,8
90,78,57,100,0,72,65,37,73,0,3,23,43,64,100,84,8
60,100,16,74,0,43,67,33,100,62,88,61,55,30,24,0,4
0,63,24,100,62,81,42,37,3,6,1,9,51,2,100,0,2
100,94,67,100,39,100,37,68,62,52,58,32,28,16,0,0,5
0,88,44,100,80,83,40,62,58,44,100,25,70,5,21,0,3
59,100,34,78,7,49,0,18,48,0,100,17,68,43,11,47,6
0,87,53,100,87,71,73,32,38,0,2,26,35,47,100,53,7
1,64,29,100,34,79,28,32,0,1,8,0,54,2,100,2,1
67,96,7,83,66,56,100,23,34,0,0,30,24,68,24,100,8
100,93,76,100,41,98,39,77,67,61,56,35,29,16,0,0,5
100,100,47,97,43,75,91,90,92,67,92,24,51,0,0,9,9
11,100,0,82,6,52,65,57,100,83,77,60,54,31,36,0,4
100,35,94,76,62,100,22,75,0,37,18,0,58,17,71,55,0
0,95,33,100,50,69,50,32,40,0,28,36,60,45,100,46,7
42,92,85,75,83,100,47,86,99,69,100,31,54,7,0,0,9
32,58,21,36,18,0,70,8,100,41,95,79,53,100,0,88,0
24,70,0,74,48,97,100,100,95,76,86,50,81,24,81,0,1
38,99,0,55,5,1,70,0,100,49,78,100,23,84,13,30,0
22,71,44,100,56,74,32,32,0,0,18,15,59,24,100,38,2
100,68,75,100,28,83,44,42,49,0,0,4,31,40,90,59,8
0,89,39,95,100,100,100,78,74,40,57,0,28,4,69,17,7
100,87,19,100,17,67,92,39,75,0,0,20,29,60,94,92,8
42,87,100,100,54,83,12,53,53,62,87,41,56,6,0,0,5
23,75,77,98,100,100,42,88,23,50,84,46,62,10,0,0,5
0,75,23,96,68,100,100,86,72,62,77,33,50,12,10,0,3
100,97,47,100,35,69,67,37,57,4,0,0,22,30,66,56,8
59,79,92,70,76,100,66,82,100,59,82,19,44,0,0,1,9
1,72,20,100,42,73,32,37,5,6,0,2,51,1,100,0,2
0,87,65,67,100,32,78,0,40,30,60,66,80,100,4,94,8
18,100,80,95,90,61,52,26,26,0,100,16,79,32,0,36,7
24,80,0,45,16,0,79,13,100,58,75,100,16,74,12,28,0
6,67,31,100,66,91,48,52,17,19,0,0,50,3,100,3,2
16,81,48,100,75,80,36,62,89,49,100,19,53,0,0,3,3
78,100,21,80,49,44,95,76,91,80,100,34,62,0,0,13,9
93,100,47,99,55,75,100,84,96,62,86,21,47,0,0,3,9
4,64,32,98,38,100,40,62,40,23,0,0,32,4,100,4,1
97,63,77,100,32,79,72,63,96,67,100,23,56,0,0,4,9
100,100,58,92,22,68,0,39,8,7,55,0,74,28,34,48,6
0,79,33,100,63,82,44,49,14,22,19,1,59,1,100,0,2
16,100,0,55,64,39,46,0,12,15,0,63,29,96,100,98,5
100,100,55,93,12,66,0,29,30,0,84,15,72,48,10,46,6
4,65,14,100,24,66,16,28,0,1,34,0,66,0,100,0,2
4,85,64,100,96,72,68,34,44,0,100,31,87,44,0,41,7
0,46,49,68,72,100,68,88,64,55,55,22,9,1,100,0,1
82,73,74,100,32,75,73,38,78,0,0,2,34,33,100,60,8
0,93,42,100,67,55,52,0,10,2,11,27,55,36,100,39,7
41,90,72,100,86,75,60,50,100,35,89,10,44,0,0,5,3
17,94,0,66,11,93,63,100,100,98,81,64,62,29,47,0,7
100,98,100,100,71,83,50,66,36,50,21,33,0,16,7,0,1
0,96,52,100,72,90,57,46,63,0,23,24,49,37,100,43,7
43,78,68,40,55,1,0,0,18,37,65,65,100,99,45,100,8
63,100,14,72,0,41,87,41,100,62,63,74,60,36,52,0,4
19,72,42,99,100,100,88,71,57,53,79,23,42,0,0,15,3
5,63,21,100,49,76,33,34,0,0,5,6,53,2,100,8,2
0,57,39,75,81,96,100,100,85,74,72,48,55,23,43,0,1
100,96,80,100,42,71,12,40,0,4,49,0,55,30,0,19,6
41,96,19,61,66,43,42,2,0,0,18,51,49,89,100,100,5
30,98,30,76,72,38,60,0,0,11,44,48,100,83,49,100,8
50,100,13,80,76,54,100,16,40,0,37,42,53,84,0,98,8
0,98,80,100,100,68,87,33,59,0,19,16,10,43,93,49,7
0,91,51,96,88,100,67,55,64,7,47,0,48,19,100,24,7
82,100,100,86,88,71,59,57,35,44,24,29,6,14,0,0,1
90,72,64,100,24,72,75,57,94,75,100,30,61,0,0,2,9
42,100,24,72,0,43,50,49,93,70,100,61,94,29,99,0,4
54,92,0,100,16,65,66,35,72,0,22,15,56,51,100,84,8
60,100,32,69,0,37,42,29,100,29,85,51,68,38,60,0,4
34,85,62,100,79,76,51,49,90,36,100,13,48,0,0,7,3
76,49,70,92,27,100,0,66,3,19,41,0,80,21,100,57,0
66,100,31,74,6,47,0,20,41,0,100,16,84,36,16,23,6
26,83,26,14,66,3,100,47,89,100,45,86,6,47,0,0,0
33,82,53,99,100,100,73,72,81,48,89,20,48,2,0,0,3
10,84,64,100,98,70,71,34,36,0,0,30,30,55,100,49,7
77,87,98,82,78,100,52,67,97,65,100,23,49,0,0,16,9
41,94,82,100,97,79,81,54,100,30,86,6,42,0,0,1,3
7,68,23,100,0,51,15,1,80,0,100,48,64,91,1,89,0
0,74,51,63,100,96,34,100,15,69,88,83,82,45,65,0,9
26,100,0,84,22,56,100,57,52,92,48,85,44,36,40,0,4
35,100,7,65,0,21,37,0,79,18,100,58,83,97,37,100,0
0,82,30,100,74,97,76,72,63,47,44,24,50,0,100,0,2
31,95,24,52,49,23,14,0,0,40,19,78,56,99,100,100,5
100,89,55,100,17,72,0,31,26,0,67,22,40,48,13,21,6
100,88,47,100,23,66,80,66,91,78,93,36,62,0,0,3,9
21,87,24,55,60,29,24,0,0,17,10,68,52,90,100,100,5
0,64,12,98,47,100,30,63,5,29,15,3,56,0,100,1,2
24,91,7,61,54,36,37,0,6,23,0,76,39,100,100,95,5
79,100,47,89,0,70,24,56,87,45,100,43,60,22,28,0,4
11,88,57,100,100,88,61,66,67,50,91,24,55,2,0,0,3
0,88,37,100,79,94,92,73,90,52,100,31,93,10,54,0,3
24,91,22,61,38,25,1,0,0,39,0,78,46,95,100,100,5
78,100,17,99,24,73,83,80,100,68,98,30,61,2,0,0,9
0,84,53,100,94,76,94,38,77,0,38,3,41,28,100,36,7
51,88,58,54,87,20,66,0,25,30,0,63,31,94,100,100,5
56,100,31,68,0,38,27,25,83,22,100,50,91,34,76,0,4
19,86,17,47,59,32,21,0,1,38,0,90,49,98,100,100,5
29,100,12,82,0,62,1,41,31,32,64,29,93,20,100,0,4
76,100,53,91,0,71,33,56,100,47,97,48,47,26,17,0,4
0,74,18,100,50,94,45,62,32,32,24,4,62,0,100,1,2
26,100,6,58,59,94,100,50,61,0,0,0,30,60,16,98,9
0,92,35,95,100,100,93,79,59,41,36,0,12,16,76,22,7
100,53,95,92,46,100,11,69,0,26,34,0,76,25,88,62,0
100,100,69,76,33,52,0,27,58,33,87,53,56,28,38,0,4
0,100,33,93,67,92,100,94,78,71,57,49,38,25,27,0,7
0,53,39,81,46,100,48,66,47,31,24,0,36,5,100,7,1
93,100,42,95,60,70,99,100,97,77,100,37,58,9,0,0,9
100,85,32,100,0,67,56,34,68,0,23,24,71,59,61,84,8
7,70,36,100,55,98,48,61,44,24,0,0,35,6,100,5,1
15,79,0,65,17,100,71,99,100,96,77,60,58,24,47,0,7
17,86,1,59,18,11,72,0,100,42,82,90,28,100,0,56,0
1,84,49,100,89,80,58,51,97,49,100,19,49,0,0,4,3
16,69,51,100,60,91,56,54,60,17,0,4,29,0,100,2,1
0,92,31,100,60,88,47,54,24,25,33,0,66,2,100,8,2
100,100,54,92,19,77,12,53,58,56,73,27,43,1,0,0,5
80,93,0,100,7,62,78,34,64,0,0,20,56,56,100,90,8
0,60,39,74,73,91,100,100,80,75,67,51,51,25,39,0,1
65,90,73,100,86,75,72,50,100,29,79,8,38,0,0,6,3
100,81,62,100,35,72,46,35,39,0,0,14,34,44,94,57,8
44,92,62,100,100,91,76,64,91,43,83,14,42,0,0,13,3
100,100,61,92,96,89,88,70,89,44,88,18,49,4,0,0,9
0,96,77,100,90,97,9,96,26,52,100,45,77,0,1,16,5
0,72,32,100,45,99,42,68,39,37,20,7,26,2,100,0,1
0,98,52,100,61,75,49,32,48,0,17,37,48,42,100,50,7
15,80,46,100,65,77,57,47,100,37,90,10,46,0,0,3,3
17,97,87,100,100,66,72,31,43,0,0,32,32,45,73,45,7
0,89,25,100,31,68,17,37,11,9,40,4,70,3,100,0,2
24,74,46,100,67,72,61,38,34,8,0,0,47,7,100,5,2
100,100,56,95,21,82,12,56,59,69,74,33,45,0,0,8,5
100,100,57,79,27,58,7,35,0,12,50,0,97,17,50,27,6
45,75,44,100,68,75,40,34,0,8,13,15,57,0,100,12,2
0,67,42,98,63,100,53,63,48,27,10,1,15,0,100,0,1
0,69,20,100,56,86,41,49,10,19,10,5,57,0,100,16,2
24,63,8,43,36,0,86,11,100,61,68,100,14,91,0,42,0
8,72,0,99,47,99,100,100,77,77,53,53,35,27,31,0,7
58,100,33,73,0,48,28,38,82,38,100,60,93,30,99,0,4
51,100,24,86,6,67,0,47,27,33,69,31,100,20,97,0,4
53,100,37,93,10,58,0,20,45,0,100,18,62,40,0,38,6
47,100,14,69,0,31,27,0,77,13,100,48,86,86,38,98,0
0,88,24,100,40,76,24,50,4,25,23,4,62,0,100,0,2
15,78,2,43,20,5,69,0,100,34,92,73,53,99,0,100,0
0,95,32,69,68,34,45,0,30,25,70,59,100,95,30,100,8
22,92,17,53,63,30,27,0,0,17,14,64,46,98,100,100,5
42,100,8,74,0,28,31,0,74,8,100,45,89,88,49,95,0
0,88,35,100,73,97,98,69,91,26,68,0,62,14,100,12,7
0,57,27,90,84,100,100,66,67,33,21,7,24,0,84,2,2
58,100,30,90,0,63,37,46,90,38,100,56,80,27,70,0,4
21,96,13,55,63,35,43,0,7,23,0,62,37,94,100,100,5
0,61,28,82,48,100,50,62,46,25,9,0,48,2,100,4,1
21,84,41,100,77,79,34,53,80,54,100,21,52,0,0,14,3
60,94,40,72,97,36,93,0,0,15,30,52,100,86,37,100,8
6,100,0,99,0,56,65,51,100,65,60,94,52,47,53,0,4
47,100,88,93,100,74,63,61,46,43,59,21,42,4,0,0,3
100,100,67,93,47,77,27,62,13,46,0,30,0,14,0,0,1
44,100,13,80,0,59,49,49,100,59,69,39,38,20,18,0,4
100,100,83,86,70,71,53,57,37,43,20,29,7,14,0,0,1
75,100,38,82,74,82,80,71,96,46,100,20,54,4,0,0,9
32,84,68,100,100,89,73,61,95,42,88,11,44,0,0,15,3
41,100,0,74,9,26,49,0,93,22,100,69,61,98,10,91,0
0,70,3,91,45,100,100,100,75,75,51,50,34,24,39,0,7
15,82,55,100,94,82,67,45,28,17,0,6,51,13,100,0,2
100,93,90,100,70,83,60,67,40,50,30,33,10,17,0,0,1
76,100,37,78,0,49,32,29,100,28,85,59,59,32,40,0,4
0,71,39,81,77,100,100,92,86,69,70,47,54,24,45,0,1
0,79,32,100,54,77,42,43,19,14,15,0,56,10,100,11,2
100,97,82,100,45,75,15,47,0,13,39,0,58,24,12,25,6
0,76,31,100,67,82,47,44,13,13,5,1,52,4,100,0,2
13,71,38,100,63,82,38,47,0,21,8,20,54,0,100,14,2
100,100,60,83,24,51,0,17,45,0,94,17,57,41,6,30,6
60,100,31,85,0,63,14,52,69,46,100,46,78,23,60,0,4
0,64,23,100,74,84,75,42,61,0,6,1,36,30,100,37,7
53,89,32,62,100,53,75,13,9,0,0,43,25,88,93,100,5
16,85,60,100,86,73,44,52,90,48,100,14,46,0,0,13,3
97,72,100,100,44,81,13,53,0,23,41,0,85,22,18,32,6
29,84,0,54,15,8,63,0,100,32,91,79,48,100,3,81,0
50,85,100,100,96,90,67,73,46,55,21,36,0,18,0,0,1
62,100,36,81,0,61,38,53,100,51,93,45,72,23,59,0,4
100,95,40,100,31,63,73,29,45,0,0,17,45,49,94,81,8
93,100,49,75,69,37,62,0,0,2,38,38,100,69,67,87,8
57,93,0,71,61,42,100,6,31,0,40,42,71,82,21,100,8
96,63,100,100,45,95,11,63,0,25,36,0,48,29,19,19,6
76,80,80,100,19,88,74,79,100,78,98,40,55,12,0,0,9
2,74,7,43,62,33,41,0,0,3,4,50,48,79,100,100,5
92,79,66,100,38,64,86,61,100,78,99,33,60,0,0,5,9
100,78,64,100,0,75,57,37,46,0,24,31,82,68,100,98,8
32,100,13,72,0,41,52,28,100,31,83,60,56,32,41,0,4
100,99,69,100,28,73,0,40,8,4,63,0,72,34,15,37,6
100,47,85,86,43,100,7,73,0,28,31,0,70,22,78,61,0
100,100,64,80,36,60,12,38,0,16,28,0,74,15,12,10,6
100,75,55,100,20,72,65,60,84,65,98,21,53,0,0,2,9
42,90,78,100,100,84,72,63,90,39,83,15,42,0,0,12,3
0,65,20,81,65,100,100,98,89,74,76,50,65,24,63,0,1
14,40,19,0,58,11,85,42,100,81,70,100,30,86,0,59,0
7,72,39,100,64,72,42,31,0,5,2,7,52,1,100,0,2
0,84,45,100,77,85,38,61,53,46,100,31,61,10,9,0,3
1,69,26,100,59,85,37,46,2,14,0,16,55,0,100,17,2
73,100,26,72,0,43,84,37,100,56,76,65,65,33,66,0,4
91,60,70,100,16,88,32,50,87,76,100,27,58,0,0,6,9
100,80,66,100,34,71,29,35,15,0,0,19,41,45,97,58,8
100,100,63,83,27,57,0,26,25,0,76,12,58,39,15,24,6
31,83,0,52,6,10,49,0,87,23,100,65,79,100,47,73,0
60,100,23,88,71,92,100,96,90,65,87,32,56,7,0,0,9
17,61,43,100,47,92,51,48,57,3,0,2,42,3,100,0,1
16,88,0,57,38,31,22,0,13,32,11,68,42,95,100,100,5
22,70,46,96,100,100,86,72,68,47,90,20,47,0,0,8,3
72,94,14,85,53,44,63,1,0,0,47,38,100,75,39,100,8
27,100,88,86,100,56,90,25,58,0,0,24,8,42,100,45,7
65,100,4,79,73,52,100,17,31,0,0,35,49,68,69,97,8
89,73,78,100,25,72,71,36,69,0,0,19,54,53,100,86,8
56,100,15,71,0,29,34,0,79,21,100,62,75,97,26,83,0
0,40,29,57,65,78,100,100,93,80,74,53,55,26,38,0,1
96,100,77,91,33,58,10,19,67,0,100,31,60,62,0,37,6
78,82,26,100,0,69,77,36,66,0,7,24,70,62,100,95,8
96,77,68,100,33,73,79,67,100,73,94,25,51,1,0,0,9
8,87,0,71,24,96,88,100,100,90,84,56,68,22,53,0,7
76,99,17,100,22,77,78,86,100,73,95,36,56,10,0,0,9
35,100,27,71,65,36,48,0,0,19,44,52,100,83,56,95,8
0,59,33,67,67,92,88,100,71,75,67,50,67,23,100,0,1
0,81,33,100,68,91,38,65,11,36,20,5,60,1,100,0,2
34,76,59,100,66,73,37,46,0,23,19,13,61,0,100,20,2
100,100,58,88,22,62,0,33,0,1,49,0,70,28,26,42,6
0,88,47,100,96,90,100,59,80,28,53,0,37,29,88,25,7
47,100,29,87,0,61,0,37,77,51,100,52,80,26,72,0,4
84,100,54,77,58,40,48,5,0,0,12,28,60,44,100,65,8
0,61,38,73,77,90,100,100,78,76,58,51,41,25,26,0,1
5,79,32,48,32,7,0,0,31,37,78,68,100,100,41,77,8
86,100,39,79,11,52,0,23,35,0,100,9,92,33,22,34,6
53,93,0,64,51,34,53,0,18,17,0,54,16,88,100,100,5
19,84,1,43,26,0,85,1,100,46,74,90,16,100,0,58,0
0,83,47,97,100,100,96,68,72,35,56,0,52,27,86,43,7
7,72,0,57,52,77,100,100,93,84,67,56,41,28,22,0,1
23,90,55,100,54,66,26,40,0,31,32,19,65,2,100,0,2
49,76,63,100,67,77,34,53,0,29,8,13,53,1,100,0,2
86,100,49,77,28,51,26,24,51,0,100,13,63,34,0,31,6
5,90,55,100,78,84,31,65,71,51,100,23,52,5,0,0,3
0,87,47,100,97,87,94,69,92,50,100,31,81,13,22,0,3
43,75,62,100,91,87,77,57,100,38,87,11,42,0,0,15,3
15,99,47,100,69,70,52,34,30,0,0,19,41,31,100,34,7
31,68,46,100,81,88,63,49,29,16,0,5,50,0,100,12,2
0,69,32,74,70,96,100,100,91,75,81,50,70,25,64,0,1
49,89,71,59,98,23,38,0,18,33,60,67,100,100,0,94,8
86,95,9,96,27,61,100,31,64,0,0,24,55,61,93,100,8
0,77,27,100,54,89,33,60,11,32,16,3,58,0,100,3,2
31,69,49,100,60,70,34,36,0,13,29,21,65,0,100,16,2
83,89,36,100,45,59,92,84,92,75,100,28,58,0,0,19,9
98,100,43,83,7,51,0,15,50,0,100,26,83,54,19,46,6
13,94,0,52,16,11,66,0,100,32,90,74,48,100,5,78,0
49,72,64,100,100,88,78,52,43,22,0,1,40,6,90,0,2
