@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
89,66,100,100,50,96,17,64,0,26,27,0,54,31,18,33,6
100,100,67,81,41,62,20,41,8,20,18,0,47,10,0,20,6
14,86,0,42,25,0,71,3,100,43,86,89,41,100,5,69,0
70,75,92,40,84,0,0,0,35,38,100,71,90,100,13,84,8
85,98,17,99,21,61,66,23,15,0,0,35,61,68,100,100,8
0,93,62,100,74,85,53,42,49,0,1,31,28,37,100,40,7
9,100,59,67,85,33,41,0,0,21,44,54,100,87,29,98,8
2,90,60,100,100,72,72,36,40,0,88,12,79,29,0,31,7
0,64,19,92,100,100,87,73,61,37,39,0,31,24,96,42,7
100,100,43,95,56,56,59,17,0,0,17,34,65,65,72,95,8
14,91,38,75,69,39,35,0,0,18,8,66,35,100,100,96,5
0,86,47,100,94,84,87,40,65,0,39,6,45,38,100,42,7
0,90,57,100,100,81,83,40,58,0,29,3,28,37,89,43,7
0,84,48,100,83,79,69,38,47,0,14,19,46,40,100,46,7
82,100,0,89,51,60,100,28,43,0,3,26,36,63,43,97,8
47,85,67,100,82,78,61,51,100,38,90,12,45,0,0,7,3
69,100,45,82,14,54,0,23,37,0,100,7,70,27,5,25,6
100,100,63,94,30,68,7,38,7,6,52,0,45,23,0,16,6
100,97,60,100,27,77,4,45,0,6,36,0,50,34,16,37,6
23,72,44,100,73,86,51,50,19,20,0,8,50,0,100,11,2
11,99,57,100,66,54,41,8,51,0,100,29,59,41,0,51,7
0,39,38,57,69,79,100,100,90,74,71,49,53,24,34,0,1
100,99,66,100,36,80,38,50,79,41,69,16,32,0,0,7,5
100,99,54,100,23,79,17,60,61,63,66,30,39,1,0,0,5
84,66,82,100,26,78,72,56,99,86,100,44,72,6,0,0,9
100,91,58,100,20,75,0,38,11,0,56,3,61,37,20,33,6
70,100,14,87,66,79,87,81,98,52,100,21,58,0,0,6,9
13,84,0,67,21,100,85,100,100,88,75,52,60,14,56,0,7
71,76,34,100,0,72,8,31,42,0,86,15,100,56,88,96,0
96,86,33,100,31,66,100,32,66,0,0,27,72,60,78,98,8
45,72,73,100,85,83,51,58,10,36,0,18,48,6,100,0,2
35,78,62,100,92,78,69,49,77,49,100,20,56,0,0,14,3
49,100,0,79,9,49,100,50,86,78,49,86,44,43,48,0,4
100,93,86,100,70,84,54,67,41,50,27,33,14,17,0,0,1
20,66,34,100,41,74,29,32,0,0,8,0,54,4,100,11,1
0,84,46,57,89,28,68,0,41,24,70,54,100,85,41,100,8
34,100,0,78,13,56,68,53,100,71,75,48,49,24,30,0,4
19,65,24,100,46,81,27,45,0,12,10,1,56,0,100,4,2
0,81,38,100,66,74,42,36,6,10,10,1,55,6,100,0,2
31,87,77,100,81,69,53,45,100,39,92,9,33,0,0,25,3
0,92,54,100,65,83,63,63,85,44,100,24,63,8,7,0,3
100,100,74,78,40,50,0,28,54,26,93,39,88,28,94,0,4
44,81,80,100,97,76,48,55,100,40,99,10,42,0,0,9,3
0,70,68,77,100,100,30,93,34,73,79,64,74,32,75,0,9
11,87,14,61,58,36,24,0,0,28,9,77,41,100,100,94,5
12,77,0,37,23,0,74,4,98,39,100,80,61,100,23,71,0
74,92,30,100,0,65,2,25,44,0,94,20,100,60,79,98,0
23,95,85,100,49,95,20,65,70,64,100,31,57,0,0,13,5
100,100,46,80,14,53,0,25,27,0,100,7,78,28,3,21,6
0,93,79,100,100,68,68,34,26,0,19,10,9,44,94,42,7
0,72,29,81,89,100,100,85,79,64,54,42,36,21,32,0,1
14,85,51,57,66,17,0,0,35,36,91,68,100,100,23,85,8
11,90,1,57,0,19,41,0,84,27,100,64,87,100,35,97,0
0,71,26,100,47,69,31,31,1,0,0,7,50,7,100,5,2
0,76,13,100,63,100,100,96,75,73,50,48,30,23,46,0,7
0,94,56,100,59,78,44,39,36,0,15,25,44,38,100,42,7
31,76,52,64,76,26,13,0,0,35,53,69,100,100,16,88,8
0,69,56,84,100,100,97,80,84,59,62,39,38,19,34,0,1
20,100,13,75,45,41,31,0,0,12,6,57,44,89,100,100,5
53,86,14,64,0,29,26,0,76,18,100,52,98,87,49,100,0
90,64,87,100,21,100,0,67,66,62,100,69,66,34,51,0,9
11,72,38,100,53,72,34,35,5,3,0,1,52,0,100,1,2
83,100,72,82,26,59,0,35,85,39,100,54,77,27,55,0,4
8,95,97,100,43,94,2,69,47,64,100,38,72,0,0,19,5
0,78,36,100,38,97,37,60,35,23,1,0,43,7,100,6,1
68,90,91,100,56,88,96,81,100,43,84,7,40,0,0,20,9
100,100,91,90,76,75,62,60,44,45,29,30,15,15,0,0,1
88,100,65,83,33,54,0,30,65,27,100,48,98,31,94,0,4
0,65,26,99,36,100,38,63,40,27,4,0,23,1,100,1,1
52,100,100,99,45,92,15,56,57,64,82,38,49,4,0,0,5
87,69,68,100,0,76,42,38,86,0,21,7,51,47,100,85,8
69,100,25,86,0,55,100,58,84,86,52,89,51,39,45,0,4
0,22,30,40,56,67,80,95,100,100,92,66,85,34,80,0,1
100,68,62,100,2,85,40,58,88,85,94,35,62,4,0,0,9
100,100,57,85,27,63,5,39,0,14,35,0,66,20,27,29,6
0,68,16,100,51,90,35,53,7,19,8,1,58,0,100,17,2
100,100,4,85,92,59,99,21,11,0,0,32,73,62,49,86,8
21,62,45,100,45,96,49,53,51,11,0,0,56,5,100,0,1
100,100,96,99,84,82,69,65,51,49,35,32,18,15,0,0,1
0,62,30,95,36,100,34,64,41,29,0,2,16,4,100,0,1
100,71,80,100,24,83,40,48,57,12,0,0,11,33,78,56,8
13,73,46,100,56,67,40,32,13,0,0,7,49,8,100,6,2
0,99,58,100,66,68,49,34,31,0,14,18,39,36,100,41,7
45,100,19,72,0,41,47,31,100,32,82,63,78,33,80,0,4
13,69,37,100,52,73,32,37,0,9,15,12,59,0,100,5,2
54,83,100,100,89,94,38,87,38,70,77,34,42,0,0,19,5
0,94,70,100,83,85,67,43,56,0,35,9,33,29,100,34,7
39,100,10,76,0,41,52,25,89,45,100,67,78,33,57,0,4
11,95,46,96,100,100,67,71,35,39,18,0,0,29,39,30,7
94,100,73,92,59,66,99,93,100,82,89,44,50,16,0,0,9
18,82,22,100,39,68,27,30,0,1,23,8,67,0,100,20,2
8,94,71,100,39,96,6,71,60,71,100,35,55,0,0,16,5
77,83,100,100,61,93,87,83,93,52,83,12,40,0,0,18,9
33,75,51,100,63,71,36,31,0,0,4,16,52,15,100,17,2
12,100,0,71,25,43,86,44,100,75,90,52,90,20,90,0,4
5,94,0,76,17,100,78,98,100,91,84,57,72,23,65,0,7
84,100,33,78,0,50,43,34,100,45,98,57,62,30,39,0,4
14,78,56,100,88,80,71,41,36,12,0,0,49,12,100,7,2
0,98,45,100,70,95,57,48,55,0,23,25,50,34,100,38,7
24,70,42,100,100,100,72,69,66,54,92,26,45,0,0,2,3
46,85,42,100,52,73,32,41,0,16,21,7,62,0,100,17,2
29,71,50,100,70,77,41,49,0,28,7,18,51,4,100,0,2
40,97,2,65,0,9,51,0,94,46,100,100,38,95,14,44,0
22,91,3,65,65,51,54,0,0,2,9,55,28,100,100,99,5
29,88,77,100,81,74,47,51,100,49,98,20,56,0,0,4,3
23,86,62,100,71,71,41,43,0,24,7,17,52,7,100,0,2
47,66,50,100,92,98,78,55,47,18,0,0,46,19,100,0,2
0,81,54,71,81,100,11,97,29,74,100,82,84,41,83,0,9
63,90,100,100,62,84,42,58,82,46,79,17,42,3,0,0,5
4,67,0,35,17,0,61,12,93,43,100,83,61,100,21,83,0
80,100,100,97,75,82,55,66,35,50,20,34,5,16,0,0,1
100,100,55,80,21,54,0,26,28,0,98,5,79,26,7,19,6
34,100,0,75,0,41,25,9,84,0,100,33,73,65,16,71,0
43,61,10,23,46,0,88,31,100,76,64,100,24,67,0,25,0
84,100,12,80,0,59,88,62,100,92,61,79,40,40,27,0,4
64,86,100,100,47,100,71,71,96,66,96,19,45,0,0,19,9
27,72,56,100,60,66,35,26,0,12,32,16,69,0,100,10,2
86,72,35,100,0,67,68,38,100,1,22,0,43,43,92,82,8
18,93,10,55,55,27,13,0,0,34,5,81,45,100,100,98,5
100,100,62,84,26,56,0,25,28,0,83,16,64,44,13,26,6
8,65,0,92,47,97,100,100,75,77,53,52,37,25,41,0,7
49,100,5,84,0,48,100,45,80,79,43,89,38,45,37,0,4
19,89,10,61,50,28,25,0,3,31,0,75,40,98,100,100,5
0,58,25,69,67,91,100,100,76,75,53,50,25,25,4,0,1
80,98,0,95,55,68,100,34,52,0,0,24,31,64,29,100,8
84,88,39,100,3,68,0,27,41,0,91,15,100,54,84,94,0
40,87,23,57,44,22,9,0,0,40,5,78,46,100,100,99,5
19,92,0,57,64,39,64,0,5,11,13,62,30,100,100,99,5
38,100,15,59,18,13,63,0,100,33,96,77,48,90,0,72,0
11,80,0,34,31,0,77,17,100,60,72,100,24,94,3,51,0
100,64,98,100,51,78,52,39,48,0,0,4,31,38,95,57,8
0,75,33,89,77,100,79,72,61,37,55,0,55,20,100,27,7
0,82,33,100,77,93,50,66,71,47,100,24,58,7,11,0,3
0,44,37,59,71,78,100,100,88,82,70,55,55,28,43,0,1
100,88,100,100,76,73,52,44,40,16,80,0,56,20,0,1,6
31,100,12,74,0,46,55,42,100,51,78,59,78,29,83,0,4
47,82,17,73,0,34,25,0,71,9,100,44,97,85,55,100,0
83,31,100,71,67,100,24,87,0,46,8,0,51,0,82,36,0
12,91,79,100,45,95,29,63,88,68,100,24,52,0,0,23,5
100,100,65,80,38,56,15,29,8,0,48,8,36,27,0,13,6
36,84,66,100,91,75,79,46,100,27,70,4,22,0,0,25,3
41,96,6,63,0,11,48,0,92,31,100,82,51,100,18,62,0
0,96,9,97,50,100,47,64,22,32,19,0,60,5,100,19,2
21,93,28,62,53,24,13,0,5,41,0,84,47,96,100,100,5
100,100,78,98,34,69,6,36,15,1,77,0,68,32,0,28,6
0,92,48,100,68,67,64,33,48,0,9,24,39,49,100,58,7
0,32,33,41,62,64,85,94,100,100,85,66,70,34,57,0,1
14,71,40,100,49,70,27,36,0,5,25,0,66,2,100,19,2
0,54,26,89,36,100,32,61,40,22,4,0,40,3,100,4,1
92,90,51,100,34,76,87,79,100,67,92,29,53,4,0,0,9
23,88,0,47,20,7,66,0,100,29,91,76,52,100,12,78,0
100,100,54,86,18,59,0,29,23,1,85,0,66,18,23,15,6
20,78,63,100,92,84,46,59,60,50,100,30,62,3,0,0,3
100,100,63,82,35,63,10,43,0,21,14,0,63,2,35,11,6
0,97,46,100,68,71,62,34,43,0,22,14,49,29,100,31,7
1,80,50,69,100,100,1,90,0,62,97,81,97,41,86,0,9
15,84,0,64,18,97,78,98,100,100,79,65,68,29,65,0,7
19,75,64,99,100,100,48,90,5,63,53,51,47,2,0,0,5
46,81,15,59,51,32,31,0,0,8,14,56,50,90,100,100,5
100,100,50,90,20,61,0,29,18,0,76,6,62,31,5,33,6
15,95,69,100,75,66,51,33,22,0,0,9,30,29,100,33,7
16,82,51,50,100,17,13,0,0,32,60,65,89,100,16,84,8
19,60,33,88,100,100,93,70,51,48,98,27,63,0,0,0,3
37,76,46,100,99,95,74,61,100,50,91,18,42,0,0,15,3
42,100,4,70,0,34,60,32,100,57,98,71,70,35,47,0,4
0,91,15,56,44,22,15,0,36,34,82,67,100,100,5,95,8
26,70,19,25,57,0,95,21,100,68,69,100,24,88,0,48,0
75,100,25,84,55,49,63,14,0,0,3,21,58,46,100,77,8
0,86,47,100,100,91,68,72,58,51,74,31,76,10,11,0,3
100,91,53,100,48,69,93,88,93,65,87,24,49,0,0,14,9
57,100,23,74,2,45,0,16,47,0,100,13,72,34,16,23,6
33,66,53,100,53,91,58,53,51,17,0,0,35,3,100,6,1
34,87,71,100,80,75,65,52,100,37,84,11,44,0,0,1,3
0,75,24,100,50,84,41,44,19,14,35,0,67,0,100,0,2
25,100,0,68,4,39,75,47,100,53,51,80,49,40,47,0,4
61,96,13,89,0,41,37,0,94,10,100,60,64,100,6,97,0
100,100,51,82,17,55,0,24,32,0,83,14,77,43,25,39,6
76,66,82,100,0,88,49,53,97,15,32,0,38,39,100,72,8
0,87,35,100,57,82,41,53,22,26,26,0,66,7,100,20,2
92,100,19,98,45,60,98,90,100,74,100,26,42,0,0,31,9
14,84,43,52,44,12,0,0,19,38,59,69,100,100,57,98,8
22,100,16,99,0,70,11,40,78,38,100,61,97,30,94,0,4
0,25,35,48,64,75,97,100,100,88,81,59,61,29,43,0,1
100,72,74,100,35,73,65,53,84,65,90,25,55,0,0,2,9
40,100,15,69,0,44,60,52,100,66,87,66,91,30,82,0,4
35,80,0,46,6,2,57,0,95,33,100,79,59,100,30,66,0
74,100,49,87,26,59,20,28,29,0,100,11,86,39,0,49,6
73,97,43,100,49,55,42,10,0,0,6,42,56,60,100,79,8
0,74,16,80,57,96,100,100,86,75,66,50,47,25,39,0,1
34,87,66,100,80,78,77,53,100,29,72,6,34,0,0,13,3
42,93,74,100,77,71,58,45,100,34,82,10,38,0,0,8,3
88,100,53,80,22,54,0,27,9,0,100,7,44,18,6,4,6
0,68,34,93,99,100,100,66,66,35,13,11,1,0,76,2,2
75,100,23,96,31,75,82,82,100,65,91,27,50,4,0,0,9
15,89,13,49,67,38,39,0,8,29,0,74,35,96,100,100,5
100,100,60,76,36,49,26,21,57,0,91,23,62,47,0,49,6
1,90,53,100,73,77,22,60,62,53,100,26,55,4,0,0,3
31,100,0,85,0,52,31,29,100,35,74,65,60,33,52,0,4
100,64,96,100,49,79,75,40,57,0,0,15,46,45,97,69,8
28,100,24,57,49,24,31,0,0,25,24,60,59,83,100,90,5
100,100,58,90,25,68,4,44,0,20,35,0,60,18,7,34,6
74,100,100,96,78,80,52,64,30,48,13,32,4,16,0,0,1
0,63,8,86,53,100,100,96,73,73,46,49,26,25,19,0,7
28,100,69,99,65,65,47,32,22,0,0,27,39,38,100,38,7
91,100,36,74,52,38,52,0,0,9,55,43,100,78,91,75,8
0,91,70,100,100,83,76,43,66,0,53,5,21,43,92,46,7
33,100,19,85,0,68,0,49,24,34,57,25,90,18,100,0,4
0,88,42,100,84,89,80,69,80,48,100,28,78,9,28,0,3
36,84,0,66,84,57,100,18,22,0,5,40,9,86,84,100,5
0,83,29,100,63,95,46,62,25,31,25,0,63,4,100,14,2
0,89,56,100,77,77,29,54,50,48,100,27,60,5,0,0,3
26,70,0,38,14,0,65,4,93,40,100,79,60,100,21,74,0
46,78,79,100,100,77,68,51,28,35,0,16,43,6,89,0,2
6,91,23,60,73,41,41,0,8,29,0,81,38,96,100,100,5
94,100,100,100,94,84,82,66,65,49,41,33,18,16,0,0,1
12,68,25,100,48,79,32,46,0,22,20,16,57,0,100,5,2
0,67,21,68,64,86,100,100,82,75,65,50,48,25,33,0,1
100,76,70,100,0,73,64,38,73,0,17,23,83,58,79,88,8
22,83,62,100,73,69,43,41,0,26,6,12,52,1,100,0,2
4,96,76,100,60,97,17,79,65,70,100,29,43,0,0,26,5
80,100,31,81,51,67,95,84,97,55,100,27,64,5,0,0,9
100,98,67,100,29,76,2,44,0,8,45,0,54,32,11,50,6
100,100,67,99,37,69,14,35,8,0,50,9,36,31,0,6,6
100,96,32,100,43,66,93,32,58,0,0,20,22,59,64,94,8
0,83,25,100,82,79,79,40,56,0,10,12,31,36,100,35,7
0,87,45,72,100,100,27,100,30,73,97,83,89,41,91,0,9
100,98,60,100,19,89,2,58,49,55,71,28,45,1,0,0,5
15,100,10,62,39,34,22,0,0,16,7,53,50,69,100,74,5
15,67,40,100,60,86,36,52,0,23,3,3,56,0,100,19,2
100,100,51,80,16,53,0,23,31,0,93,9,87,35,28,27,6
44,80,68,100,94,84,72,55,100,29,79,5,35,0,0,17,3
9,95,45,100,100,99,71,66,46,31,28,0,0,29,56,32,7
100,100,95,94,79,78,62,62,48,46,29,31,14,16,0,0,1
90,62,52,42,30,69,68,100,100,73,86,33,52,0,0,4,9
100,100,64,77,38,52,23,26,36,0,87,13,64,37,0,46,6
53,62,70,73,77,100,70,75,63,48,35,22,0,5,100,0,1
0,87,25,100,72,96,47,64,81,47,100,18,57,0,7,0,3
94,97,0,90,60,56,100,18,29,0,32,38,85,74,51,100,8
86,92,30,100,1,69,0,30,32,0,85,15,100,51,86,89,0
0,95,38,100,62,70,56,32,46,0,32,37,57,48,100,51,7
7,56,33,100,46,97,39,43,5,11,0,7,49,2,100,0,1
28,69,100,87,40,100,0,67,80,68,91,70,45,35,7,0,9
33,75,42,100,82,91,71,62,97,41,100,15,53,0,0,9,3
5,68,45,100,87,83,55,45,10,13,0,12,57,0,100,9,2
16,75,43,100,66,75,44,39,10,10,0,0,50,9,100,18,2
100,96,50,100,45,61,91,75,94,78,93,35,57,0,0,1,9
4,69,57,50,46,6,0,0,46,40,100,77,82,100,5,72,8
36,100,8,70,0,27,28,0,68,10,96,44,100,84,61,86,0
86,70,70,100,28,79,42,39,30,0,0,16,41,46,100,62,8
77,82,48,100,31,73,100,38,85,0,0,22,61,57,97,92,8
24,100,0,82,0,49,65,51,100,82,81,63,49,32,21,0,4
95,93,56,100,28,68,18,34,38,2,100,0,74,27,0,21,6
100,71,54,62,46,90,85,100,89,63,74,27,42,0,0,11,9
0,96,66,100,78,85,63,42,62,0,31,19,34,42,100,44,7
87,100,43,83,13,55,0,23,30,0,80,5,100,28,50,29,6
22,71,0,35,28,0,72,8,100,45,96,90,54,100,16,75,0
0,90,40,100,80,85,53,59,20,35,4,9,56,0,100,4,2
46,88,70,100,63,71,36,44,0,22,12,14,58,0,100,18,2
83,100,47,91,70,81,100,86,94,55,91,23,55,3,0,0,9
13,88,5,45,26,0,73,7,100,49,85,93,37,100,0,70,0
32,100,0,80,6,56,100,56,57,88,47,84,55,38,60,0,4
59,100,5,95,38,72,62,89,73,56,100,22,60,1,0,0,9
26,100,69,97,75,64,52,31,23,0,0,19,42,32,100,35,7
0,90,50,100,90,76,93,39,76,3,26,0,46,30,100,37,7
41,84,89,100,100,97,44,93,26,73,72,43,46,0,0,22,5
47,87,100,100,50,85,17,56,62,60,88,34,52,7,0,0,5
37,94,72,100,100,93,76,74,59,51,60,25,34,8,0,0,3
95,100,52,79,20,57,0,34,5,9,62,0,100,18,40,27,6
45,74,45,96,90,100,76,62,46,28,0,0,38,18,100,2,2
100,89,61,100,47,70,85,91,97,60,85,19,45,0,0,1,9
100,100,59,84,28,56,13,26,41,0,100,9,54,22,0,6,6
20,80,54,100,83,84,58,63,100,49,87,17,45,0,0,14,3
76,87,38,100,45,64,51,23,15,0,0,25,51,42,100,62,8
9,98,61,100,69,65,54,30,33,0,0,32,19,37,100,43,7
1,73,49,100,55,92,51,56,46,20,0,2,30,1,100,0,1
100,96,98,100,82,83,68,66,52,49,32,33,20,16,0,0,1
100,100,53,88,20,61,0,31,16,1,67,0,56,27,3,32,6
0,93,43,99,92,100,68,52,64,0,47,0,40,36,100,42,7
22,83,0,55,48,40,45,0,15,25,15,72,52,100,100,85,5
17,90,29,100,62,82,45,35,9,0,0,3,50,4,100,10,2
86,100,35,77,8,51,0,23,35,0,100,15,84,42,22,58,6
80,100,100,97,48,68,7,38,0,7,91,0,98,22,9,12,6
30,100,21,71,0,44,68,41,100,54,100,55,98,26,98,0,4
100,83,65,100,24,79,0,48,4,14,46,0,67,26,24,40,6
53,100,5,82,0,56,81,52,100,72,66,91,54,44,44,0,4
100,100,78,86,60,72,44,58,33,44,18,29,7,14,0,0,1
0,73,25,100,69,95,55,58,100,56,90,21,47,0,2,8,3
0,71,22,100,61,91,49,54,21,22,6,0,53,8,100,7,2
0,15,29,40,59,68,85,97,100,100,79,67,60,34,46,0,1
100,81,22,100,0,67,59,33,47,0,28,29,87,64,66,89,8
0,66,47,97,50,100,51,60,50,20,1,0,35,4,100,9,1
56,60,100,84,44,100,0,72,66,61,85,65,68,32,53,0,9
11,75,4,45,21,1,81,0,100,43,88,87,29,100,0,67,0
36,100,24,70,0,38,49,33,95,47,87,55,96,21,100,0,4
