@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
84,68,73,100,9,84,37,60,100,81,90,46,59,9,0,0,9
100,100,61,83,35,63,12,43,0,22,4,0,41,6,27,25,6
0,75,47,100,100,94,94,58,60,27,7,4,30,5,98,0,2
95,100,46,78,11,44,7,6,66,0,100,29,48,46,0,28,6
35,79,43,65,79,27,16,0,0,34,60,68,100,100,3,92,8
0,75,60,100,69,89,66,51,73,13,13,2,35,0,100,3,1
0,46,37,65,74,85,100,100,82,74,63,49,40,24,15,0,1
65,80,59,100,2,75,73,45,100,10,0,0,8,33,78,63,8
84,100,34,84,69,76,91,80,90,55,100,29,60,11,0,0,9
0,73,4,69,22,95,93,100,100,83,82,45,67,8,76,0,7
4,57,39,95,49,100,51,47,24,8,0,0,53,2,100,5,1
32,90,21,41,46,0,91,17,100,66,64,100,15,88,0,42,0
22,100,0,75,5,49,61,47,100,68,86,52,70,26,69,0,4
25,96,76,100,84,73,43,51,80,39,100,13,52,1,0,0,3
0,29,21,0,63,25,100,59,100,100,52,86,13,55,2,12,0
32,76,51,100,70,73,39,41,0,17,10,18,54,0,100,6,2
21,100,8,82,0,63,11,46,39,36,73,30,100,18,100,0,4
34,95,78,100,100,83,65,63,91,37,91,11,46,0,0,5,3
6,91,55,100,58,90,49,64,88,42,100,12,51,0,0,4,3
33,84,84,100,94,76,50,54,93,47,100,19,52,0,0,6,3
72,100,16,89,52,60,100,86,92,72,93,28,55,0,0,19,9
0,87,23,100,47,85,33,53,17,21,33,0,66,8,100,18,2
4,71,54,39,31,0,0,10,46,46,100,80,80,100,2,77,8
100,100,42,81,0,45,4,2,72,0,92,34,45,58,3,55,6
35,84,24,28,54,0,87,28,100,81,66,100,30,83,0,48,0
31,93,5,82,0,43,73,40,100,58,60,100,43,51,48,0,4
70,86,89,80,71,100,80,81,100,50,78,20,40,6,0,0,9
57,100,10,87,0,53,52,39,95,58,100,68,87,35,84,0,4
95,100,46,85,16,55,0,22,39,0,100,13,80,39,16,29,6
19,81,0,41,11,0,52,10,84,40,100,80,67,100,29,82,0
0,93,59,100,89,71,72,35,48,0,22,24,35,48,100,51,7
100,100,51,81,7,61,0,42,67,51,51,46,23,23,9,0,4
13,65,58,82,100,100,77,80,52,60,32,40,10,20,0,0,1
16,81,54,100,100,89,60,61,58,48,97,28,57,0,0,5,3
22,96,26,53,81,46,60,0,21,23,0,73,42,95,100,100,5
63,92,100,100,77,85,54,69,34,52,17,35,3,17,0,0,1
8,68,33,100,52,79,31,42,0,14,24,0,64,1,100,19,2
22,73,64,90,16,100,38,82,87,63,100,26,52,7,0,0,9
21,86,72,100,85,72,70,43,79,41,100,15,47,0,0,18,3
98,75,34,100,0,75,70,41,99,0,16,13,61,53,100,85,8
0,71,7,96,53,100,100,94,78,70,52,47,29,24,14,0,7
0,0,29,19,53,46,78,74,100,100,81,67,65,34,50,0,1
42,77,50,88,8,48,0,1,63,0,98,43,100,91,38,100,0
62,91,79,64,90,100,56,78,97,64,100,21,51,0,0,16,9
100,100,62,87,21,59,0,27,30,0,95,9,73,34,5,30,6
28,91,49,71,100,35,55,0,0,24,32,63,82,100,45,100,8
15,81,0,68,14,97,77,100,100,95,80,62,68,28,63,0,7
40,92,77,100,90,85,75,56,100,29,79,6,40,1,0,0,3
31,96,100,100,56,96,30,72,61,60,99,33,56,0,0,15,5
0,70,62,70,95,100,21,88,45,72,100,76,80,39,67,0,9
89,73,61,100,22,71,68,37,76,0,0,0,40,34,100,64,8
41,77,70,100,100,78,67,50,76,38,93,11,44,0,0,5,3
100,93,66,100,27,93,0,65,31,55,66,40,47,10,7,0,5
40,100,11,66,0,22,35,0,78,16,100,55,83,95,39,99,0
26,94,67,100,100,89,66,68,92,39,84,14,41,7,0,0,3
0,65,40,83,100,100,96,80,80,60,56,40,28,20,12,0,1
0,56,25,64,60,89,65,100,45,75,35,49,45,23,100,0,1
59,100,24,90,0,58,97,49,100,78,82,78,65,38,53,0,4
34,75,0,44,0,3,47,0,86,29,100,67,74,100,24,91,0
15,72,38,100,49,67,29,29,0,16,33,22,66,8,100,0,2
67,93,26,70,0,35,15,0,63,12,92,46,100,86,62,100,0
0,51,21,68,63,88,100,100,79,75,58,50,37,25,30,0,1
22,68,98,38,91,0,0,2,36,41,100,76,98,100,24,73,8
0,84,36,100,53,79,28,50,7,22,27,0,76,5,100,14,2
14,90,51,100,68,78,71,53,100,34,79,11,41,1,0,0,3
45,100,4,74,0,39,19,6,69,0,100,29,100,64,79,98,0
59,100,20,82,0,49,59,35,100,58,91,64,60,32,35,0,4
0,53,31,81,51,100,50,62,46,25,15,0,59,1,100,3,1
38,85,36,100,49,70,32,39,0,17,23,1,64,0,100,16,2
100,81,60,100,33,68,82,62,94,80,87,36,52,0,0,2,9
0,60,45,83,66,100,56,64,62,27,44,0,36,1,100,1,1
0,57,24,68,60,88,100,100,93,74,83,50,72,25,69,0,1
0,85,24,100,49,90,38,56,24,24,37,0,69,4,100,14,2
45,100,0,74,8,48,100,45,76,72,63,64,47,31,28,0,4
61,100,0,90,53,61,100,29,56,0,9,21,50,57,86,92,8
53,100,0,77,10,45,100,43,87,66,47,77,35,39,31,0,4
0,37,30,58,65,78,100,100,75,77,52,52,33,26,18,0,1
100,98,53,100,18,70,0,32,21,0,66,17,47,47,18,24,6
44,79,69,100,99,88,69,62,100,41,97,12,47,0,0,15,3
100,100,63,90,23,63,0,32,16,0,70,6,53,31,0,22,6
0,95,45,100,92,99,70,63,52,25,38,0,51,33,100,37,7
11,87,46,100,74,88,55,61,100,49,89,21,50,2,0,0,3
28,100,33,79,0,49,12,21,71,26,100,54,63,34,48,0,4
14,70,50,100,49,86,47,41,32,2,0,0,73,4,100,6,1
16,76,71,94,100,100,43,83,45,52,93,28,66,2,0,0,5
6,66,32,98,55,100,44,62,30,26,0,0,50,5,100,7,1
66,100,27,88,42,50,45,11,0,0,7,34,53,53,100,70,8
81,100,3,89,0,68,86,83,100,65,100,37,95,9,0,0,9
25,68,51,100,52,78,54,42,54,5,0,0,43,1,100,1,1
58,94,80,100,81,71,73,44,100,21,75,1,31,0,0,13,3
0,95,39,100,58,70,45,30,35,0,18,38,58,47,100,49,7
93,100,47,90,9,61,0,27,35,0,100,4,84,31,18,27,6
8,69,0,91,45,100,100,93,75,70,49,47,26,23,26,0,7
0,81,39,97,96,100,91,78,95,52,100,25,54,9,0,0,3
0,100,66,98,55,65,24,33,14,0,75,25,100,47,13,48,7
48,52,100,77,45,100,4,70,63,53,81,53,62,12,0,0,9
74,73,31,61,47,91,93,100,100,68,83,35,50,8,0,0,9
0,97,48,97,100,100,67,68,39,35,23,0,7,22,60,33,7
0,100,10,68,55,32,18,0,4,30,57,63,100,98,10,98,8
56,100,15,74,0,39,58,48,100,78,86,69,58,35,30,0,4
95,66,100,100,40,98,29,61,34,23,0,0,11,34,73,56,8
61,79,98,79,73,100,53,78,100,67,84,37,44,16,0,0,9
25,100,0,73,16,49,72,51,100,68,89,58,79,29,74,0,4
19,81,0,39,22,0,77,17,100,57,85,100,33,98,28,56,0
26,98,14,82,0,37,32,0,91,14,100,59,71,100,25,99,0
100,99,52,100,42,65,41,29,11,0,0,30,40,58,100,70,8
67,86,100,100,79,83,58,67,38,50,21,33,4,17,0,0,1
0,88,27,100,49,74,39,41,16,16,36,4,68,0,100,0,2
4,77,54,100,53,97,53,56,52,15,0,0,51,4,100,9,1
10,81,51,100,92,73,80,31,51,0,0,24,38,39,100,38,7
100,55,42,50,29,81,75,100,96,69,82,33,51,3,0,0,9
93,77,49,100,19,73,72,68,90,63,100,20,58,0,0,10,9
100,82,29,97,14,62,60,22,0,0,27,39,99,72,77,100,8
100,100,41,89,8,59,2,23,46,0,88,23,43,43,0,24,6
28,81,44,54,92,34,54,1,0,0,18,45,45,86,100,100,5
39,90,4,68,0,20,41,0,84,24,100,70,67,100,23,80,0
0,92,52,62,100,32,79,0,15,10,42,42,82,74,61,100,8
70,100,82,88,40,64,0,40,32,26,100,42,90,27,86,0,4
40,70,1,38,0,0,61,9,95,43,100,83,59,100,28,65,0
17,97,89,100,48,96,21,70,59,67,100,36,63,0,0,16,5
77,96,0,100,21,61,90,30,62,0,12,24,56,62,100,100,8
0,87,32,100,55,79,51,48,33,21,25,0,62,0,100,4,2
3,90,54,100,100,90,82,70,64,49,72,28,62,9,0,0,3
20,87,100,100,80,83,40,66,20,49,0,33,0,15,100,0,1
100,100,100,92,67,77,33,62,33,46,33,30,0,15,0,0,1
41,100,4,73,26,49,80,61,100,85,63,58,29,29,0,0,4
38,67,44,100,85,96,71,58,40,24,0,7,43,17,100,0,2
100,81,67,100,22,81,0,47,7,13,52,0,67,30,22,45,6
2,66,0,30,18,0,58,6,88,32,100,65,83,95,43,100,0
47,100,9,76,0,45,59,48,100,73,67,58,36,30,15,0,4
23,88,68,100,97,81,63,60,87,40,100,16,55,0,0,1,3
0,100,76,97,100,65,75,32,44,0,1,6,21,26,100,23,7
0,78,23,100,52,88,39,62,25,37,11,12,47,0,100,4,2
0,33,40,52,73,75,100,100,100,86,87,58,76,29,73,0,1
3,94,51,100,100,100,72,79,51,56,68,30,46,9,0,0,3
0,57,50,74,82,97,100,100,89,75,75,50,64,25,61,0,1
78,100,29,80,6,50,0,19,44,0,100,15,72,37,17,25,6
60,100,36,85,7,54,4,20,52,0,100,18,54,38,0,23,6
0,64,16,100,47,79,35,40,6,6,11,9,58,0,100,4,2
0,85,51,100,81,71,76,35,58,0,31,25,35,55,100,61,7
12,67,34,92,100,100,77,71,77,51,89,22,40,0,0,17,3
42,100,19,71,0,40,50,25,100,35,99,60,68,31,49,0,4
100,98,66,100,38,98,32,73,59,60,48,37,24,19,0,0,5
81,98,26,93,59,67,95,100,88,66,100,24,48,0,0,14,9
90,100,46,77,20,49,12,20,51,0,100,17,64,41,0,44,6
0,86,29,100,62,95,51,62,31,32,34,2,69,0,100,6,2
0,95,52,100,71,86,63,42,62,0,27,33,48,50,100,53,7
0,88,42,100,68,83,52,59,29,36,9,12,48,2,100,0,2
71,100,37,74,0,45,17,29,95,29,100,50,91,33,89,0,4
37,100,20,83,0,59,37,42,100,47,93,48,70,24,50,0,4
36,88,6,47,9,0,63,7,100,44,100,88,48,100,0,73,0
100,100,55,86,93,81,97,76,97,51,93,26,55,7,0,0,9
1,90,42,100,76,89,59,61,100,44,100,18,55,2,0,0,3
90,88,43,100,15,69,67,66,86,66,100,27,59,3,0,0,9
90,82,46,100,38,56,97,74,92,84,100,35,62,0,0,19,9
37,95,7,60,65,60,65,11,0,0,16,50,30,95,100,100,5
0,100,38,98,48,59,38,19,24,0,18,39,58,45,100,46,7
41,100,0,75,11,49,96,50,100,56,52,70,54,35,57,0,4
91,98,43,100,45,75,95,100,100,76,95,43,61,14,0,0,9
60,100,20,91,32,52,45,12,0,0,5,35,53,54,100,73,8
0,90,41,100,69,86,59,64,45,43,33,22,49,3,100,0,2
0,40,38,60,74,80,100,100,76,76,55,50,38,25,22,0,1
62,97,85,100,42,77,49,67,100,57,94,23,50,0,0,9,5
0,65,43,81,84,100,100,92,90,69,80,46,73,22,53,0,1
35,69,58,100,85,86,65,48,35,13,0,1,53,0,100,25,2
34,87,63,100,100,93,69,64,69,37,86,13,44,0,0,0,3
20,62,39,98,44,100,37,62,41,24,0,0,30,0,100,0,1
100,100,53,79,19,50,0,18,36,0,74,25,52,53,2,38,6
85,100,44,87,11,54,0,16,50,0,100,20,68,46,8,41,6
8,66,26,100,38,89,37,48,28,9,0,0,49,5,100,7,1
77,100,65,90,24,61,0,28,33,0,100,8,69,32,2,27,6
95,86,64,100,61,78,95,99,100,60,83,21,44,2,0,0,9
10,94,84,100,37,97,21,67,63,60,100,32,60,0,0,18,5
11,100,0,48,17,0,68,4,100,46,89,94,40,92,13,50,0
0,35,37,50,73,74,100,100,90,81,77,53,63,26,61,0,1
82,100,49,75,26,47,17,18,56,0,100,18,55,31,0,20,6
10,66,30,100,39,90,45,54,41,17,0,0,43,4,100,3,1
12,84,0,63,8,16,46,0,88,15,100,59,71,94,29,100,0
7,61,49,36,46,0,0,6,30,40,77,71,100,100,31,83,8
5,100,45,90,41,45,36,0,3,14,0,39,49,48,100,55,7
89,100,80,97,44,61,44,20,99,0,100,31,40,46,0,29,6
87,95,34,100,57,77,100,96,88,70,99,28,57,2,0,0,9
0,92,35,100,65,86,44,56,15,30,18,2,60,0,100,5,2
22,96,53,100,59,66,43,32,22,0,0,33,49,40,100,42,7
21,87,0,38,26,0,67,6,100,41,92,95,52,100,21,65,0
11,77,39,100,52,68,33,32,0,5,7,12,54,9,100,0,2
21,79,64,100,84,72,62,42,87,45,100,15,46,0,0,16,3
100,83,54,100,23,73,70,65,89,68,89,26,51,0,0,12,9
28,100,0,56,15,6,65,0,100,38,92,90,43,99,7,63,0
0,66,19,75,62,99,100,100,88,75,69,50,58,25,58,0,1
0,100,36,95,42,47,38,0,2,19,1,47,50,57,100,63,7
24,85,69,100,70,68,43,35,7,9,0,0,50,7,100,1,2
63,100,24,88,0,73,4,57,41,45,76,32,92,16,100,0,4
100,100,81,85,65,72,47,58,33,44,16,29,9,15,0,0,1
6,73,36,100,45,66,31,30,0,0,5,10,52,7,100,9,2
61,93,51,73,71,35,40,0,0,24,44,58,100,88,51,100,8
100,100,68,95,33,72,7,45,0,15,38,0,55,25,11,33,6
71,100,50,95,16,66,0,34,16,5,92,0,100,26,21,32,6
91,100,26,98,49,62,100,78,100,78,99,34,62,0,0,19,9
0,44,33,59,66,80,100,100,96,82,77,54,59,28,44,0,1
46,73,64,100,100,89,80,57,48,26,0,0,14,14,92,11,2
41,84,58,100,62,66,35,38,0,19,24,6,64,0,100,16,2
0,93,42,100,58,73,35,43,2,20,12,7,55,1,100,0,2
12,77,40,100,74,85,58,55,100,40,94,14,49,2,0,0,3
93,100,53,92,60,49,56,8,0,0,11,35,62,57,100,84,8
100,95,84,100,40,77,6,47,0,12,49,0,77,27,30,47,6
46,100,28,68,0,35,63,40,96,58,93,63,93,27,100,0,4
25,85,16,59,43,22,0,0,22,34,73,66,100,100,25,89,8
45,80,0,64,66,49,70,9,2,0,4,45,29,91,100,100,5
52,100,17,74,0,45,52,33,100,47,99,60,79,30,65,0,4
45,100,7,61,0,10,60,0,100,43,96,93,38,96,15,48,0
100,74,51,73,0,79,23,100,72,95,100,66,100,32,85,0,9
32,83,61,100,100,93,70,67,88,35,88,6,43,0,0,3,3
0,95,68,100,84,86,70,43,67,0,32,12,38,31,100,38,7
39,76,61,100,57,57,33,21,0,1,27,16,64,11,100,0,2
33,100,0,80,19,52,100,58,99,79,63,79,55,39,54,0,4
73,100,16,99,42,83,96,97,100,61,99,23,57,0,0,5,9
27,88,9,62,0,18,42,0,83,30,100,73,69,100,19,81,0
3,91,61,100,47,97,5,74,48,52,100,32,56,12,0,0,5
100,86,15,100,0,70,98,37,81,0,35,26,92,65,81,93,8
0,93,24,56,49,21,80,0,100,35,83,81,52,100,23,91,0
83,100,14,75,0,42,97,44,100,67,64,81,60,40,58,0,4
29,62,52,100,50,95,52,54,52,12,0,0,45,4,100,5,1
0,100,57,100,96,92,81,54,70,14,54,0,45,39,100,48,7
100,47,92,98,39,100,0,64,4,15,55,0,98,31,95,76,0
65,83,24,100,18,71,79,37,78,0,0,22,44,59,100,92,8
62,100,26,73,0,45,80,46,100,58,73,64,63,32,63,0,4
80,64,51,54,24,77,69,100,100,73,90,35,56,4,0,0,9
37,74,74,100,88,68,62,32,22,3,0,11,49,4,100,0,2
28,95,0,81,27,72,100,67,50,100,47,82,35,30,40,0,4
100,100,73,86,58,72,42,58,23,43,12,29,4,14,0,0,1
90,88,31,100,31,62,90,76,97,79,100,33,59,0,0,23,9
100,96,38,100,48,69,85,36,65,2,0,0,33,28,86,53,8
42,83,54,100,50,64,28,33,0,13,34,0,70,1,100,23,2
67,94,17,100,43,67,98,94,93,81,100,39,74,0,0,6,9
17,77,35,100,90,93,60,68,78,53,100,28,64,5,0,0,3
52,97,82,100,76,70,60,48,100,34,84,8,41,0,0,10,3
49,100,32,71,0,36,62,38,100,42,58,70,55,32,64,0,4
35,60,76,44,56,0,0,3,40,44,100,80,91,100,25,68,8
47,81,68,100,100,93,81,69,93,42,78,18,41,6,0,0,3
84,94,39,100,28,61,88,66,100,92,91,46,60,7,0,0,9
100,100,63,81,33,60,11,40,0,16,33,0,83,12,65,32,6
0,98,60,100,100,78,74,38,46,0,62,1,82,29,21,42,7
95,63,55,48,31,74,72,100,100,72,84,33,50,0,0,1,9
30,96,5,58,0,16,38,0,80,17,100,56,80,93,36,100,0
15,100,1,82,0,63,18,47,45,37,75,31,99,18,100,0,4
100,99,32,100,23,64,93,33,75,0,0,21,39,58,79,94,8
0,65,42,92,72,100,61,62,57,24,25,1,41,4,100,0,1
26,100,8,84,0,66,15,50,45,40,79,32,100,17,100,0,4
23,79,57,100,78,79,51,50,10,31,0,17,49,7,100,0,2
0,94,51,100,73,73,51,36,24,0,10,9,38,34,100,40,7
69,99,25,100,34,72,84,91,84,68,100,22,57,0,0,12,9
100,100,44,94,8,59,0,17,51,0,92,27,48,50,7,21,6
19,79,53,100,91,92,83,65,93,45,100,22,54,6,0,0,3
100,100,59,83,31,63,11,42,0,20,17,0,69,8,48,24,6
100,100,84,97,71,81,57,65,43,49,29,32,14,16,0,0,1
96,100,60,82,18,54,0,33,63,26,99,49,94,34,100,0,4
74,100,43,73,94,38,100,0,51,8,79,46,91,84,0,88,8
0,49,25,58,62,79,100,100,96,79,81,53,67,26,58,0,1
100,97,80,100,46,99,36,73,62,63,53,42,26,21,0,0,5
32,100,13,85,0,40,27,0,88,10,100,55,74,96,14,99,0
0,94,63,100,85,71,72,35,57,0,24,26,43,40,100,37,7
47,99,11,74,0,31,30,0,75,6,100,42,89,85,49,100,0
37,100,0,80,16,52,100,55,82,82,52,80,53,39,58,0,4
7,95,47,100,68,69,50,34,27,0,0,19,44,31,100,35,7
54,87,14,56,0,17,40,0,79,32,100,70,74,100,28,73,0
100,100,47,96,15,64,0,29,32,0,85,16,57,46,9,30,6
0,56,43,77,75,99,100,100,98,75,94,50,92,25,100,0,1
0,88,55,100,85,79,21,55,22,48,100,39,73,13,1,0,3
0,74,32,100,72,88,49,56,7,34,0,21,49,11,100,0,2
21,100,21,83,0,55,29,41,85,45,100,55,86,28,86,0,4
45,84,68,100,77,73,53,45,100,35,86,11,37,0,0,16,3
0,43,32,58,67,79,100,100,89,76,76,51,63,25,59,0,1
16,86,46,100,48,64,32,31,0,3,1,6,51,5,100,0,2
5,75,38,100,58,76,35,41,4,11,0,0,49,7,100,3,2
86,100,46,81,18,61,0,40,0,19,32,0,100,3,46,10,6
100,98,61,100,41,90,28,61,59,61,57,40,29,19,0,0,5
23,96,79,100,100,86,74,66,72,44,88,23,53,6,0,0,3
18,96,4,70,0,99,62,100,100,97,82,62,72,25,64,0,7
92,72,72,100,34,72,76,57,100,71,96,29,56,0,0,6,9
15,100,23,62,66,40,37,0,0,13,0,56,45,85,100,99,5
0,82,40,100,92,98,100,66,83,33,65,0,35,26,81,32,7
82,100,2,92,8,61,75,80,71,79,100,44,81,11,0,0,9
0,91,39,100,75,72,80,37,79,0,31,12,38,29,100,29,7
0,95,43,100,77,72,65,32,47,0,10,32,39,52,100,53,7
69,100,34,75,0,44,46,30,100,44,90,68,67,35,55,0,4
8,87,0,83,38,96,95,100,100,82,81,50,68,16,62,0,7
55,100,48,93,0,72,34,58,100,52,97,48,58,25,32,0,4
38,100,19,71,0,39,26,22,72,30,100,51,64,32,47,0,4
8,67,51,37,22,0,9,24,53,58,100,92,59,100,0,74,8
47,87,89,100,91,75,67,56,100,39,80,11,37,0,0,18,3
81,100,60,89,22,66,0,40,42,25,100,36,94,27,75,0,4
16,75,41,100,52,64,32,27,0,0,21,9,62,2,100,14,2
38,100,37,81,12,55,0,28,52,27,100,42,86,26,65,0,4
