@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0,93,70,100,100,88,95,70,75,52,70,34,55,17,45,0,1
27,60,44,100,42,90,44,45,47,3,0,0,50,2,100,6,1
42,100,19,80,0,47,46,36,100,45,100,71,94,36,87,0,4
54,89,100,100,68,98,25,71,68,66,81,29,46,0,0,11,5
43,72,0,89,46,100,67,76,49,47,26,19,46,0,100,3,2
36,83,61,100,23,68,0,33,23,0,100,5,80,29,0,23,6
34,91,0,72,5,22,45,0,90,16,100,63,69,100,24,91,0
100,100,53,89,19,63,0,31,13,0,63,1,75,29,29,43,6
13,88,0,53,17,13,67,0,100,31,91,72,51,100,5,86,0
8,73,22,100,34,65,26,29,0,2,16,0,58,3,100,6,2
80,95,0,84,43,48,100,16,58,0,37,36,75,73,82,100,8
0,94,66,100,97,72,83,35,56,0,24,11,32,40,100,46,7
31,89,0,57,4,14,61,0,100,33,95,77,47,100,16,72,0
0,75,23,100,63,85,72,42,70,0,29,12,51,25,100,32,7
8,70,0,96,46,100,100,98,96,75,69,50,48,24,58,0,7
23,93,5,56,19,13,68,0,100,35,92,79,45,100,0,78,0
0,24,30,48,61,75,91,100,100,93,83,62,68,31,59,0,1
64,59,62,97,5,80,0,37,36,0,95,15,100,58,82,100,0
41,100,38,84,16,52,11,17,54,0,100,19,55,32,0,23,6
100,100,61,79,25,51,0,20,38,0,91,17,61,42,5,28,6
13,68,69,100,72,97,70,50,67,3,0,0,24,3,100,6,1
100,100,63,87,35,68,16,47,2,25,0,2,32,0,30,21,6
94,88,77,100,31,73,0,44,6,13,69,0,100,23,20,30,6
39,74,65,100,65,60,38,21,0,0,23,22,62,4,100,4,2
100,100,52,85,20,55,2,22,37,0,80,24,46,47,0,26,6
62,100,40,74,7,45,0,29,68,46,100,59,83,29,69,0,4
100,100,52,97,23,87,27,58,74,54,78,19,39,0,0,13,5
32,100,18,63,52,30,23,0,0,37,8,79,52,94,100,99,5
59,100,11,75,0,43,100,49,66,80,70,83,73,32,74,0,4
17,100,18,55,64,42,40,0,12,27,0,75,45,95,100,99,5
12,78,40,100,44,98,44,58,44,19,0,0,44,4,100,6,1
25,70,54,100,60,66,35,27,0,1,19,10,61,0,100,0,2
23,93,0,70,15,100,70,99,100,93,87,60,76,27,65,0,7
19,85,20,39,44,0,86,18,100,62,73,100,26,97,0,60,0
100,67,70,100,24,88,0,46,9,0,57,2,92,34,91,75,0
0,43,34,59,68,79,100,100,85,75,69,49,51,24,30,0,1
34,78,66,100,100,87,67,59,85,49,89,19,47,0,0,5,3
11,100,45,66,100,33,82,0,16,19,47,53,89,87,0,87,8
15,100,2,79,0,57,48,49,100,56,97,43,87,21,98,0,4
19,64,10,25,46,0,85,19,100,64,73,100,29,99,0,66,0
34,69,54,100,62,68,36,34,0,8,6,10,52,3,100,0,2
27,91,37,99,100,100,78,77,63,53,75,29,57,5,0,0,3
87,100,36,82,3,52,0,17,50,0,100,13,55,31,0,20,6
0,83,28,100,59,88,42,57,22,28,31,0,70,1,100,2,2
100,100,45,83,14,61,0,38,3,14,66,0,97,15,21,7,6
8,79,56,100,71,92,64,51,53,11,0,1,42,1,100,0,1
100,100,87,85,56,64,30,41,13,17,41,0,44,15,0,14,6
0,80,38,100,50,70,30,37,0,8,3,3,52,5,100,0,2
30,100,17,80,0,43,43,32,85,53,100,75,82,38,67,0,4
0,91,39,100,72,90,79,69,92,50,100,31,89,12,52,0,3
29,74,53,100,100,99,75,71,81,51,81,20,38,0,0,15,3
100,88,12,95,25,62,81,29,25,0,0,30,42,65,94,100,8
0,100,55,98,79,67,76,33,60,0,0,1,37,17,100,27,7
0,72,33,92,73,100,69,72,48,46,30,19,55,0,100,0,2
29,87,92,100,94,98,34,81,36,45,100,37,64,7,0,0,5
45,99,57,70,100,33,74,0,0,22,28,59,81,94,40,100,8
53,70,77,38,67,0,0,5,45,42,100,75,86,100,26,72,8
100,93,73,100,43,98,34,66,50,50,61,34,31,17,0,0,5
0,90,42,99,89,100,84,79,62,41,57,0,53,38,100,37,7
34,74,64,45,100,10,6,0,23,36,83,70,91,100,0,82,8
18,80,62,65,61,100,36,92,84,69,100,28,53,7,0,0,9
0,90,41,96,99,100,67,57,54,0,32,5,42,25,100,31,7
61,100,32,73,0,44,28,36,81,54,100,63,90,31,80,0,4
61,98,20,75,0,32,26,0,73,14,100,53,84,96,36,100,0
42,85,24,51,75,38,52,4,0,0,17,49,50,85,100,100,5
0,99,57,100,84,73,74,36,67,0,2,18,26,32,100,40,7
2,85,29,100,37,71,23,41,0,15,17,0,58,2,100,8,2
86,86,10,100,12,67,84,40,71,0,0,18,35,58,100,89,8
58,92,68,45,86,0,0,0,22,40,94,71,100,100,14,85,8
10,79,14,68,85,47,64,2,0,0,0,49,12,93,100,100,5
1,66,32,100,35,99,32,62,32,26,0,0,11,1,100,5,1
0,96,59,100,100,89,74,54,47,19,28,0,35,39,92,48,7
21,98,6,52,55,37,22,0,1,33,0,81,41,100,100,99,5
0,67,17,100,56,99,49,55,25,16,14,0,56,13,100,13,2
100,100,58,88,22,63,0,31,8,0,56,9,59,39,7,47,6
26,73,0,66,38,100,50,90,20,47,6,19,52,0,100,9,2
76,91,100,85,69,100,76,82,100,55,89,14,41,0,0,21,9
83,100,0,91,54,66,100,34,68,0,5,11,11,48,38,85,8
0,79,46,100,82,84,36,59,70,49,100,21,50,0,6,15,3
0,75,20,100,49,94,42,58,28,25,38,0,70,4,100,12,2
8,90,39,61,44,20,0,0,11,37,55,67,100,96,57,100,8
38,73,53,100,96,97,75,61,100,44,83,9,39,0,0,15,3
27,94,15,45,36,0,82,7,100,52,81,98,32,100,0,62,0
16,72,46,100,85,97,72,60,100,46,86,13,43,0,0,9,3
100,100,73,90,55,75,55,60,36,45,18,30,0,15,0,0,1
50,100,17,86,0,58,53,46,100,70,79,55,53,27,36,0,4
12,96,49,100,55,66,35,32,9,0,0,31,49,38,100,40,7
7,80,39,100,78,92,65,58,100,48,85,16,43,0,0,12,3
56,99,18,67,0,27,33,0,84,22,100,61,82,99,32,100,0
72,92,19,100,32,58,89,78,91,83,100,39,72,0,0,8,9
99,88,48,100,32,70,85,86,88,68,100,27,60,0,0,4,9
42,100,26,84,0,51,47,39,99,62,100,65,68,34,53,0,4
82,86,54,100,32,66,93,75,97,79,100,37,70,0,0,7,9
48,88,82,100,100,77,67,55,99,35,93,11,47,1,0,0,3
67,100,24,79,0,51,0,20,43,0,100,6,88,28,29,30,6
27,96,0,65,4,24,53,0,94,29,100,71,62,100,9,83,0
21,83,20,100,0,49,18,1,82,0,100,49,66,93,3,89,0
31,100,0,69,0,27,37,0,87,11,100,51,71,85,23,85,0
0,86,46,100,88,77,78,36,51,0,11,26,45,37,100,42,7
100,100,48,87,15,60,6,26,35,0,74,18,44,45,0,29,6
22,85,61,100,99,79,61,54,74,42,100,15,52,0,0,13,3
35,90,100,100,39,88,11,55,62,64,89,36,57,4,0,0,5
0,97,60,100,42,99,5,69,44,59,100,43,69,0,0,13,5
35,96,42,100,16,65,7,28,44,0,100,16,62,35,0,22,6
0,94,6,100,44,100,39,63,19,29,24,0,63,5,100,17,2
83,90,100,100,42,82,9,55,73,62,77,27,32,0,0,13,5
0,38,31,56,67,77,100,100,93,91,72,62,58,32,58,0,1
34,81,30,59,100,51,90,14,22,0,0,43,20,92,90,100,5
0,81,33,100,52,79,36,49,12,22,7,0,53,4,100,7,2
0,86,51,100,81,83,47,58,80,45,100,20,58,0,1,1,3
18,61,51,37,44,0,0,13,33,48,84,79,100,100,35,75,8
93,69,79,100,18,84,57,60,94,73,100,34,70,1,0,0,9
54,96,33,71,73,34,30,0,0,29,49,65,100,100,31,98,8
35,100,16,80,0,45,56,45,100,53,59,81,55,40,54,0,4
64,86,79,100,100,87,73,63,93,41,83,13,43,0,0,5,3
0,72,23,81,67,100,100,99,94,75,87,49,83,25,75,0,1
87,94,47,82,96,43,82,0,0,4,29,43,100,74,97,100,8
46,100,5,73,0,41,61,41,100,57,84,69,69,35,67,0,4
100,54,48,62,0,75,25,100,65,90,60,59,48,30,33,0,9
30,88,74,100,100,88,66,69,74,46,90,22,50,7,0,0,3
0,53,29,81,49,100,44,66,40,31,25,0,54,5,100,6,1
6,100,51,92,57,56,45,21,22,0,0,31,48,39,100,40,7
23,100,18,78,36,40,17,0,0,51,21,83,61,84,100,82,5
0,82,39,100,80,95,66,51,56,6,40,0,55,28,100,29,7
59,94,8,100,17,65,90,36,76,0,0,10,48,46,100,83,8
0,80,44,100,47,91,47,58,48,24,16,0,27,1,100,3,1
50,82,8,61,0,15,50,0,95,30,100,77,59,100,23,64,0
18,82,0,38,23,0,70,6,100,41,85,83,39,100,4,74,0
0,79,61,54,100,21,61,0,43,34,82,69,82,100,0,92,8
2,70,0,100,51,100,65,67,41,33,6,4,47,0,100,2,2
19,92,0,51,17,7,64,0,100,29,91,77,50,100,4,87,0
50,100,27,82,0,58,38,42,100,55,86,48,55,24,34,0,4
99,69,77,100,51,72,88,79,100,59,84,15,38,0,0,7,9
52,100,49,99,0,63,99,53,100,81,81,84,77,42,86,0,4
37,100,10,79,0,41,56,31,97,53,100,76,74,38,49,0,4
29,88,71,73,100,33,43,0,0,25,39,64,94,100,35,94,8
18,98,72,100,26,89,34,61,82,45,100,19,53,4,0,0,5
68,98,70,100,36,79,0,59,60,49,100,47,73,23,51,0,4
84,88,100,100,70,73,46,47,32,19,51,0,41,25,0,8,6
92,47,92,90,49,100,11,74,0,27,35,0,76,18,100,57,0
42,100,13,73,0,42,52,35,100,48,92,56,92,25,97,0,4
56,100,34,83,0,63,23,48,77,39,100,42,68,22,48,0,4
82,100,64,89,31,67,0,45,62,37,100,46,78,23,71,0,4
48,94,40,69,79,37,53,0,3,19,0,64,34,95,100,100,5
94,91,32,81,100,44,91,0,8,18,45,60,98,100,0,100,8
22,86,62,100,82,74,59,60,100,42,93,11,40,0,0,17,3
0,46,3,4,43,0,78,24,100,57,92,96,51,100,17,78,0
65,87,100,100,73,87,37,74,64,58,67,21,36,0,0,12,5
100,83,62,100,22,73,0,44,3,13,70,0,95,22,8,21,6
16,89,1,48,23,9,72,0,100,34,87,76,45,100,0,83,0
24,96,91,100,100,95,32,92,25,62,87,51,62,0,0,6,5
100,100,55,85,15,56,8,21,56,0,99,24,53,45,0,26,6
0,87,56,98,100,100,84,80,67,60,56,40,51,20,44,0,1
0,96,42,100,62,62,56,19,39,0,11,36,51,52,100,57,7
92,75,51,67,51,98,94,100,100,63,84,28,49,0,0,2,9
38,100,2,73,0,42,69,34,100,52,83,62,62,31,45,0,4
0,91,43,100,89,95,100,59,84,23,66,0,38,32,84,33,7
100,88,69,100,34,82,8,56,0,23,26,0,50,22,22,42,6
0,90,45,100,62,76,28,53,60,42,100,26,62,6,13,0,3
8,62,17,100,61,88,41,44,0,11,8,22,58,0,100,14,2
100,100,65,92,27,69,0,40,8,7,58,0,87,21,41,33,6
0,69,27,95,66,100,76,66,61,31,37,1,58,0,100,6,2
54,100,0,92,10,62,64,69,73,71,100,36,79,7,23,0,9
47,84,94,100,100,93,41,80,25,61,82,41,53,0,0,10,5
16,100,12,92,0,69,38,52,100,57,96,46,82,24,75,0,4
51,100,45,99,11,65,0,25,43,0,100,20,74,48,15,31,6
81,80,28,87,0,53,8,16,61,0,100,25,100,62,84,100,0
93,100,50,87,100,91,93,70,91,44,89,18,57,1,0,0,9
0,64,15,76,63,97,100,100,85,74,74,49,67,23,89,0,1
78,100,37,99,58,59,74,20,19,0,0,28,51,55,100,80,8
2,66,26,100,78,99,77,64,41,34,0,7,47,3,100,0,2
14,67,0,30,26,0,70,16,100,48,96,85,53,100,7,87,0
55,85,67,100,86,75,67,47,100,31,83,9,38,0,0,8,3
51,93,86,100,80,69,54,44,100,37,94,10,48,1,0,0,3
100,100,58,98,29,80,27,45,63,36,78,13,39,0,0,3,5
63,79,67,100,100,100,84,73,69,50,73,23,41,4,0,0,3
100,100,63,85,33,62,8,37,0,7,39,0,60,25,25,41,6
56,100,0,98,10,73,64,82,81,70,100,33,64,7,8,0,9
23,75,53,100,75,78,44,50,0,32,2,18,50,8,100,0,2
100,100,70,89,55,74,39,60,21,45,9,30,0,15,0,0,1
0,82,52,100,71,100,63,64,61,29,36,2,21,0,100,5,1
30,82,0,70,42,34,0,0,18,34,80,67,100,100,8,82,8
25,95,18,52,59,29,22,0,0,16,18,66,52,99,100,100,5
100,100,55,94,17,64,0,32,17,0,88,2,64,22,24,13,6
100,95,70,100,38,84,35,56,74,47,78,17,40,2,0,0,5
100,93,66,100,40,81,39,51,76,45,72,14,37,0,0,4,5
14,93,1,80,0,37,31,0,86,21,100,62,69,99,6,100,0
28,100,12,86,0,67,22,52,58,46,93,38,100,19,91,0,4
24,92,81,100,26,79,19,54,83,66,100,34,62,4,0,0,5
72,72,90,100,0,94,5,59,91,65,100,68,60,34,25,0,9
0,62,11,17,45,0,80,14,100,52,86,92,49,100,16,83,0
25,86,59,100,77,81,54,57,100,42,89,16,40,0,0,18,3
84,100,16,87,88,59,100,23,19,0,0,31,39,67,21,96,8
47,89,33,69,100,51,83,10,14,0,0,44,9,90,81,100,5
53,90,80,100,85,77,66,51,100,31,89,8,42,0,0,4,3
71,84,25,100,0,69,56,66,76,74,100,36,66,5,7,0,9
0,34,39,52,74,75,100,100,92,83,77,55,62,28,52,0,1
38,100,12,86,0,69,6,51,35,40,68,31,91,17,100,0,4
43,87,43,51,47,14,0,0,29,33,71,63,100,96,45,100,8
0,74,59,77,100,100,31,97,28,72,92,70,89,35,88,0,9
27,95,0,62,9,20,57,0,100,27,98,70,61,100,8,85,0
6,100,54,99,66,59,48,18,25,0,0,38,49,43,100,42,7
58,58,100,91,25,100,0,67,86,63,88,70,47,35,8,0,9
31,81,60,100,78,78,51,56,100,48,94,13,46,0,0,15,3
100,100,59,78,23,53,1,23,27,0,77,10,54,34,0,36,6
90,69,63,100,21,75,60,67,91,59,100,17,54,0,0,6,9
73,85,93,77,73,100,53,70,100,64,97,21,48,0,0,24,9
100,54,78,100,30,92,0,48,14,1,66,0,99,40,84,79,0
100,100,71,89,39,64,15,35,11,0,50,1,40,30,0,27,6
88,68,59,100,14,83,58,66,88,63,100,23,58,0,0,6,9
0,97,67,100,76,73,62,40,51,7,38,0,24,25,100,34,7
52,89,75,100,88,73,68,45,100,30,86,7,38,0,0,12,3
23,100,0,71,18,44,72,46,100,70,76,60,56,31,55,0,4
0,66,27,100,100,92,99,51,55,15,13,0,20,35,98,30,7
39,94,26,62,93,41,67,0,7,6,0,51,18,90,100,100,5
0,92,58,100,88,94,67,47,60,0,36,1,37,22,100,20,7
40,100,6,71,0,39,62,36,100,65,94,63,66,31,38,0,4
52,100,15,72,0,32,24,0,69,8,100,40,92,81,49,89,0
88,93,2,100,22,66,100,37,75,0,0,11,28,52,88,86,8
0,67,42,81,94,100,100,86,77,64,61,42,45,21,52,0,1
5,91,0,49,50,37,17,0,2,35,5,85,40,100,100,100,5
100,100,67,77,44,53,31,26,38,0,88,4,44,15,0,4,6
29,82,70,100,90,78,53,52,100,47,92,13,44,0,0,11,3
54,100,18,69,0,30,27,0,72,18,100,54,84,91,34,93,0
39,100,17,79,0,56,6,32,42,28,79,35,100,24,90,0,4
0,85,33,100,55,82,44,57,28,32,17,8,55,0,100,1,2
100,80,65,43,26,55,50,100,90,92,83,42,49,3,0,0,9
0,49,52,62,95,82,100,100,84,75,71,50,59,25,57,0,1
3,60,17,100,23,84,24,40,8,3,0,0,50,5,100,11,1
72,57,100,85,41,100,11,68,78,69,85,52,69,15,0,0,9
0,67,41,40,48,0,9,0,40,38,83,72,100,100,35,79,8
11,100,49,67,100,35,93,0,49,16,69,53,78,90,0,89,8
53,100,2,77,66,46,100,10,17,0,0,33,68,62,66,98,8
100,100,57,97,22,68,0,37,11,5,92,0,92,28,3,25,6
48,100,26,87,0,60,22,35,100,47,88,54,53,28,47,0,4
30,91,1,68,54,50,44,0,0,9,11,64,41,100,100,99,5
36,81,31,54,88,38,58,0,0,8,8,54,38,92,100,100,5
34,81,6,42,22,0,70,10,100,48,92,91,42,100,0,73,0
44,86,62,100,74,75,63,47,100,30,81,5,37,0,0,12,3
100,100,57,81,24,59,0,34,0,8,47,0,65,22,14,23,6
65,90,24,90,0,44,19,0,67,6,100,44,91,91,44,100,0
83,90,0,100,34,67,100,34,70,0,4,24,45,61,74,90,8
71,93,85,82,65,100,79,77,100,48,79,18,40,4,0,0,9
0,77,42,100,75,79,34,53,60,47,100,25,57,4,6,0,3
88,91,52,91,73,73,94,100,100,58,87,18,46,0,0,1,9
0,62,33,90,46,100,48,64,55,27,30,5,44,0,100,5,1
59,65,100,98,31,100,10,64,83,67,85,52,60,13,0,0,9
66,89,93,100,80,69,68,48,100,23,80,0,40,1,0,6,3
86,82,46,100,43,66,86,32,63,0,0,12,46,45,100,75,8
15,78,44,100,100,95,76,69,37,44,0,21,14,0,83,3,2
17,84,18,59,48,36,17,0,0,38,6,87,52,93,100,100,5
86,88,61,100,49,71,95,80,100,60,95,22,51,0,0,2,9
93,81,43,100,22,69,63,36,60,0,0,2,33,31,100,47,8
11,100,0,60,1,19,45,0,89,26,100,65,65,95,13,82,0
81,80,34,100,0,73,63,65,89,77,100,36,89,0,22,1,9
48,100,28,71,0,43,40,32,100,37,87,58,61,29,41,0,4
0,87,22,100,48,97,62,78,64,55,64,32,76,11,100,0,2
0,89,25,100,77,80,81,40,71,0,33,15,36,41,100,50,7
42,90,24,55,80,48,51,10,0,0,9,48,43,85,100,100,5
56,100,38,69,0,41,44,38,100,40,95,68,80,34,74,0,4
100,78,52,100,17,76,86,39,72,0,0,25,60,64,84,92,8
0,94,37,100,65,77,70,38,61,0,43,16,62,38,100,46,7
28,81,71,63,100,26,32,0,0,28,42,64,85,100,12,87,8
100,100,60,85,25,58,0,28,13,0,71,6,46,23,15,10,6
0,84,37,100,75,85,75,43,67,0,47,5,56,24,100,28,7
100,100,66,85,37,69,14,51,0,32,0,12,31,0,34,11,6
0,62,16,100,37,82,24,42,8,8,38,2,69,0,100,0,2
93,84,41,100,36,65,90,33,71,0,0,7,53,39,100,74,8
0,66,23,73,63,90,100,100,81,75,63,50,44,25,31,0,1
0,96,64,100,96,70,81,33,52,0,19,19,35,49,100,56,7
0,73,21,92,57,100,79,84,74,61,68,38,71,15,100,0,2
0,86,47,100,91,88,56,62,58,40,100,19,59,4,8,0,3
0,82,35,100,58,85,42,57,21,29,15,0,58,2,100,11,2
0,52,44,70,69,100,69,72,51,41,20,11,9,1,100,0,1
100,84,42,100,0,72,39,36,75,0,32,16,63,55,69,91,8
43,100,17,84,0,62,29,43,84,47,100,43,71,22,49,0,4
61,80,97,90,60,100,67,80,100,58,83,24,44,4,0,0,9
86,100,38,80,6,51,0,18,47,0,100,13,62,30,7,18,6
3,77,40,100,70,80,52,45,20,18,0,0,50,7,100,1,2
16,95,100,100,22,92,2,65,24,47,96,39,75,0,0,2,5
1,83,45,100,100,93,67,66,66,50,96,23,62,0,0,5,3
4,88,39,100,59,78,60,55,100,42,88,19,47,6,0,0,3
100,72,77,100,20,74,71,56,94,81,95,39,65,0,0,0,9
10,78,43,100,78,86,57,59,100,46,82,17,41,0,0,9,3
10,81,42,100,48,67,35,34,7,4,0,7,49,0,100,0,2
50,83,74,47,90,0,41,4,59,49,100,85,47,100,0,71,8
23,71,52,100,40,91,40,57,40,24,0,0,29,4,100,4,1
100,100,77,91,40,64,15,35,17,5,80,0,63,24,0,14,6
100,100,71,80,42,59,18,38,0,14,23,0,52,19,22,32,6
0,100,59,100,81,88,60,45,52,0,31,7,24,32,100,33,7
41,72,7,50,0,7,46,0,82,34,100,76,59,100,15,76,0
100,100,59,90,22,62,0,29,22,0,76,10,51,37,0,33,6
43,89,93,100,66,91,40,64,82,43,100,15,52,0,0,1,5
