@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
67,72,24,71,0,86,41,100,84,97,100,65,88,32,68,0,9
0,99,57,100,79,89,63,45,59,0,32,6,33,27,100,32,7
0,52,34,63,66,82,100,100,94,78,78,52,62,26,55,0,1
12,100,49,100,65,68,49,33,27,0,0,19,44,29,100,31,7
0,91,42,100,71,75,59,37,51,0,27,34,50,54,100,56,7
0,74,30,100,66,87,51,51,21,21,4,0,52,1,100,7,2
32,100,0,74,9,46,73,52,100,83,77,64,53,32,32,0,4
48,100,46,97,12,66,0,43,61,40,86,66,88,34,100,0,4
79,75,41,100,3,75,54,59,79,61,100,20,54,0,0,14,9
67,74,73,100,0,79,71,43,98,0,9,7,33,51,100,77,8
100,100,95,85,84,70,71,55,55,41,36,27,14,13,0,0,1
100,100,82,91,65,75,50,59,35,43,18,28,9,12,0,0,1
48,87,100,100,91,93,42,76,64,54,92,28,55,1,0,0,5
15,98,0,58,13,17,57,0,96,24,100,67,70,100,29,83,0
0,64,34,76,73,94,100,100,82,75,67,50,53,25,42,0,1
46,100,18,84,0,61,44,49,100,56,93,47,74,24,61,0,4
6,87,25,60,80,43,47,4,0,0,4,54,39,93,100,100,5
100,81,23,100,0,65,56,30,45,0,25,34,89,68,94,98,8
24,83,62,100,86,81,59,55,89,39,100,16,52,0,0,9,3
20,98,1,64,46,35,30,0,1,24,0,71,43,95,100,100,5
100,72,47,57,18,78,60,100,90,74,83,39,53,10,0,0,9
56,94,97,100,49,85,35,54,83,42,100,21,53,2,0,0,5
27,70,59,100,27,66,14,26,48,0,100,19,59,40,0,30,6
2,100,51,92,58,61,51,29,29,0,0,10,38,27,100,29,7
26,81,9,61,52,33,25,0,0,22,13,73,50,100,100,92,5
38,88,51,100,60,74,35,47,0,24,9,16,51,0,100,9,2
49,92,37,76,62,35,30,0,0,28,52,59,100,91,42,100,8
34,84,72,100,95,78,65,52,100,39,95,11,49,0,0,2,3
100,85,24,100,2,73,77,42,85,0,0,14,33,56,81,87,8
25,100,16,68,0,34,48,35,90,49,89,58,92,23,100,0,4
100,86,12,100,0,64,67,29,39,0,35,38,94,74,92,98,8
26,91,74,100,74,77,48,53,19,30,0,5,47,0,100,2,2
1,82,32,100,48,71,38,41,12,13,0,6,49,0,100,1,2
97,87,56,74,34,95,83,100,100,68,88,36,53,8,0,0,9
31,81,1,43,13,1,68,0,100,36,96,79,48,100,0,80,0
0,77,40,96,90,100,82,73,68,50,100,24,60,0,20,15,3
38,100,34,73,100,61,88,17,25,0,0,35,4,82,70,97,5
0,83,34,100,49,68,28,30,0,1,25,0,62,7,100,7,2
22,100,0,68,0,28,40,0,89,25,100,64,65,96,1,88,0
58,100,19,75,0,36,14,0,61,10,93,42,100,83,58,96,0
34,91,8,49,26,2,72,0,100,42,86,93,42,100,0,75,0
23,81,0,54,48,78,100,100,98,86,69,58,44,29,28,0,1
100,100,52,98,19,69,0,34,10,0,58,8,54,41,16,29,6
73,89,16,89,0,100,57,99,96,81,100,53,86,27,73,0,9
0,85,20,100,47,85,33,53,12,23,27,0,64,2,100,9,2
100,100,52,92,20,65,0,36,12,6,71,0,90,24,34,25,6
100,84,19,100,0,67,64,34,67,0,5,19,58,55,77,89,8
0,100,0,86,18,72,36,57,55,43,82,28,100,14,73,0,1
6,81,40,100,57,78,38,50,11,24,0,5,51,8,100,0,2
100,79,30,100,18,66,79,27,21,0,0,35,87,65,67,92,8
39,97,17,63,65,49,45,0,0,5,14,60,42,100,100,98,5
13,72,1,33,27,0,75,10,100,44,88,83,43,100,0,82,0
100,100,62,85,30,61,7,32,0,0,40,0,34,25,1,11,6
100,100,74,78,35,57,0,37,67,37,89,45,65,23,52,0,4
0,88,34,99,70,100,68,71,46,43,33,11,64,0,100,5,2
10,76,49,100,73,74,47,43,100,31,83,2,15,0,0,25,3
79,100,33,72,0,41,34,20,100,32,92,63,60,32,31,0,4
0,62,54,76,87,98,100,100,98,75,98,50,98,24,96,0,1
2,60,0,18,33,0,73,19,100,53,98,92,54,100,14,83,0
23,100,0,56,8,9,58,0,98,31,100,79,55,99,17,67,0
100,100,58,95,23,68,1,38,0,5,55,0,57,25,7,19,6
100,100,0,91,32,54,92,20,17,0,19,36,75,71,47,92,8
20,100,7,68,34,34,44,0,0,18,63,48,100,81,27,79,8
12,72,75,91,100,100,56,80,19,60,6,40,0,20,0,0,1
100,100,48,91,15,64,0,32,13,0,60,6,56,36,20,21,6
20,79,58,100,80,76,46,50,0,33,4,21,50,5,100,0,2
71,95,37,79,0,47,90,47,100,68,75,100,63,50,66,0,4
100,88,57,100,19,79,0,44,16,9,62,0,59,29,15,33,6
0,69,22,93,55,100,65,73,46,41,33,8,65,0,100,4,2
47,79,16,68,0,30,27,0,74,12,100,46,94,86,51,100,0
33,90,21,49,63,32,27,0,0,14,9,64,52,89,100,100,5
0,60,5,56,52,79,100,100,81,75,67,50,57,24,71,0,1
0,81,31,100,60,80,61,31,50,0,29,37,64,45,100,48,7
25,55,74,63,65,100,1,75,25,43,100,66,49,34,0,0,9
0,100,2,74,11,43,72,39,99,58,100,67,88,34,84,0,4
100,100,59,81,25,53,6,22,38,0,88,17,42,24,0,9,6
0,93,45,100,81,71,81,32,69,0,21,25,35,31,100,34,7
26,88,49,100,56,74,32,45,0,21,24,5,67,0,100,23,2
16,75,0,41,27,5,77,0,100,37,85,78,43,100,7,71,0
44,78,73,100,100,86,81,60,98,38,94,12,48,0,0,3,3
0,55,33,83,60,100,53,67,46,34,30,1,40,1,100,0,1
56,73,35,83,0,91,39,100,79,91,100,63,96,31,81,0,9
66,100,26,99,42,77,86,95,87,64,100,25,60,0,0,1,9
0,75,46,58,67,22,21,0,29,36,74,67,100,100,36,86,8
0,70,34,93,82,100,93,72,67,44,33,20,49,3,100,0,2
35,87,75,100,88,85,69,62,100,40,88,17,45,6,0,0,3
0,89,76,100,95,88,66,48,58,8,34,0,17,27,100,33,7
0,63,34,43,58,12,59,0,34,30,21,62,51,88,100,100,5
13,68,27,100,56,86,34,44,0,9,0,0,50,0,100,8,2
24,100,10,59,49,35,21,0,2,21,0,64,46,85,100,87,5
2,78,35,100,88,85,47,58,100,50,98,15,43,0,0,23,3
39,76,64,100,89,81,66,50,100,34,91,6,41,0,0,18,3
16,100,10,57,64,35,25,0,0,31,5,80,39,96,100,94,5
0,68,40,78,76,100,88,91,88,68,88,45,88,22,100,0,1
32,77,52,100,91,90,79,61,100,38,95,11,43,0,0,17,3
0,35,44,64,61,100,61,48,31,10,0,0,54,2,100,1,1
38,100,73,98,71,69,78,46,100,20,77,0,38,0,0,6,3
21,57,43,100,44,79,36,30,0,2,5,3,53,1,100,0,1
90,100,55,85,17,58,0,26,35,0,100,5,87,33,22,36,6
4,89,0,73,23,99,87,100,100,88,79,59,59,29,44,0,7
8,100,0,83,0,52,63,44,100,67,82,63,69,31,61,0,4
11,100,16,66,27,32,0,0,14,28,64,59,100,92,39,97,8
39,51,76,82,100,100,71,65,44,31,0,1,29,0,97,2,1
20,93,1,47,9,0,63,0,100,38,100,84,45,100,0,70,0
100,100,59,88,23,59,0,28,19,0,81,9,56,26,3,15,6
100,100,60,90,26,62,0,31,12,0,62,4,60,33,9,36,6
19,100,14,84,0,56,72,45,100,69,100,58,86,29,77,0,4
63,67,74,100,99,80,73,39,35,7,0,3,51,4,100,0,2
46,45,0,58,20,83,69,100,100,81,91,53,69,27,48,0,9
0,92,57,100,100,77,77,38,46,0,25,9,25,48,92,58,7
23,100,16,73,0,42,73,48,98,75,89,62,91,28,100,0,4
43,89,15,49,22,0,72,3,100,46,83,92,30,100,0,66,0
49,100,25,79,0,48,84,46,100,64,66,70,57,35,56,0,4
26,80,42,100,57,69,34,30,0,0,9,20,54,27,100,26,2
16,100,4,71,0,42,39,21,89,33,100,55,80,28,87,0,4
66,100,41,77,0,49,18,29,77,30,100,63,90,30,95,0,4
100,100,66,89,48,75,34,60,17,45,10,30,3,15,0,0,1
36,100,65,90,66,59,48,28,25,0,0,28,47,36,100,37,7
0,93,49,100,100,100,80,66,61,27,51,0,44,35,95,37,7
81,100,42,80,0,49,57,38,100,49,68,70,67,35,63,0,4
0,70,22,99,50,100,45,59,28,22,39,0,69,4,100,8,2
0,98,38,100,61,62,61,16,39,0,18,37,58,41,100,37,7
100,100,68,92,35,67,7,35,0,0,43,2,50,26,9,11,6
100,89,68,100,22,89,0,55,49,66,83,43,63,9,14,0,5
23,82,57,100,60,70,34,42,0,22,20,12,59,8,100,0,2
0,4,29,27,55,56,79,85,100,100,84,67,69,34,62,0,1
0,98,76,100,100,68,88,34,67,0,16,1,13,16,95,11,7
0,81,39,100,88,90,61,59,85,47,100,14,53,0,8,5,3
16,100,6,51,58,34,24,0,3,29,0,81,46,99,100,99,5
19,99,90,100,57,94,12,73,52,60,100,35,66,0,0,5,5
37,93,2,89,0,33,42,0,92,11,100,65,60,100,9,91,0
100,100,45,91,7,63,0,30,33,1,89,0,63,28,7,31,6
29,85,8,43,33,0,86,9,100,57,74,100,17,92,0,46,0
51,76,0,73,11,95,60,100,97,83,100,55,91,27,83,0,9
50,91,100,100,90,97,62,69,100,43,99,11,51,0,0,1,5
2,96,63,100,60,81,54,62,73,43,100,26,62,10,0,0,3
0,33,35,52,67,75,97,100,100,90,83,61,68,31,56,0,1
61,100,1,74,0,47,100,48,95,73,64,76,54,36,52,0,4
100,100,51,96,10,82,7,63,57,61,71,35,44,9,0,0,5
100,100,59,80,31,55,16,26,31,0,82,5,47,18,0,4,6
0,87,41,100,79,83,60,43,50,2,49,0,40,32,100,36,7
26,82,76,100,81,76,35,51,55,49,100,28,64,0,0,2,3
26,89,7,73,0,30,45,0,97,21,100,65,64,100,9,88,0
96,91,37,100,56,59,93,91,94,71,100,26,56,0,0,20,9
30,100,10,85,0,66,0,48,27,34,65,28,96,18,100,0,4
45,96,0,68,48,62,52,12,6,0,20,54,45,100,100,99,5
46,85,75,100,79,72,53,56,100,46,95,15,49,0,0,15,3
88,82,39,100,4,68,100,35,84,0,0,22,49,62,84,93,8
52,100,20,70,0,29,34,0,82,18,100,60,69,94,16,86,0
0,67,27,77,67,93,100,100,92,75,85,50,79,25,75,0,1
100,100,57,98,18,90,0,62,22,55,57,40,42,12,4,0,5
0,62,34,93,81,100,85,61,53,28,11,17,56,19,100,0,2
35,100,0,73,11,42,76,37,100,67,82,61,54,30,27,0,4
0,100,41,98,56,69,50,34,43,0,28,26,57,44,100,48,7
24,87,31,38,61,0,100,25,96,72,57,100,10,87,0,42,0
41,100,2,77,0,46,74,42,100,65,88,62,80,31,79,0,4
82,100,24,94,52,46,75,0,0,13,38,56,100,92,64,99,8
21,67,27,49,39,21,0,0,12,28,26,59,48,88,100,100,5
21,89,13,64,67,42,42,0,0,17,5,68,34,100,100,97,5
29,83,5,60,8,14,64,0,100,35,89,81,33,100,0,83,0
80,94,33,100,47,57,96,85,87,92,100,44,76,0,0,19,9
100,92,57,100,48,66,53,30,28,0,0,20,34,48,85,61,8
69,99,13,100,0,65,54,68,70,74,100,37,74,5,17,0,9
100,100,49,80,17,51,0,19,34,0,91,15,77,44,23,39,6
21,89,36,100,24,61,0,31,1,21,32,2,67,0,100,17,2
0,100,52,97,70,80,80,61,95,44,100,25,66,10,18,0,3
16,70,39,75,80,100,62,68,53,36,50,6,0,0,100,3,1
0,81,50,53,100,25,69,0,28,24,44,54,78,84,39,100,8
43,100,18,71,0,39,35,22,100,32,98,63,76,31,58,0,4
56,100,0,98,6,72,60,78,77,72,100,33,89,1,33,0,9
100,100,60,79,27,54,2,26,10,0,54,16,34,40,0,21,6
100,80,73,100,68,62,69,22,27,0,0,29,45,50,93,63,8
36,80,67,100,100,92,75,63,99,41,94,16,49,3,0,0,3
0,76,44,84,100,100,81,80,64,60,42,40,28,20,8,0,1
100,100,52,83,8,54,0,14,57,0,100,27,58,50,8,43,6
0,79,34,100,64,87,57,59,100,48,92,16,50,0,9,11,3
65,100,37,83,13,64,0,43,24,28,63,27,100,22,97,0,4
100,100,73,78,38,59,0,41,33,36,67,43,40,22,27,0,4
100,100,52,83,17,60,0,33,10,6,63,0,65,24,13,36,6
47,100,20,67,73,35,45,0,0,2,0,41,18,79,100,94,5
54,70,54,100,93,96,75,58,42,24,0,0,44,12,100,11,2
0,81,51,100,96,81,89,40,67,0,37,17,41,50,100,53,7
38,85,69,100,93,81,77,54,100,34,93,9,45,0,0,13,3
35,100,4,69,5,30,42,0,92,24,100,63,60,93,0,78,0
60,83,100,100,93,91,60,73,40,55,20,36,7,18,0,0,1
0,78,40,82,69,100,61,69,62,37,66,6,18,0,100,5,1
60,89,99,83,65,100,75,80,100,48,82,11,29,0,0,33,9
12,97,48,100,69,69,55,33,35,0,0,25,46,35,100,39,7
0,42,32,61,65,81,100,100,92,76,74,51,56,25,40,0,1
100,100,47,84,14,51,0,13,44,0,79,31,43,51,10,19,6
69,100,65,96,31,71,0,46,40,32,100,46,77,26,67,0,4
33,77,9,40,26,0,76,8,100,46,87,89,36,100,0,69,0
0,67,46,60,61,23,24,0,35,36,72,67,100,100,45,85,8
2,82,26,100,36,70,22,38,0,12,26,0,63,1,100,4,2
30,90,0,56,2,18,46,0,87,28,100,66,78,100,21,100,0
23,79,0,46,6,5,53,0,89,29,100,71,67,100,25,83,0
16,100,75,98,60,62,33,53,100,45,84,10,18,0,0,23,3
0,38,32,56,66,78,99,100,100,91,81,60,62,31,46,0,1
16,67,32,100,52,78,35,38,0,11,14,19,56,0,100,8,2
25,98,64,100,72,67,53,33,30,0,0,16,37,30,100,33,7
14,91,56,100,68,67,53,33,35,0,0,12,41,29,100,35,7
98,100,51,87,15,59,0,29,22,0,100,6,85,34,10,49,6
58,100,19,74,0,32,27,0,76,25,100,65,74,99,18,85,0
0,60,20,68,59,85,100,100,86,76,67,50,49,26,39,0,1
100,100,60,87,30,59,0,38,51,31,84,54,71,32,74,0,4
0,76,26,100,52,87,42,47,19,17,37,3,69,5,100,0,2
44,100,28,82,0,52,40,32,100,33,91,65,80,33,77,0,4
0,89,43,100,74,76,70,37,54,0,27,20,53,48,100,56,7
53,96,91,100,41,87,47,64,92,47,100,22,55,4,0,0,5
17,74,2,33,25,0,75,22,100,59,96,99,40,100,0,71,0
54,100,0,79,17,60,100,60,85,86,50,82,38,36,33,0,4
40,63,4,75,0,97,43,100,84,89,100,61,91,29,75,0,9
0,75,25,99,84,100,88,73,66,46,37,21,37,0,100,1,2
21,80,8,35,35,0,77,7,100,45,77,88,37,100,0,76,0
93,71,19,73,0,92,67,100,100,78,74,50,38,25,0,0,9
0,99,59,100,72,82,47,42,49,0,6,30,35,39,100,45,7
26,100,0,58,5,11,55,0,97,28,100,75,56,97,17,68,0
23,64,39,100,42,93,41,54,41,15,0,0,49,2,100,1,1
0,92,36,100,56,70,41,30,27,0,4,37,51,43,100,43,7
60,100,31,87,12,70,0,53,12,36,47,26,83,16,100,0,4
97,100,77,99,31,68,0,34,14,0,100,2,94,32,14,24,6
29,81,59,100,100,95,70,68,72,44,91,21,49,4,0,0,3
26,100,2,69,0,37,52,29,100,34,65,60,50,34,48,0,4
100,89,74,100,34,76,6,45,0,11,41,0,57,32,12,45,6
10,67,30,37,16,3,0,0,12,36,22,73,55,94,100,100,5
100,100,58,78,23,55,0,30,5,3,60,0,95,22,47,32,6
0,74,18,100,67,99,57,66,27,36,0,5,48,0,100,5,2
61,100,19,87,0,51,94,47,100,75,61,94,52,47,58,0,4
78,64,54,53,23,76,66,100,100,72,87,31,49,0,0,6,9
17,92,0,50,11,7,66,0,100,35,96,78,49,100,9,69,0
0,89,42,100,100,93,92,72,85,52,90,31,69,12,17,0,3
44,91,20,83,94,48,100,4,0,0,11,45,67,87,7,100,8
0,90,1,77,32,100,88,99,100,91,77,59,65,24,62,0,7
40,99,0,99,23,73,53,100,77,68,100,30,59,5,3,0,9
31,60,62,88,92,100,85,70,88,40,88,10,0,0,100,4,1
80,100,31,87,78,45,87,0,0,2,33,45,100,83,36,79,8
82,88,45,100,51,65,100,80,90,76,98,30,56,3,0,0,9
52,100,32,69,0,35,17,24,96,26,100,55,91,37,86,0,4
95,100,51,76,22,51,11,24,27,0,100,13,78,36,0,40,6
45,85,34,63,100,53,71,9,3,0,0,50,4,97,79,100,5
40,100,0,70,5,36,74,41,100,75,79,65,48,32,15,0,4
97,86,61,100,25,69,79,87,89,79,100,34,58,3,0,0,9
100,100,49,85,16,57,0,28,23,0,89,5,94,31,27,26,6
22,80,59,100,85,81,41,62,92,47,100,15,49,0,0,12,3
25,85,54,100,78,77,61,48,100,35,80,10,36,0,0,16,3
0,89,9,71,41,41,28,0,20,24,23,69,53,95,100,100,5
37,84,0,53,7,11,64,0,100,35,100,78,50,100,7,69,0
100,99,69,100,39,78,45,54,87,45,78,18,41,0,0,1,5
99,100,46,86,12,59,0,28,27,0,89,2,100,29,38,30,6
37,100,0,73,30,49,100,51,86,76,57,75,47,38,44,0,4
17,72,0,37,18,2,56,0,90,20,100,58,79,93,42,100,0
49,79,58,100,91,85,80,58,100,44,85,20,44,7,0,0,3
100,100,87,86,60,71,40,57,20,43,20,29,13,14,0,0,1
26,100,12,55,19,11,67,0,100,36,79,75,26,79,0,39,0
79,98,100,92,64,100,55,68,92,69,91,23,44,0,0,26,9
30,100,9,74,0,47,50,36,100,56,94,52,70,26,62,0,4
81,100,6,97,38,62,100,30,58,0,0,22,42,61,96,96,8
70,100,17,99,0,74,53,72,78,70,100,38,84,8,32,0,9
37,100,0,87,6,57,100,57,95,85,61,85,50,42,49,0,4
55,100,15,89,0,39,23,0,69,6,100,44,90,92,47,91,0
100,77,70,100,33,75,31,36,17,0,0,17,39,45,93,62,8
78,72,60,100,0,72,56,37,100,0,31,3,57,43,95,83,8
32,98,12,54,24,5,71,0,100,41,91,89,43,100,0,77,0
24,78,51,100,91,89,70,63,98,43,100,17,53,0,0,10,3
0,72,29,97,79,100,100,69,86,34,65,0,43,21,88,30,7
19,100,0,61,10,20,53,0,93,25,100,66,67,98,19,87,0
37,65,52,100,57,64,31,26,0,9,31,18,65,0,100,5,2
71,85,40,100,43,59,46,18,4,0,0,33,56,48,100,69,8
30,91,51,64,61,25,6,0,0,34,49,67,100,100,43,95,8
0,73,59,85,100,100,84,80,72,60,59,40,50,20,53,0,1
0,55,37,80,62,100,46,67,27,36,4,5,37,2,100,0,1
100,100,100,87,55,68,5,50,45,38,68,41,29,21,0,0,4
42,86,71,100,69,72,98,54,100,26,76,3,32,0,0,18,3
47,85,12,75,0,34,26,0,74,8,100,44,92,85,47,100,0
10,67,42,100,43,97,45,58,48,19,0,0,42,3,100,2,1
40,81,77,100,100,86,78,59,97,36,93,10,47,0,0,10,3
42,86,24,44,36,0,82,3,100,48,86,92,34,100,0,63,0
0,58,40,79,83,100,100,92,87,69,73,46,63,22,80,0,1
16,97,76,100,80,61,56,22,34,0,0,37,37,45,100,42,7
100,100,79,92,36,73,4,51,52,49,54,46,24,24,0,0,4
58,65,71,100,90,70,63,31,23,0,0,13,48,1,100,4,2
61,100,0,84,51,60,100,33,72,0,16,17,41,53,87,84,8
100,100,64,90,33,69,10,45,0,17,30,0,50,20,13,36,6
40,95,100,100,32,85,10,58,78,61,87,29,43,0,0,6,5
35,70,75,47,75,10,0,0,18,36,68,68,100,100,23,79,8
6,83,99,86,80,100,0,80,100,81,91,57,71,28,54,0,9
6,86,49,100,100,76,61,40,20,4,41,0,74,23,0,27,7
30,84,63,100,90,86,67,58,100,39,75,13,36,0,0,13,3
14,99,8,54,73,46,44,0,0,17,1,81,44,99,100,100,5
63,100,35,79,0,55,42,39,87,48,85,51,83,20,100,0,4
26,93,63,100,77,78,56,54,100,41,98,17,52,6,0,0,3
1,63,14,100,56,87,38,42,0,9,2,2,51,5,100,0,2
61,100,32,70,0,41,18,28,77,29,100,49,95,34,92,0,4
