@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
29,99,8,63,0,21,36,0,79,20,100,58,76,94,29,100,0
51,82,22,64,48,25,14,0,0,35,51,67,100,100,30,90,8
0,75,31,99,81,100,100,69,90,34,76,0,53,8,88,23,7
100,100,70,89,52,75,39,61,25,45,11,31,2,15,0,0,1
28,95,0,55,8,8,55,0,93,32,100,79,59,100,15,78,0
100,90,53,100,37,61,91,65,99,84,97,41,62,7,0,0,9
39,80,72,100,100,85,71,60,89,36,84,7,40,0,0,16,3
0,68,43,82,90,100,100,94,87,71,78,47,76,23,81,0,1
100,82,56,100,51,60,69,18,22,0,0,28,48,53,96,73,8
100,95,83,100,29,98,0,66,27,57,75,46,64,12,17,0,5
24,100,24,99,0,64,38,41,99,39,100,78,89,39,85,0,4
0,51,37,81,47,100,37,66,33,32,4,3,18,0,100,3,1
54,71,92,76,69,100,65,77,100,55,83,23,43,7,0,0,9
66,100,32,71,0,43,59,45,100,70,100,65,76,32,50,0,4
59,100,0,78,33,53,100,56,67,89,46,73,37,36,29,0,4
97,76,57,100,17,72,0,28,36,0,81,19,100,56,88,88,0
30,100,0,72,13,43,66,40,100,62,92,60,68,30,49,0,4
53,80,38,100,0,77,66,72,70,67,100,30,68,3,2,0,9
45,100,10,75,0,47,60,38,100,54,97,59,79,29,69,0,4
0,50,42,72,81,95,100,100,88,75,69,50,49,25,32,0,1
70,62,100,93,27,100,27,67,66,33,55,0,0,15,47,45,8
97,85,53,100,12,78,74,74,97,86,100,44,61,12,0,0,9
19,74,73,100,44,79,0,47,53,32,100,53,53,38,41,0,4
32,68,49,100,91,92,59,47,13,11,0,23,46,0,100,5,2
14,78,7,33,40,0,84,15,100,61,72,100,26,100,0,60,0
86,88,46,100,50,80,99,94,100,62,96,26,56,2,0,0,9
9,84,14,73,50,37,44,0,10,24,0,69,39,96,100,100,5
40,100,25,83,3,51,2,17,49,0,100,17,60,38,0,35,6
56,100,28,72,0,44,54,50,100,69,84,59,59,30,42,0,4
0,84,18,85,71,100,100,91,93,68,87,45,81,23,84,0,1
8,95,26,71,82,45,55,0,0,12,0,65,28,100,100,98,5
41,67,100,96,9,100,0,66,88,79,96,74,62,37,42,0,9
0,66,26,100,64,88,73,43,63,0,34,33,57,54,100,60,7
0,38,36,55,66,78,97,100,100,88,88,58,77,29,66,0,1
100,93,59,100,45,82,45,54,84,45,74,27,37,13,0,0,5
100,89,36,100,19,78,87,80,74,71,100,35,69,8,0,0,9
52,89,15,63,0,21,33,0,73,16,100,54,88,96,48,100,0
76,100,25,87,50,60,86,86,91,69,100,31,55,9,0,0,9
50,100,0,89,16,62,66,73,82,60,100,23,56,2,2,0,9
0,85,47,93,100,100,66,69,37,35,16,0,0,17,41,26,7
20,87,60,100,100,94,75,68,83,40,87,12,46,0,0,1,3
0,52,21,71,53,94,88,100,85,75,79,49,76,24,100,0,1
0,84,43,100,98,98,87,70,63,48,100,22,52,10,0,0,3
29,69,48,100,61,71,35,35,0,5,0,0,50,2,100,14,2
34,87,59,100,56,60,34,24,0,0,18,9,59,4,100,2,2
0,89,56,100,95,76,72,37,47,0,10,3,32,16,100,22,7
78,100,26,100,0,64,3,24,46,0,93,18,100,59,87,97,0
86,100,59,92,19,64,0,33,21,2,94,0,100,25,26,20,6
17,73,41,100,55,73,32,39,0,12,13,4,58,0,100,8,2
26,71,48,100,74,74,46,37,5,12,0,11,50,8,100,0,2
72,100,23,84,64,44,64,0,0,11,41,49,100,80,58,99,8
0,68,23,100,54,88,41,34,10,0,22,7,61,8,100,8,2
67,100,28,75,2,48,0,19,46,0,100,15,67,39,7,41,6
0,89,15,100,56,97,39,64,12,33,12,2,57,0,100,11,2
20,100,42,87,29,67,13,48,0,28,13,9,55,2,100,0,2
68,100,23,80,0,40,19,0,70,5,100,42,100,86,57,93,0
33,75,69,100,90,94,79,55,55,19,0,0,34,3,100,7,1
25,100,75,99,78,57,63,13,42,0,0,29,47,41,100,36,7
99,100,33,82,0,52,100,53,95,83,78,90,70,35,70,0,4
44,83,76,100,82,75,58,58,100,45,90,15,45,0,0,11,3
58,100,11,60,0,10,62,0,100,44,96,94,33,97,10,49,0
58,100,15,81,0,34,32,0,81,6,100,49,77,92,29,94,0
100,100,53,95,53,58,67,21,20,0,0,25,53,46,94,69,8
26,93,17,75,65,46,44,0,0,18,21,70,42,98,100,100,5
6,72,0,98,45,100,100,98,77,76,48,51,25,25,30,0,7
80,100,33,88,73,91,82,78,97,52,100,26,57,8,0,0,9
65,89,26,100,0,70,51,63,84,70,100,31,70,3,17,0,9
22,87,0,71,21,98,100,100,97,83,76,53,58,22,36,0,7
66,100,15,80,0,50,91,46,100,72,78,65,58,33,45,0,4
5,99,85,100,82,62,40,26,24,0,100,25,96,46,0,47,7
22,100,27,86,0,58,1,35,71,40,100,60,96,30,99,0,4
100,90,97,100,68,74,45,47,35,20,77,1,61,18,0,0,6
0,81,26,100,62,100,67,74,59,50,47,24,61,3,100,0,2
100,100,55,100,22,89,0,59,35,61,69,44,54,12,13,0,5
66,100,18,75,36,35,27,0,0,28,48,60,100,91,39,98,8
100,100,63,81,33,61,9,40,0,17,23,0,44,20,5,16,6
0,53,28,58,64,79,100,100,81,77,58,52,37,26,19,0,1
32,88,11,55,17,9,72,0,100,40,91,86,37,100,0,67,0
0,84,28,100,43,75,29,45,12,15,28,0,64,2,100,7,2
100,95,52,100,58,58,59,14,1,0,0,29,52,55,98,75,8
82,93,59,100,20,70,0,43,67,35,92,65,86,29,100,0,4
0,52,39,67,76,84,100,100,89,75,78,49,65,24,52,0,1
46,97,40,100,0,71,63,61,100,75,64,98,46,49,34,0,4
100,100,55,78,26,52,9,25,25,0,86,15,64,35,0,21,6
18,72,68,49,65,13,0,0,21,35,63,67,100,100,37,84,8
0,98,51,98,100,100,74,65,50,28,40,0,44,39,96,47,7
57,88,4,100,0,63,63,33,100,0,28,14,49,52,91,87,8
0,100,17,94,71,87,51,49,32,11,8,0,24,22,100,35,7
36,86,91,100,61,91,21,65,58,48,100,27,59,4,0,0,5
3,62,28,94,39,100,41,60,36,22,0,0,50,7,100,13,1
15,97,66,100,72,64,54,20,34,0,0,37,52,40,100,45,7
37,90,19,57,66,43,40,5,0,0,21,50,52,90,100,100,5
0,40,35,58,67,80,100,100,86,78,68,52,49,27,38,0,1
44,85,93,100,100,92,45,81,51,68,93,36,50,0,0,17,5
21,74,43,100,52,64,32,28,0,6,22,3,61,0,100,1,2
26,88,0,58,4,17,54,0,96,28,100,69,63,100,12,86,0
0,78,19,95,58,100,92,89,100,67,92,44,81,21,67,0,9
0,65,42,81,88,100,100,91,85,68,67,46,50,23,42,0,1
90,100,52,84,17,55,0,22,42,0,100,8,72,30,13,25,6
100,99,68,100,47,74,52,52,81,42,63,14,30,0,0,16,5
100,100,52,83,16,58,0,31,16,5,84,0,66,23,7,24,6
0,68,54,81,92,100,100,85,95,63,90,42,87,21,85,0,1
92,93,50,100,41,65,88,79,100,74,91,29,53,0,0,4,9
84,100,52,90,13,57,2,19,58,0,100,25,46,44,0,19,6
82,94,18,100,28,65,68,30,34,0,0,24,47,56,100,86,8
44,100,32,71,0,44,29,37,88,49,100,57,75,29,58,0,4
0,64,25,90,77,100,76,69,51,39,18,12,43,0,100,4,2
67,92,0,93,16,57,100,29,78,0,14,25,43,64,67,100,8
0,59,39,78,75,100,100,98,83,74,69,49,56,25,61,0,1
0,96,49,100,77,76,62,38,51,0,2,2,25,14,100,23,7
0,69,29,100,49,75,33,36,3,4,9,14,54,6,100,0,2
16,72,35,100,46,74,26,42,0,13,4,3,53,0,100,4,2
96,71,52,46,31,73,72,100,100,71,86,33,52,1,0,0,9
100,100,54,97,16,68,0,32,24,0,74,15,76,50,21,59,6
100,100,71,96,38,74,11,50,0,21,27,0,63,16,39,39,6
41,90,11,65,0,23,33,0,77,23,100,60,88,100,41,96,0
100,100,78,83,56,57,40,31,44,3,92,8,46,14,0,0,6
16,71,44,100,64,71,40,31,0,11,23,12,66,0,100,15,2
6,78,53,100,61,70,55,54,100,35,82,3,21,0,0,26,3
19,80,45,100,49,64,29,27,0,0,25,8,63,14,100,21,2
100,100,66,80,35,60,11,39,0,17,29,0,74,16,35,20,6
2,83,35,100,62,82,62,68,100,51,84,21,44,0,0,7,3
23,84,28,57,71,22,0,0,6,33,69,66,100,100,2,90,8
25,100,0,63,2,17,43,0,86,10,100,52,74,90,32,97,0
48,68,57,100,92,91,76,54,45,21,0,0,45,22,100,4,2
0,84,31,100,81,98,73,74,87,51,100,29,67,10,17,0,3
0,53,33,71,76,93,100,100,79,74,53,49,28,25,12,0,1
56,100,28,83,0,61,38,45,100,55,69,45,46,23,31,0,4
0,89,59,100,100,74,82,35,51,0,10,18,35,42,100,48,7
100,100,57,84,22,59,3,28,24,0,72,11,54,36,0,28,6
100,100,55,94,27,70,6,44,0,14,29,0,43,25,2,25,6
100,96,62,100,33,83,26,45,57,42,75,19,40,0,0,1,5
54,92,11,60,0,17,50,0,95,29,100,72,58,100,15,72,0
35,57,0,47,1,0,48,5,86,36,100,83,58,100,12,86,0
13,52,35,92,40,100,43,57,45,13,0,0,51,1,100,0,1
0,91,53,100,93,87,60,47,36,4,26,0,37,35,100,40,7
61,100,34,75,0,44,55,37,100,49,76,70,66,35,70,0,4
100,74,81,100,33,92,4,62,0,26,31,0,61,21,24,42,6
100,95,49,100,14,71,0,34,21,0,64,16,39,45,29,13,6
38,85,60,100,58,72,33,45,0,24,15,10,58,0,100,10,2
44,100,2,69,0,38,71,39,100,50,60,74,56,37,58,0,4
65,100,0,89,67,60,100,24,38,0,29,38,55,78,3,99,8
24,96,19,69,58,30,16,0,2,42,0,90,52,100,100,94,5
36,92,7,77,0,30,35,0,81,15,100,58,76,99,27,100,0
46,100,6,79,0,48,67,43,100,73,77,61,45,31,19,0,4
74,100,10,93,15,69,77,80,78,66,100,30,66,4,0,0,9
0,78,50,86,100,100,85,80,73,60,58,40,50,19,31,0,1
31,75,53,100,68,77,49,45,21,16,0,1,50,5,100,0,2
55,92,100,100,73,86,43,59,72,40,89,12,46,0,0,0,5
0,100,75,97,100,71,61,36,32,0,83,4,81,24,0,23,7
0,90,32,100,66,77,45,39,26,0,1,20,45,34,100,39,7
91,100,77,80,11,58,0,37,97,45,100,50,51,26,29,0,4
94,100,8,82,79,46,99,4,0,0,15,41,100,72,47,96,8
14,95,85,100,45,96,9,68,44,57,100,33,59,0,0,16,5
31,100,0,74,52,36,48,0,0,18,52,56,100,94,19,94,8
0,100,34,81,48,42,44,0,15,8,14,31,57,32,100,30,7
77,100,37,78,0,53,48,37,100,40,92,60,87,28,97,0,4
83,100,100,91,78,76,61,61,44,45,28,30,11,15,0,0,1
0,55,32,91,39,100,36,47,19,0,1,7,50,7,100,8,1
38,90,0,75,0,32,42,0,93,23,100,66,60,100,1,94,0
41,83,88,70,78,100,41,80,94,64,100,28,56,1,0,0,9
22,69,40,100,79,87,69,52,41,22,0,0,46,2,100,0,2
83,61,59,100,17,86,0,41,20,0,68,3,100,36,91,74,0
69,95,74,65,93,100,44,86,97,75,100,30,56,0,0,15,9
0,91,36,100,66,79,73,39,63,0,39,19,61,33,100,33,7
90,100,46,78,20,50,17,19,59,0,100,17,48,27,0,16,6
30,86,20,58,68,35,32,0,0,18,16,64,39,100,100,100,5
0,66,16,93,83,100,91,73,62,46,22,21,28,0,100,3,2
33,100,0,72,7,46,77,39,100,62,90,61,69,30,57,0,4
64,70,100,100,53,89,81,82,96,66,99,23,54,0,0,11,9
85,91,27,82,0,48,8,13,64,0,100,30,95,66,73,100,0
100,100,74,99,46,98,45,72,65,51,53,26,29,9,0,0,5
98,88,45,100,28,67,86,66,100,69,100,31,61,0,0,11,9
0,84,45,100,100,95,99,65,65,38,24,15,29,1,86,0,2
17,86,8,46,58,33,24,0,0,32,0,88,51,99,100,100,5
100,76,52,100,0,71,53,37,64,0,37,23,75,59,88,85,8
15,83,56,100,82,78,35,58,62,47,100,26,56,5,0,0,3
16,100,0,56,21,15,62,0,100,22,97,69,62,98,25,82,0
6,90,63,100,98,91,63,72,84,50,100,27,57,10,0,0,3
28,100,5,70,0,27,44,0,98,23,100,64,65,100,19,89,0
29,95,0,63,4,19,52,0,96,23,100,68,66,100,16,87,0
100,100,76,91,59,76,41,61,24,46,12,30,0,15,0,0,1
29,100,19,44,27,0,5,9,0,62,30,88,65,95,100,97,5
49,100,15,80,0,37,22,1,67,0,100,31,100,75,62,92,0
87,100,43,78,13,52,0,24,31,0,91,10,100,37,41,41,6
75,88,100,100,61,88,97,80,100,40,87,4,39,0,0,22,9
21,64,50,100,52,98,52,57,52,17,0,0,31,2,100,0,1
7,100,2,76,0,46,52,30,100,40,100,58,94,29,93,0,4
100,100,66,90,29,63,0,31,13,0,67,4,78,35,29,46,6
100,99,60,100,22,65,0,27,31,0,87,23,62,54,7,37,6
27,71,17,60,0,21,35,0,77,23,100,60,88,100,44,91,0
84,100,41,80,20,50,15,19,55,0,100,20,48,31,0,15,6
100,100,84,90,60,75,40,60,20,44,8,29,0,14,4,0,1
0,86,28,100,59,93,57,66,38,40,34,13,66,4,100,0,2
0,85,47,96,100,100,93,82,72,59,82,33,68,9,19,0,3
61,100,26,77,13,50,11,23,39,0,100,14,68,37,0,48,6
100,93,72,100,30,96,0,71,22,64,59,52,50,18,17,0,5
20,76,50,100,100,95,75,69,90,51,88,23,49,0,0,7,3
98,56,83,100,33,97,0,56,1,9,54,0,100,25,100,67,0
84,88,7,100,11,65,66,31,33,0,0,32,61,65,100,88,8
100,100,74,98,45,76,46,52,83,42,76,12,38,0,0,1,5
56,100,32,74,0,45,27,28,88,30,100,56,63,29,36,0,4
3,67,43,91,57,100,49,63,36,27,0,0,43,4,100,5,1
17,94,97,100,45,94,20,67,47,73,100,42,68,0,0,16,5
31,96,17,64,44,28,20,0,5,36,0,77,44,97,100,100,5
14,99,49,72,60,100,25,93,75,70,100,35,59,7,0,0,9
21,78,51,100,57,62,33,27,0,1,23,10,62,12,100,0,2
10,60,0,85,41,95,100,100,95,78,67,52,43,27,37,0,7
0,66,9,89,55,100,100,92,79,68,50,46,30,22,47,0,7
100,100,88,93,45,71,0,48,78,45,75,48,45,24,32,0,4
0,71,20,92,69,100,69,77,71,54,100,34,82,12,35,0,3
0,67,44,83,93,100,100,92,83,70,68,46,66,23,73,0,1
100,100,55,86,21,65,0,40,5,14,46,0,62,19,17,32,6
26,60,43,100,60,74,37,33,0,10,17,16,59,9,100,0,2
29,100,0,62,1,18,50,0,96,27,100,69,54,95,2,80,0
100,94,41,92,94,100,89,64,63,49,100,21,52,0,0,10,3
63,100,23,87,0,67,28,51,85,54,100,41,77,21,60,0,4
5,89,18,57,56,28,24,0,13,36,0,72,34,97,100,100,5
62,100,29,75,0,42,68,41,100,56,71,75,62,37,61,0,4
0,77,58,73,82,100,15,94,38,74,100,71,80,35,67,0,9
93,100,41,80,12,54,0,25,29,0,100,4,97,29,26,36,6
19,100,21,99,0,49,9,0,72,4,100,50,73,95,7,90,0
47,63,1,67,0,88,45,100,90,90,100,59,81,28,55,0,9
31,100,17,68,64,37,43,0,10,21,0,74,39,100,100,98,5
41,72,44,100,84,94,72,58,41,26,0,0,41,14,100,6,2
91,77,55,100,18,73,62,62,95,57,100,19,65,0,0,6,9
34,71,63,100,100,80,57,53,91,36,91,5,33,0,0,15,3
1,89,62,100,100,76,77,38,58,0,24,4,0,36,77,41,7
43,78,3,49,0,9,57,0,98,30,100,70,60,100,39,69,0
100,92,52,100,31,64,84,74,86,77,89,35,56,0,0,11,9
40,100,7,73,0,34,23,0,74,6,100,40,89,77,46,95,0
100,100,61,83,25,58,5,29,20,1,75,0,57,20,0,14,6
0,56,7,86,34,100,84,96,100,83,74,57,50,29,38,0,7
100,78,67,100,25,78,64,67,94,66,93,26,54,0,0,1,9
33,90,100,100,60,98,13,66,40,63,97,41,68,6,0,0,5
83,90,39,100,29,70,86,76,100,67,99,27,59,1,0,0,9
22,76,43,69,95,100,0,96,20,71,100,81,82,41,69,0,9
0,68,57,96,82,100,70,59,65,18,18,3,19,0,100,2,1
0,77,26,100,51,85,36,49,13,19,26,0,63,2,100,7,2
100,100,62,96,27,75,5,49,0,20,30,0,66,17,30,34,6
15,74,39,100,69,81,42,46,0,20,20,22,61,0,100,15,2
83,100,32,99,0,68,2,30,33,0,82,12,100,48,88,86,0
100,83,37,83,0,99,60,100,97,79,92,51,68,25,45,0,9
100,100,54,94,17,68,0,32,21,0,65,9,52,40,14,22,6
89,83,58,100,32,68,77,64,100,74,88,29,48,4,0,0,9
86,100,39,77,4,51,0,25,29,0,100,11,89,36,18,51,6
0,85,32,100,64,87,50,57,28,29,24,0,63,5,100,15,2
100,100,58,87,30,59,19,27,40,0,84,8,45,21,0,12,6
77,94,31,100,52,86,92,96,94,62,100,28,71,0,0,0,9
100,93,75,100,47,88,33,54,68,49,79,28,43,8,0,0,5
0,78,27,100,55,82,58,35,50,0,36,24,67,37,100,40,7
0,93,44,100,100,98,68,66,38,32,21,0,6,38,61,34,7
65,56,100,84,48,100,0,76,45,59,77,61,42,30,19,0,9
100,100,86,86,72,71,58,57,42,43,25,28,8,14,0,0,1
100,100,57,88,38,72,19,58,5,44,0,29,0,14,5,0,1
75,89,29,97,0,63,2,24,45,0,89,23,100,62,85,100,0
99,66,41,58,19,84,70,100,100,70,93,34,59,3,0,0,9
59,82,92,100,72,93,32,71,58,42,100,22,58,0,0,2,5
0,76,32,90,43,100,45,66,43,32,26,0,45,1,100,0,1
0,77,35,100,47,95,44,61,38,27,0,0,36,3,100,5,1
52,100,14,74,14,37,0,0,11,30,57,61,100,94,41,100,8
45,99,5,77,0,30,34,0,79,19,100,62,74,100,25,100,0
90,100,45,93,66,75,94,92,100,53,92,16,49,0,0,0,9
33,87,68,100,87,79,71,53,100,31,86,7,43,0,0,1,3
100,100,47,81,20,43,30,4,93,0,93,35,40,43,0,40,6
62,100,46,92,0,71,19,57,94,51,100,47,60,24,35,0,4
65,100,0,96,24,75,79,93,91,68,100,31,69,0,2,1,9
42,76,79,100,86,89,45,64,60,42,100,20,56,0,0,2,5
38,69,60,100,60,60,35,24,0,7,28,15,65,4,100,0,2
81,100,42,70,0,41,32,36,100,38,98,51,78,34,72,0,4
14,96,0,62,53,40,65,0,26,3,17,54,33,97,100,100,5
2,85,43,100,66,79,54,52,100,39,97,13,51,2,0,0,3
0,100,34,97,55,66,57,32,40,0,15,22,46,36,100,42,7
31,87,80,100,45,88,27,63,75,45,100,20,56,2,0,0,5
9,100,7,97,0,66,100,58,78,84,46,74,39,37,39,0,4
15,65,44,92,55,100,54,62,45,25,0,0,36,1,100,5,1
100,100,59,85,89,80,84,60,82,36,92,13,52,1,0,0,9
21,95,58,100,68,68,48,33,23,0,0,31,42,41,100,44,7
0,92,48,100,76,74,70,41,57,9,38,0,46,20,100,20,7
32,78,59,100,91,88,68,58,100,41,94,12,43,0,0,10,3
42,84,80,85,52,100,67,81,100,57,85,22,44,5,0,0,9
0,45,42,70,66,100,60,62,47,25,1,5,43,0,100,4,1
30,84,61,100,85,79,67,54,95,39,100,14,54,0,0,10,3
52,86,60,50,50,14,0,0,27,32,73,61,100,94,40,100,8
0,85,39,100,83,99,87,71,60,44,32,17,55,0,100,1,2
47,100,35,95,0,66,31,43,100,48,95,66,82,34,79,0,4
63,88,87,80,71,100,71,78,100,61,99,21,52,0,0,12,9
100,73,77,100,31,80,31,40,29,0,0,14,35,46,90,62,8
46,100,20,73,0,43,46,30,100,45,93,58,63,30,52,0,4
2,72,33,100,58,79,34,46,3,15,0,2,53,0,100,10,2
100,70,49,55,15,73,53,100,93,85,80,46,48,14,0,0,9
0,63,16,90,100,100,90,73,53,40,22,6,11,0,48,18,7
0,74,35,100,100,96,94,63,52,35,0,11,5,0,77,6,2
