@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
29,78,44,100,47,62,29,26,0,0,27,6,64,7,100,17,2
14,77,37,100,51,74,32,41,0,18,33,16,68,0,100,18,2
55,96,99,100,52,86,61,58,96,35,100,6,51,0,0,2,5
0,94,59,100,90,99,100,76,31,51,85,46,73,23,3,0,3
0,98,70,100,97,84,87,65,83,46,100,27,97,9,30,0,3
44,86,76,100,74,73,55,45,100,32,100,9,49,0,0,4,3
0,89,53,100,91,77,77,36,49,0,23,19,43,43,100,44,7
98,100,50,83,14,53,0,20,46,0,100,16,70,43,18,38,6
67,96,100,100,43,86,17,51,67,69,91,37,52,7,0,0,5
39,100,31,68,0,39,56,41,100,50,95,61,92,29,92,0,4
0,89,45,100,77,80,72,45,70,10,59,0,48,24,100,28,7
18,67,0,42,23,2,68,0,100,32,93,77,54,100,21,76,0
78,100,20,92,0,58,6,22,53,0,97,23,100,59,89,95,0
29,100,15,81,4,62,0,43,20,27,59,24,95,18,100,0,4
35,100,2,66,0,21,41,0,87,9,100,51,69,85,23,89,0
54,100,14,71,0,38,68,33,100,47,61,76,50,38,54,0,4
51,100,7,78,57,64,87,92,86,70,100,31,61,4,0,0,9
0,100,62,99,100,74,88,39,71,5,43,0,20,17,100,27,7
31,87,20,59,92,56,73,15,0,0,6,44,25,90,100,100,5
46,100,18,76,0,32,29,0,77,18,100,59,75,98,23,96,0
0,70,71,90,100,100,84,66,76,32,47,2,5,2,98,0,1
100,100,58,99,28,91,12,57,52,58,64,26,36,0,0,9,5
75,82,28,100,0,67,77,36,100,0,16,15,40,55,84,92,8
100,100,37,77,61,40,67,2,0,0,34,38,83,72,70,88,8
13,98,8,65,41,37,29,0,3,29,0,70,45,93,100,100,5
100,93,52,100,38,70,89,83,99,72,92,30,56,1,0,0,9
56,100,18,69,0,36,61,34,100,41,78,77,71,39,66,0,4
11,62,0,88,38,99,100,100,87,78,64,52,44,27,45,0,7
90,100,54,100,55,76,94,97,97,61,100,23,57,0,0,2,9
13,80,43,100,74,88,64,56,100,36,78,8,36,0,0,19,3
25,68,68,43,61,0,4,9,42,48,100,82,68,100,0,74,8
12,79,9,48,36,18,30,0,12,31,0,62,34,88,100,100,5
23,86,68,100,91,74,53,49,9,33,0,8,49,1,100,0,2
0,83,22,100,38,70,27,30,14,0,42,1,71,2,100,5,2
54,88,85,100,100,82,70,60,91,37,86,11,43,0,0,14,3
33,86,62,60,88,30,64,0,31,28,0,57,21,84,100,100,5
0,86,47,100,83,86,48,64,62,49,100,31,71,7,16,0,3
77,100,37,95,63,78,98,95,100,56,86,19,46,0,0,1,9
0,86,34,100,62,83,38,53,10,27,7,0,54,2,100,5,2
27,100,19,89,0,65,43,53,100,55,78,44,46,24,30,0,4
63,100,6,82,83,55,100,20,24,0,0,34,22,70,13,95,8
13,90,64,100,90,74,39,58,97,53,100,20,51,0,0,12,3
0,48,30,66,65,83,100,100,99,79,88,53,81,26,76,0,1
77,100,22,84,63,60,92,94,100,63,100,24,45,0,0,29,9
0,59,46,83,62,100,57,64,55,27,25,0,36,3,100,1,1
42,79,53,42,42,0,0,2,38,38,89,70,100,100,39,75,8
78,69,87,100,0,90,16,63,100,80,87,63,50,31,28,0,9
100,100,48,88,14,59,0,28,27,0,92,8,69,29,2,18,6
98,80,34,100,8,73,73,44,100,10,8,0,0,27,70,55,8
43,93,30,62,45,25,0,0,6,30,53,61,100,91,53,100,8
100,100,60,82,32,56,13,28,22,0,70,8,40,24,0,19,6
0,68,40,100,64,96,61,59,57,23,9,0,33,3,100,2,1
9,65,43,98,52,100,49,60,60,21,0,0,12,4,100,6,1
0,75,29,90,67,100,83,80,94,58,100,36,88,14,56,0,3
90,100,33,98,44,58,99,72,95,80,100,32,61,0,0,16,9
100,80,100,100,77,97,63,77,43,58,29,38,11,19,0,0,1
63,100,45,97,0,78,0,61,49,44,100,47,63,24,37,0,4
38,91,77,100,100,87,73,67,66,46,82,24,48,8,0,0,3
18,82,6,46,56,39,36,0,0,5,11,63,49,95,100,100,5
60,98,50,100,20,70,0,38,7,8,83,0,100,24,13,20,6
52,87,78,100,100,84,77,59,96,37,82,13,42,3,0,0,3
55,75,33,100,0,77,46,69,85,74,100,40,85,10,35,0,9
10,86,51,100,83,81,59,51,91,41,100,11,51,0,0,7,3
0,98,55,98,100,100,72,63,52,23,40,0,31,35,86,40,7
100,100,61,92,33,63,11,31,8,0,52,19,48,43,0,28,6
38,100,7,83,0,35,32,0,81,10,100,54,70,92,21,90,0
44,89,85,100,88,75,64,56,100,41,82,12,41,0,0,14,3
100,100,60,93,22,70,0,35,14,0,60,6,65,38,21,49,6
100,100,61,83,94,89,91,71,93,40,93,11,47,2,0,0,9
4,74,38,100,55,71,37,35,6,5,0,7,50,6,100,0,2
100,98,71,100,49,99,47,70,75,55,56,32,28,15,0,0,5
0,75,39,97,95,100,100,70,65,42,23,18,12,0,69,1,2
23,97,0,52,11,4,61,0,100,36,99,84,50,100,5,77,0
21,97,27,57,82,40,50,0,0,0,0,60,41,96,100,100,5
78,88,28,100,0,75,58,74,72,73,100,36,66,6,8,0,9
23,38,42,82,54,100,46,49,33,0,0,2,49,0,100,0,1
3,98,51,100,66,63,59,22,38,0,0,25,49,34,100,38,7
24,100,0,79,59,42,98,0,74,0,91,45,100,91,13,93,8
11,94,0,48,23,6,72,0,100,36,84,80,39,100,5,69,0
35,75,58,100,82,83,64,51,100,37,74,8,33,0,0,11,3
45,100,34,60,47,24,16,0,0,38,20,73,59,85,100,86,5
87,73,57,100,12,87,0,41,27,4,73,0,100,38,94,67,0
33,88,0,51,5,0,69,4,100,50,85,100,28,89,11,39,0
49,92,8,61,0,16,56,0,97,35,100,81,51,100,28,60,0
100,95,75,100,52,80,54,47,83,33,63,9,32,0,0,0,5
29,90,77,100,92,80,44,59,64,45,100,19,53,2,0,0,3
13,79,35,100,58,77,37,41,0,12,4,13,55,0,100,12,2
60,100,8,78,0,45,80,42,100,65,72,78,66,39,70,0,4
98,96,52,96,74,64,97,100,97,70,100,28,62,0,0,14,9
0,94,41,100,64,78,49,39,38,0,23,38,48,58,100,56,7
16,98,10,90,0,42,27,0,85,9,100,55,69,98,11,100,0
16,74,0,50,25,0,76,3,100,52,74,99,21,100,0,51,0
0,73,27,97,90,100,86,73,66,49,100,25,68,0,31,9,3
89,100,52,79,19,51,0,27,59,39,100,62,82,31,63,0,4
0,79,39,100,82,90,53,57,86,49,100,17,57,0,14,13,3
100,97,26,100,66,60,89,18,8,0,0,31,62,65,77,98,8
26,81,55,100,69,75,68,62,100,46,78,16,36,0,0,16,3
96,75,82,100,55,79,96,86,100,56,89,18,48,0,0,2,9
15,58,0,19,33,0,71,18,100,52,93,93,54,100,15,85,0
76,100,40,87,0,68,8,56,68,45,100,42,68,21,44,0,4
24,80,38,100,90,93,58,66,64,48,100,25,56,6,0,0,3
28,89,64,100,100,92,79,71,59,51,68,27,39,9,0,0,3
46,100,22,66,0,32,69,38,100,45,56,65,53,28,51,0,4
40,89,28,61,58,28,23,0,0,24,6,63,45,92,100,100,5
30,70,57,100,57,80,62,45,54,12,0,2,43,2,100,0,1
22,80,0,35,32,0,87,22,100,69,61,100,18,65,9,19,0
89,77,57,100,19,73,0,36,19,0,67,5,100,35,83,67,0
100,100,55,93,20,71,0,43,4,11,45,0,68,24,33,42,6
28,94,100,100,100,96,22,90,15,58,86,51,65,0,0,8,5
32,100,0,77,11,54,100,59,46,86,41,79,45,33,41,0,4
0,64,43,78,81,100,100,98,95,73,88,49,81,24,83,0,1
43,93,23,65,55,27,21,0,0,33,48,64,100,93,45,100,8
0,73,52,81,100,100,100,84,88,63,76,42,60,20,72,0,1
38,85,73,100,100,86,68,65,87,42,81,15,42,0,0,12,3
0,92,58,100,74,68,57,34,36,0,71,20,100,47,36,42,7
91,100,28,93,0,62,0,27,39,0,89,18,100,53,91,89,0
55,100,22,88,0,72,1,53,32,41,67,32,95,19,100,0,4
21,98,18,65,62,42,24,0,1,35,0,91,58,100,100,95,5
100,99,62,100,26,78,2,48,0,16,38,0,59,23,20,38,6
82,100,37,86,66,70,87,86,100,52,92,18,49,1,0,0,9
0,74,29,100,65,86,73,44,64,0,31,8,60,35,100,40,7
43,100,30,64,49,28,30,0,0,25,18,59,58,73,100,78,5
14,96,77,100,30,99,20,60,66,61,100,32,54,0,0,17,5
81,71,97,100,36,89,74,72,95,74,100,34,59,6,0,0,9
0,67,35,78,71,95,100,100,83,75,67,51,50,26,42,0,1
80,70,57,100,15,73,0,30,34,0,83,15,100,56,75,88,0
18,75,0,74,35,97,100,100,88,79,72,49,52,18,40,0,7
0,80,28,100,55,82,37,48,11,20,24,3,62,1,100,0,2
62,100,12,72,0,43,100,45,89,69,53,88,54,43,52,0,4
0,73,43,100,44,95,38,62,37,29,16,0,22,2,100,3,1
34,77,79,59,100,23,28,0,0,32,38,68,93,100,31,87,8
63,100,18,89,0,44,14,0,62,12,96,49,100,95,54,93,0
100,98,85,99,38,100,26,71,66,56,79,36,40,18,0,0,5
100,100,45,87,12,59,0,26,27,0,87,8,87,37,27,31,6
53,100,27,65,97,33,82,0,27,20,70,58,100,97,0,91,8
7,51,31,90,93,100,99,58,59,21,0,0,35,17,100,5,2
20,86,42,100,38,64,11,35,0,22,35,0,75,1,100,31,2
9,100,0,62,52,48,45,0,2,13,3,68,37,99,100,100,5
45,82,60,100,56,69,31,43,0,23,28,3,65,0,100,16,2
100,97,23,100,14,67,65,34,43,0,0,26,39,62,93,96,8
100,100,52,87,16,61,0,29,22,0,73,10,65,40,10,46,6
100,100,81,89,67,74,48,59,33,45,22,30,7,15,0,0,1
100,86,67,100,24,80,0,50,0,16,41,0,63,24,18,35,6
63,96,3,100,26,61,54,21,9,0,0,28,50,56,100,84,8
100,100,60,98,23,69,0,32,24,0,77,8,70,39,17,37,6
42,100,44,88,11,57,0,33,77,40,100,64,91,34,93,0,4
29,76,50,100,70,74,50,42,18,16,0,0,50,7,100,7,2
8,92,37,100,66,67,59,24,27,0,0,32,50,28,100,24,7
81,100,27,92,0,59,2,22,47,0,95,23,100,61,88,97,0
44,100,8,78,0,41,14,6,66,0,99,30,100,67,56,78,0
15,85,9,47,70,44,54,0,9,12,0,68,37,97,100,100,5
0,70,33,100,83,97,78,59,44,26,2,0,42,1,100,2,2
0,95,56,100,61,80,51,40,44,0,17,27,41,39,100,47,7
100,71,72,100,34,78,84,71,98,71,91,29,48,2,0,0,9
31,100,0,81,21,58,100,62,74,88,54,80,58,40,66,0,4
86,93,100,100,64,84,39,67,22,51,8,34,0,17,0,0,1
0,69,24,100,61,94,38,37,34,0,38,4,76,2,100,7,2
0,80,37,100,82,95,68,63,79,47,100,17,67,0,22,9,3
41,100,12,77,0,42,69,28,100,58,86,67,50,34,18,0,4
0,72,49,84,98,100,100,80,93,60,88,39,76,20,59,0,1
89,83,59,100,41,63,59,23,20,0,0,29,49,54,100,73,8
100,100,57,91,28,63,6,33,9,1,62,0,59,22,0,12,6
72,91,29,94,52,47,61,0,0,17,45,56,100,93,45,100,8
0,61,29,92,46,100,48,62,43,24,4,0,45,6,100,8,1
56,85,95,100,100,97,47,95,7,71,57,52,48,0,0,11,5
97,66,100,100,53,84,59,43,50,4,0,0,25,36,83,57,8
75,100,78,82,87,97,57,84,100,64,91,33,53,10,0,0,9
100,100,56,95,78,84,95,83,97,54,89,26,49,8,0,0,9
20,56,34,14,70,0,100,26,94,70,65,100,27,95,0,64,0
17,70,0,32,24,0,67,14,97,48,100,90,59,100,28,71,0
50,80,76,100,93,83,78,62,100,38,82,12,42,0,0,9,3
55,92,95,81,87,100,57,85,100,69,85,38,46,16,0,0,9
9,57,38,96,51,100,46,52,36,5,0,0,51,0,100,2,1
56,91,100,100,51,86,16,58,66,62,81,29,49,0,0,0,5
0,89,31,100,61,78,51,35,45,0,17,37,50,51,100,54,7
82,80,47,100,5,75,0,32,34,0,85,14,100,55,85,97,0
0,45,35,62,67,82,100,100,91,74,74,50,56,24,38,0,1
99,74,62,100,23,75,60,53,95,58,100,11,49,1,0,0,9
100,94,80,100,47,94,37,66,60,56,66,36,34,16,0,0,5
95,77,46,100,5,71,54,55,95,75,100,28,62,0,0,6,9
0,84,32,66,88,88,25,100,29,79,100,67,89,34,83,0,9
49,85,78,100,92,85,74,55,100,35,80,11,41,0,0,0,3
24,96,0,68,11,23,49,0,86,23,100,68,74,100,42,72,0
33,63,52,100,46,80,41,39,29,0,0,1,49,2,100,0,1
3,76,30,100,91,98,81,65,80,45,100,22,52,0,0,12,3
48,100,35,83,7,51,0,18,47,0,100,19,67,42,9,26,6
46,100,0,100,7,61,63,30,48,0,8,28,50,64,100,98,8
16,56,30,100,54,79,36,31,0,3,19,9,60,7,100,0,2
31,95,2,68,64,58,62,10,0,0,10,52,31,100,100,100,5
20,85,23,62,55,30,18,0,0,22,0,57,29,88,100,100,5
27,70,60,100,94,88,73,52,39,20,0,0,45,18,100,4,2
69,91,100,100,54,83,25,54,73,62,88,31,57,4,0,0,5
41,100,69,100,54,69,24,50,0,36,35,31,68,14,100,0,2
0,85,60,100,100,74,85,36,67,0,35,6,16,35,96,42,7
0,92,51,100,100,89,77,54,54,18,31,0,22,37,78,46,7
0,53,38,69,77,89,100,100,86,75,73,49,58,24,60,0,1
0,88,49,100,98,83,75,41,45,1,63,0,100,27,37,30,7
66,100,11,88,38,45,66,1,0,0,47,40,100,78,51,88,8
100,99,60,100,25,85,29,69,65,55,64,25,39,1,0,0,5
76,100,44,86,11,55,0,19,46,0,100,14,59,36,13,26,6
0,68,31,77,81,100,94,96,88,71,81,48,81,24,100,0,1
33,81,56,52,74,15,0,0,10,34,64,66,100,100,24,89,8
88,100,39,75,9,48,0,21,55,0,100,21,76,48,0,61,6
0,66,2,93,50,100,100,98,78,72,55,47,38,19,39,0,7
96,83,57,100,38,65,90,72,100,72,100,25,54,2,0,0,9
28,82,19,54,81,45,55,9,0,0,11,49,37,91,100,100,5
32,84,65,100,76,75,66,46,100,30,79,7,40,0,0,3,3
0,81,35,92,100,100,95,70,73,32,67,0,34,20,96,31,7
100,100,53,81,19,56,0,26,20,0,78,0,96,24,47,37,6
32,93,80,100,100,64,63,26,36,0,96,29,78,42,0,38,7
80,100,32,95,70,84,73,73,88,48,100,23,62,4,0,0,9
0,82,49,100,98,82,91,46,73,11,46,0,38,21,100,19,7
51,86,74,100,91,81,70,61,100,40,87,14,45,0,0,12,3
69,63,100,100,12,100,0,66,86,77,99,75,67,35,49,0,9
0,89,51,100,100,94,82,57,64,20,38,0,38,39,90,48,7
0,60,31,70,64,88,100,100,90,75,79,50,73,25,70,0,1
33,82,0,48,2,5,52,0,92,31,100,74,60,100,9,83,0
52,81,74,100,97,89,69,66,100,46,95,20,57,0,0,2,3
0,100,52,99,100,92,74,57,58,19,49,0,37,39,87,45,7
100,100,71,90,50,90,39,67,70,55,59,31,31,13,0,0,5
0,89,34,100,59,81,42,53,22,26,24,0,70,7,100,14,2
49,84,100,100,83,93,30,78,57,68,87,35,53,0,0,8,5
67,100,33,79,6,49,0,16,47,0,100,12,70,29,13,25,6
86,53,90,92,36,100,0,62,0,16,52,0,100,27,100,66,0
19,100,10,46,29,0,75,15,100,58,65,92,19,85,0,40,0
1,92,71,100,100,72,66,35,27,0,76,28,72,52,0,56,7
33,76,100,100,46,72,3,40,0,5,81,0,93,26,6,19,6
86,85,40,100,33,67,100,34,98,0,0,18,29,53,98,86,8
100,96,74,100,52,97,47,72,67,61,49,38,26,17,0,0,5
100,100,77,90,29,69,0,45,69,36,92,50,73,24,48,0,4
24,65,42,100,42,86,43,45,44,6,0,0,50,4,100,7,1
10,88,0,72,25,97,90,100,100,89,81,56,71,22,59,0,7
18,93,0,67,8,24,54,0,100,25,98,69,59,100,5,86,0
11,68,31,95,89,100,71,71,72,54,100,26,60,2,0,0,3
14,100,52,100,72,63,62,23,33,0,0,23,50,25,100,27,7
26,92,64,100,100,94,79,73,61,50,64,25,37,7,0,0,3
8,78,36,100,48,72,28,38,0,9,11,3,57,0,100,6,2
83,91,2,100,21,67,77,36,62,0,0,17,42,54,100,87,8
13,88,0,100,49,100,89,88,100,66,94,43,79,21,60,0,9
70,100,34,72,0,44,58,42,100,64,91,61,68,30,43,0,4
100,80,38,100,6,65,91,39,82,0,0,16,48,53,100,89,8
27,82,68,100,100,89,65,65,88,41,97,17,49,5,0,0,3
18,75,49,100,96,93,72,62,100,49,95,15,46,0,0,15,3
25,81,45,100,54,72,33,41,0,16,15,6,61,0,100,20,2
16,89,13,41,65,35,26,0,0,29,2,83,53,100,100,96,5
49,80,88,75,65,100,55,85,99,62,100,28,56,6,0,0,9
0,93,49,100,88,89,78,68,57,49,41,28,51,9,100,0,2
33,86,21,56,91,44,65,1,0,0,2,51,26,94,100,100,5
0,32,25,56,59,79,100,100,74,77,48,52,25,27,14,0,1
15,83,6,48,65,46,45,0,8,20,0,74,43,94,100,100,5
87,100,49,88,50,46,42,6,0,0,10,36,58,51,100,75,8
8,82,47,100,70,76,56,48,100,49,84,16,42,0,0,13,3
32,89,94,100,61,94,15,63,51,60,100,35,63,1,0,0,5
27,81,67,100,95,91,68,61,100,50,92,17,50,0,0,5,3
0,43,36,59,70,78,100,100,79,76,56,51,32,26,10,0,1
7,64,39,98,47,100,47,59,44,18,0,0,37,4,100,4,1
82,100,49,65,0,36,10,27,85,24,100,45,88,27,91,0,4
42,100,20,61,20,20,62,0,100,25,96,66,49,86,0,67,0
0,60,63,39,57,0,22,10,54,47,100,82,91,100,23,75,8
43,100,31,73,0,45,20,25,79,24,100,46,91,31,98,0,4
100,90,90,100,54,73,31,43,29,12,88,8,58,18,0,0,6
30,83,65,53,91,13,11,0,0,34,67,64,100,100,22,97,8
100,99,68,100,32,67,8,31,24,0,69,21,34,46,0,22,6
0,63,20,100,57,88,45,47,14,14,8,0,53,8,100,3,2
100,83,30,100,0,72,52,38,59,0,30,16,64,54,71,88,8
14,71,72,93,100,100,77,71,53,43,28,16,0,0,91,2,1
46,100,7,83,0,51,66,52,100,82,76,63,47,32,22,0,4
100,100,80,87,61,73,43,59,30,45,16,30,5,15,0,0,1
36,100,0,73,1,28,41,0,89,17,100,61,74,98,21,94,0
0,61,20,91,73,100,88,76,61,58,100,32,78,2,25,0,3
18,70,49,100,47,86,36,40,4,7,0,0,50,4,100,9,1
49,100,16,90,0,56,79,49,100,64,57,77,48,39,47,0,4
0,73,58,96,58,100,56,64,60,29,39,0,34,4,100,5,1
12,97,83,100,43,98,7,69,63,63,100,23,49,0,0,22,5
5,78,41,100,63,74,45,41,14,13,0,11,51,7,100,0,2
30,75,54,100,100,99,74,72,79,46,88,18,43,0,0,12,3
10,81,44,100,57,74,32,42,0,16,16,5,58,4,100,0,2
0,91,40,58,62,22,22,0,22,35,69,67,100,100,18,91,8
29,100,0,68,9,23,47,0,90,10,100,54,73,91,30,97,0
16,59,30,100,55,87,34,45,0,12,2,0,51,4,100,7,2
25,76,75,100,17,68,61,54,89,90,100,44,87,10,0,0,9
0,82,26,98,59,100,67,78,55,53,49,27,65,6,100,0,2
5,85,56,100,82,78,38,55,52,48,100,29,63,5,0,0,3
73,83,18,100,0,67,72,34,100,0,6,16,37,54,70,88,8
44,100,19,82,0,59,47,48,100,59,80,46,54,24,41,0,4
17,88,3,64,6,21,60,0,100,34,100,76,48,100,0,78,0
100,100,69,80,36,54,17,27,19,0,83,3,67,29,0,40,6
50,100,35,71,17,42,12,12,56,0,100,20,54,31,0,19,6
95,100,54,94,67,54,61,14,15,0,0,38,46,58,100,72,8
19,94,53,100,69,67,50,31,21,0,0,29,49,34,100,37,7
64,100,38,98,0,75,23,61,85,46,100,48,69,24,43,0,4
1,82,42,100,64,79,42,61,96,49,100,17,48,0,0,13,3
56,100,27,79,0,39,12,0,66,15,100,51,93,93,38,93,0
