@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
14,83,0,74,8,94,62,100,100,97,75,63,61,26,56,0,7
26,100,0,60,5,16,50,0,93,25,100,67,52,75,13,48,0
100,100,86,89,42,71,0,52,23,39,62,46,35,23,9,0,4
0,77,56,90,100,100,94,80,75,60,56,40,38,20,31,0,1
44,95,23,49,22,0,68,4,100,45,100,94,47,100,0,75,0
26,95,0,58,9,16,58,0,99,25,100,68,65,100,20,87,0
58,64,69,100,91,71,72,33,36,4,0,1,50,6,100,0,2
0,80,22,100,57,95,46,59,25,27,31,0,67,9,100,21,2
71,100,12,76,0,47,100,47,97,83,74,93,68,44,65,0,4
0,76,28,100,66,93,61,57,35,29,19,7,60,6,100,0,2
50,98,22,84,0,39,25,0,78,12,100,56,83,100,27,97,0
0,92,44,100,78,79,68,40,58,0,33,17,53,33,100,31,7
13,77,44,100,51,68,40,36,15,7,0,1,50,3,100,0,2
40,100,0,86,7,63,100,63,68,90,46,80,52,39,40,0,4
78,100,37,74,0,45,58,39,100,53,81,69,70,35,65,0,4
100,97,64,100,35,79,29,42,74,44,82,17,43,0,0,3,5
100,100,56,97,32,73,54,62,92,46,78,9,36,0,0,16,5
100,100,47,87,13,57,0,22,41,0,92,16,62,43,23,23,6
77,69,97,100,28,80,53,38,78,0,0,7,30,43,100,69,8
43,100,33,87,0,61,2,40,69,39,85,56,76,27,100,0,4
19,100,0,65,49,36,33,0,1,14,4,67,41,94,100,97,5
14,69,34,100,50,74,29,36,0,21,36,23,68,0,100,14,2
35,98,6,70,0,25,34,0,77,12,100,50,84,92,41,100,0
0,87,31,100,66,71,61,35,51,0,1,13,21,28,100,34,7
17,66,45,100,42,82,45,40,41,0,0,9,51,10,100,10,1
50,100,15,82,0,51,72,45,100,61,64,73,49,36,43,0,4
28,79,55,100,52,68,29,39,0,15,31,1,68,0,100,23,2
88,90,14,100,35,70,100,38,79,0,0,11,40,51,88,89,8
11,78,0,56,53,41,46,0,3,10,4,70,46,100,100,94,5
81,100,79,99,34,67,3,33,25,0,100,9,76,37,0,26,6
20,76,39,100,56,79,32,46,0,22,21,18,59,1,100,0,2
56,92,36,64,100,46,72,5,1,0,0,44,18,87,92,100,5
38,68,68,100,66,82,62,44,55,7,0,0,57,3,100,7,1
12,100,25,89,17,37,40,0,0,10,7,54,51,72,100,81,5
100,100,70,87,29,60,0,30,3,0,71,5,73,30,2,25,6
100,100,62,97,39,73,46,49,84,41,71,14,34,0,0,8,5
67,100,26,92,0,56,9,12,49,0,88,15,100,60,70,90,0
90,100,44,77,13,49,0,21,38,0,100,13,90,37,18,39,6
36,88,23,59,100,55,92,16,20,0,0,35,8,76,73,100,5
24,73,0,38,13,0,66,10,96,44,100,83,55,100,9,78,0
22,88,15,37,37,0,77,12,100,51,77,92,37,100,0,78,0
34,94,26,63,62,29,51,0,68,35,100,69,83,100,0,86,8
29,100,22,63,68,33,24,0,0,24,1,72,40,92,100,94,5
0,78,28,100,59,91,44,58,22,28,25,1,63,0,100,2,2
72,100,37,86,12,55,0,23,43,0,100,14,57,34,8,20,6
100,97,73,100,34,88,38,59,83,50,85,18,45,0,0,3,5
37,100,34,78,0,51,25,36,85,36,100,61,86,32,80,0,4
0,87,39,100,73,74,69,31,51,0,12,28,50,47,100,54,7
17,78,53,100,68,73,37,41,0,14,25,25,62,0,100,15,2
31,89,51,100,52,67,31,39,0,19,27,9,63,0,100,14,2
58,100,11,92,0,62,73,57,100,81,67,94,58,47,55,0,4
0,81,25,100,69,85,70,42,59,0,22,18,49,38,100,42,7
0,86,41,100,84,92,52,66,64,48,100,25,63,6,16,0,3
0,75,36,100,81,93,97,51,96,5,73,0,53,21,100,25,7
100,100,86,98,72,81,55,64,41,47,24,30,14,13,0,0,1
0,68,14,97,67,100,69,68,36,39,1,11,48,7,100,0,2
47,100,5,78,0,46,74,47,100,79,74,64,38,32,3,0,4
0,98,54,100,70,84,67,65,80,45,100,27,94,9,44,0,3
56,93,0,95,60,65,100,29,49,0,9,28,39,66,37,100,8
66,100,38,100,0,71,2,44,64,36,98,61,94,34,100,0,4
2,85,40,100,81,72,64,26,38,0,0,35,46,38,100,39,7
100,100,56,93,29,63,13,31,28,0,74,7,46,29,0,17,6
0,87,23,100,44,80,36,52,23,25,25,0,63,0,100,4,2
7,54,0,89,71,100,100,83,71,45,45,6,32,0,67,21,7
56,83,78,50,100,11,19,0,25,37,80,71,83,100,0,84,8
53,65,100,93,31,100,0,69,71,60,100,64,67,32,32,0,9
58,100,23,77,0,47,52,34,100,50,97,62,76,31,70,0,4
12,60,24,100,58,90,37,47,0,14,1,0,51,0,100,15,2
99,100,64,81,25,52,6,19,55,0,100,25,60,45,0,31,6
0,83,33,100,68,88,67,65,79,42,100,21,59,7,6,0,3
10,100,0,58,10,17,60,0,100,32,94,73,46,97,0,74,0
16,68,37,100,63,90,45,48,16,11,0,1,50,0,100,8,2
45,100,10,66,0,26,31,0,75,29,100,66,72,95,24,74,0
47,85,76,100,83,73,56,53,100,38,90,11,44,0,0,7,3
100,100,63,99,28,85,27,49,67,40,88,16,46,0,0,1,5
100,100,89,91,68,76,53,61,32,46,21,30,11,15,0,0,1
0,87,52,100,96,82,45,58,39,42,100,28,73,4,8,0,3
0,91,35,100,100,97,74,65,38,32,23,0,2,34,59,38,7
4,84,38,100,51,76,38,50,17,25,0,0,49,3,100,4,2
100,96,66,100,25,69,0,33,18,0,82,8,66,35,11,16,6
21,100,48,66,83,32,48,0,36,29,86,62,100,95,0,95,8
0,93,42,100,69,72,68,36,66,0,42,15,50,33,100,35,7
16,89,0,68,28,92,95,100,100,89,83,58,68,27,65,0,7
0,86,43,100,97,91,100,57,71,26,39,0,31,35,85,30,7
33,80,24,99,82,100,82,77,84,53,100,30,67,9,0,0,3
41,83,28,54,100,50,76,12,7,0,0,41,14,84,87,100,5
100,100,70,82,36,55,0,31,37,31,76,36,77,34,73,0,4
23,73,45,100,46,89,40,57,28,26,0,0,49,6,100,7,1
37,100,0,83,11,58,100,58,39,91,32,90,32,39,29,0,4
0,92,40,100,100,86,91,45,65,6,30,0,21,30,92,36,7
100,94,44,100,41,64,89,78,90,73,90,31,52,0,0,7,9
59,49,48,85,100,100,95,58,55,23,0,2,21,13,82,0,2
65,100,17,83,52,40,60,0,0,24,34,65,100,93,66,99,8
37,61,0,70,22,92,60,100,91,85,100,57,91,28,80,0,9
12,60,0,28,29,0,74,10,100,41,94,79,56,100,16,84,0
27,100,0,66,6,28,45,0,100,20,100,57,76,92,21,90,0
74,62,100,100,32,99,23,62,88,84,90,54,68,11,0,0,9
61,97,21,90,0,43,22,0,73,12,100,55,78,100,26,94,0
0,55,23,90,35,100,28,51,11,8,5,0,52,1,100,1,1
33,76,41,100,57,71,34,37,0,14,25,16,65,0,100,17,2
24,64,42,100,42,92,42,52,42,13,0,2,46,1,100,0,1
66,100,26,87,0,68,54,63,100,57,64,40,33,21,9,0,4
93,55,78,100,28,94,49,67,93,75,100,29,60,2,0,0,9
20,63,40,98,44,100,40,63,40,25,0,1,20,1,100,0,1
70,98,0,89,60,61,100,26,49,0,12,31,46,68,81,100,8
55,100,5,69,0,45,91,53,100,79,57,95,47,45,22,0,4
100,100,68,89,50,67,32,46,23,23,25,0,48,2,0,2,6
100,100,58,82,26,53,6,21,38,0,88,15,57,36,0,29,6
96,70,76,100,46,73,98,69,100,64,98,24,52,0,0,2,9
89,100,64,76,25,50,0,30,66,26,95,52,100,31,95,0,4
14,68,56,100,75,97,68,60,64,22,0,4,18,0,100,3,1
100,100,57,92,24,87,0,58,33,57,66,42,48,13,8,0,5
36,100,31,82,0,50,20,26,85,39,100,63,69,32,43,0,4
95,100,50,78,0,57,12,37,90,43,100,48,68,25,55,0,4
0,71,47,85,100,100,100,81,84,61,66,41,47,20,31,0,1
19,97,72,100,68,73,30,51,81,42,100,17,54,2,0,0,3
46,69,93,73,81,100,55,81,100,62,93,22,48,7,0,0,9
96,64,100,100,50,99,15,68,0,31,22,0,47,27,14,25,6
0,93,64,100,100,80,91,50,80,20,68,0,22,20,87,28,7
100,99,68,100,32,70,10,35,20,0,76,4,59,31,0,23,6
6,95,53,100,72,68,63,33,43,0,0,20,43,40,100,48,7
0,100,40,96,49,51,42,5,20,0,3,36,51,39,100,42,7
100,66,68,45,49,71,80,100,95,67,78,30,45,0,0,3,9
20,80,46,95,100,100,80,76,86,50,99,23,53,7,0,0,3
46,100,19,78,0,43,85,40,100,58,68,75,58,38,60,0,4
86,100,47,80,14,54,0,26,17,0,100,8,92,33,19,50,6
30,100,0,65,0,20,41,0,85,12,100,54,77,93,33,99,0
0,87,33,100,98,97,95,78,75,53,100,26,77,5,13,0,3
100,100,55,95,23,68,2,37,0,5,47,0,53,28,6,14,6
19,100,1,79,0,57,39,46,87,51,87,41,81,19,100,0,4
63,89,100,100,85,96,39,88,43,64,70,32,40,0,0,9,5
0,66,39,93,56,100,57,61,58,22,28,0,50,2,100,5,1
25,92,29,62,86,43,56,3,0,0,8,53,38,94,100,100,5
49,93,89,100,94,65,68,28,50,0,100,24,60,37,0,43,7
29,100,30,64,62,30,20,0,1,31,0,77,41,93,100,95,5
74,100,49,87,12,56,0,23,44,0,100,17,42,34,2,20,6
25,67,54,100,56,78,51,34,20,4,0,9,51,4,100,0,1
23,80,60,100,100,88,81,61,43,40,0,23,11,5,64,0,2
76,99,51,100,15,64,0,25,46,0,100,22,41,42,3,17,6
37,82,57,100,53,65,30,36,0,16,30,0,66,2,100,19,2
100,100,60,100,36,91,34,62,68,56,70,33,38,14,0,0,5
0,92,50,100,70,75,25,53,58,42,100,20,58,0,3,1,3
0,55,43,71,90,91,100,100,94,75,87,50,76,25,69,0,1
78,94,3,100,22,66,100,35,62,0,0,25,44,66,41,96,8
0,61,34,91,51,100,48,60,45,19,4,0,48,1,100,3,1
33,75,46,100,78,86,57,56,100,40,96,11,46,0,0,13,3
73,90,0,100,2,65,57,30,20,0,2,34,59,69,100,98,8
92,69,36,74,0,87,52,100,98,86,100,56,79,28,58,0,9
100,100,52,82,15,54,0,21,44,0,96,17,66,43,7,30,6
100,100,100,90,50,75,25,60,0,45,0,30,0,15,0,0,1
0,71,56,80,100,100,93,86,74,64,59,43,48,20,59,0,1
100,91,0,91,41,60,92,25,20,0,0,29,55,64,88,100,8
0,100,40,68,79,35,72,0,49,23,74,59,100,94,43,86,8
12,91,0,50,65,45,67,0,13,9,4,65,31,100,100,99,5
45,99,9,100,0,75,36,56,100,63,98,49,80,25,82,0,4
32,100,8,74,0,46,51,37,100,48,96,55,86,27,81,0,4
28,75,49,100,57,63,34,26,0,3,26,11,66,0,100,5,2
41,91,53,62,95,30,52,0,14,16,0,53,17,87,100,100,5
33,100,14,97,0,80,9,61,39,48,74,36,92,18,100,0,4
0,93,2,43,21,0,67,8,100,45,100,92,54,100,21,68,0
88,100,25,87,61,58,92,89,89,63,100,23,47,0,0,23,9
88,100,38,82,63,53,100,82,98,67,95,31,67,0,0,8,9
17,92,55,100,69,71,38,50,0,38,23,25,61,13,100,0,2
0,83,55,100,100,79,94,38,69,0,40,7,32,48,91,57,7
100,91,33,100,7,73,76,39,67,0,0,25,48,68,91,94,8
14,73,41,100,87,95,64,65,100,45,100,15,49,0,0,16,3
40,100,23,89,0,59,26,34,95,45,100,60,68,31,56,0,4
6,100,32,98,66,71,62,34,41,0,0,27,39,41,100,46,7
23,81,61,100,92,91,58,62,81,39,100,17,51,4,0,0,3
29,100,24,75,0,48,27,33,89,37,87,51,89,22,100,0,4
100,94,55,100,21,84,0,55,45,62,71,40,51,11,8,0,5
100,92,66,100,39,82,42,57,70,38,64,9,32,0,0,8,5
11,91,56,100,100,92,73,73,51,52,55,28,47,6,0,0,3
100,100,57,85,21,58,0,29,13,0,66,8,57,33,6,26,6
0,69,39,100,82,84,70,40,41,0,6,13,44,41,100,40,7
0,79,31,100,79,95,51,66,82,50,100,21,58,0,12,12,3
13,58,40,100,49,97,46,45,25,3,0,1,50,1,100,0,1
0,98,53,100,84,72,62,34,43,0,1,26,44,37,100,38,7
33,99,0,55,1,4,66,0,100,45,91,96,34,100,13,51,0
51,82,84,100,99,79,80,55,100,29,79,4,36,0,0,19,3
35,93,78,100,89,85,69,65,100,42,88,16,46,4,0,0,3
100,91,38,100,32,62,99,70,96,83,97,40,69,1,0,0,9
48,100,25,78,0,48,25,30,72,29,94,55,90,32,100,0,4
0,75,4,98,64,100,100,92,72,70,46,48,27,24,25,0,7
0,96,51,100,58,78,38,56,13,35,0,14,42,1,100,0,2
60,100,27,82,0,58,49,46,86,55,86,63,87,31,100,0,4
26,77,0,33,28,0,69,15,100,52,85,97,44,100,4,84,0
4,62,25,76,76,97,100,100,75,74,47,49,18,23,0,0,1
13,96,0,58,16,17,63,0,100,27,94,68,60,100,17,89,0
89,100,46,78,14,51,0,22,38,0,100,8,92,33,30,28,6
14,67,44,47,44,9,0,0,23,36,63,68,100,100,44,88,8
0,97,31,100,51,70,53,34,42,0,28,21,61,37,100,44,7
0,100,60,100,100,92,62,58,42,16,41,0,22,41,84,45,7
47,68,59,100,100,94,81,56,47,23,0,3,45,9,99,0,2
29,73,57,100,97,87,81,51,45,24,0,3,45,2,100,0,2
44,100,15,79,0,47,68,42,100,71,82,60,52,30,25,0,4
43,100,0,74,15,46,100,43,95,69,72,74,67,37,64,0,4
36,70,68,100,67,89,57,49,36,13,0,0,50,5,100,8,1
3,74,31,100,45,72,28,36,0,6,9,2,57,0,100,13,2
0,66,3,93,49,100,100,98,74,74,47,50,24,26,13,0,7
4,97,0,51,18,8,68,0,100,36,91,81,44,100,11,68,0
6,92,45,100,54,59,47,16,32,0,0,36,43,52,100,56,7
42,78,2,60,0,9,48,0,91,29,100,78,55,100,16,71,0
17,92,50,100,63,68,46,34,21,0,0,22,40,35,100,40,7
94,100,47,78,14,50,0,22,39,0,100,19,81,46,8,53,6
54,92,13,72,0,31,31,0,79,17,100,55,85,95,37,100,0
77,84,48,72,68,33,38,0,0,17,50,48,100,79,64,100,8
98,68,72,100,25,83,0,39,27,0,77,4,100,47,95,83,0
0,77,15,100,46,100,45,64,31,31,35,0,67,1,100,8,2
100,100,55,98,17,83,0,52,43,61,65,37,44,7,4,0,5
55,100,30,74,0,45,37,38,85,55,100,62,81,30,64,0,4
100,100,59,80,22,53,8,18,39,0,80,24,47,45,0,37,6
51,100,14,75,0,46,52,34,100,45,82,59,67,29,55,0,4
38,100,16,86,0,51,55,45,92,70,100,72,95,36,95,0,4
32,76,79,66,75,100,40,89,88,66,100,26,52,6,0,0,9
14,56,27,100,42,69,26,27,0,5,33,0,67,0,100,1,2
80,76,47,100,5,72,62,64,75,72,100,29,64,0,0,2,9
71,100,28,74,0,45,66,50,100,70,75,85,62,42,51,0,4
100,100,77,97,45,71,17,43,0,12,32,0,62,24,24,29,6
60,100,24,75,2,47,0,18,45,0,100,10,67,34,11,46,6
100,100,54,83,22,57,5,26,28,0,77,11,52,31,0,22,6
4,61,26,97,38,100,28,60,16,21,0,2,49,2,100,0,1
0,100,45,100,68,83,76,66,89,48,100,30,87,12,53,0,3
7,81,0,58,14,8,67,0,100,42,91,94,39,100,16,55,0
45,90,13,52,88,46,74,5,0,0,4,43,26,90,100,100,5
74,94,100,100,68,84,79,57,95,30,74,6,37,0,0,8,5
78,100,31,86,57,71,88,89,100,53,94,17,50,1,0,0,9
0,92,51,100,100,100,63,69,34,36,23,0,2,27,63,33,7
100,88,100,100,83,83,65,66,46,50,28,33,11,17,0,0,1
8,98,17,58,71,44,40,0,2,27,0,78,33,100,100,99,5
33,79,43,100,60,73,42,38,12,8,0,9,50,0,100,8,2
0,72,19,100,43,87,39,51,22,18,33,0,66,5,100,11,2
32,100,6,72,0,38,57,30,92,60,100,70,76,35,52,0,4
100,100,56,92,22,69,0,42,3,13,47,0,73,23,33,42,6
44,100,21,73,0,35,12,0,68,6,100,39,93,77,44,90,0
75,100,58,75,38,47,30,18,62,0,100,13,50,16,0,10,6
63,97,17,91,0,54,15,17,59,0,94,25,100,64,86,100,0
20,95,27,64,54,30,34,0,14,33,0,71,41,95,100,100,5
88,100,42,80,0,48,99,52,100,76,73,86,65,39,78,0,4
0,53,34,88,88,100,100,67,63,31,16,3,41,0,98,4,2
45,87,56,67,51,25,0,0,5,35,53,68,100,100,47,98,8
44,65,64,100,100,88,80,49,45,17,0,0,29,11,79,1,2
29,100,5,66,0,26,35,0,81,18,100,56,83,93,33,96,0
100,100,65,100,40,89,40,62,74,51,63,30,30,17,0,0,5
2,70,23,100,50,79,32,35,0,1,10,0,54,0,100,1,2
33,80,0,47,13,0,74,8,100,54,79,100,29,76,25,26,0
0,91,30,60,100,30,100,0,22,23,43,54,96,85,26,100,8
26,85,59,100,81,78,72,54,100,34,82,9,42,0,0,1,3
93,96,37,100,45,62,100,83,90,81,90,38,63,0,0,10,9
46,85,100,100,97,85,73,68,51,51,35,33,16,16,0,0,1
100,100,39,84,0,63,37,46,90,62,68,45,46,23,41,0,4
0,89,38,100,54,60,50,13,36,0,20,30,60,39,100,45,7
0,97,50,99,100,100,88,71,56,37,38,0,46,38,96,35,7
95,72,46,68,46,100,91,99,100,66,85,32,49,6,0,0,9
6,61,33,100,61,76,39,27,0,1,17,3,61,0,100,3,2
0,91,53,100,71,89,53,45,49,0,18,20,37,37,100,37,7
71,81,2,86,65,45,100,0,0,2,20,50,87,91,38,100,8
19,91,9,66,63,43,42,0,0,12,11,64,34,100,100,97,5
0,89,42,100,100,93,88,56,59,21,42,0,32,25,94,29,7
8,49,60,72,100,100,75,74,48,45,29,15,0,0,88,1,1
80,100,35,84,10,53,0,20,41,0,100,14,91,40,28,33,6
48,95,100,100,100,92,47,85,34,70,73,35,48,0,0,19,5
55,96,14,68,0,32,24,0,77,17,100,52,96,89,49,100,0
0,36,39,49,72,74,100,100,97,87,84,58,71,28,73,0,1
15,100,11,84,0,48,61,43,100,59,71,72,49,36,35,0,4
0,65,21,91,86,100,90,80,56,54,100,30,67,7,0,0,3
30,88,76,100,88,71,59,43,100,41,98,10,47,0,0,16,3
34,100,0,71,5,40,75,32,100,58,94,64,80,32,64,0,4
17,74,42,100,100,98,73,70,86,51,95,24,53,0,0,3,3
16,100,0,68,5,36,57,25,100,35,78,61,47,33,34,0,4
44,100,11,69,0,30,27,0,79,17,100,53,80,89,24,91,0
0,98,51,100,67,66,57,26,43,0,6,29,48,43,100,43,7
17,99,7,62,29,25,12,0,0,36,59,68,100,100,15,85,8
18,95,22,59,73,44,44,0,11,31,0,85,51,100,100,99,5
24,100,25,58,64,36,45,0,13,23,0,65,44,90,100,100,5
15,90,58,100,100,92,71,72,53,51,66,28,48,7,0,0,3
1,90,50,100,98,90,72,62,100,44,90,15,43,0,0,12,3
11,90,0,41,31,0,82,0,100,46,77,92,30,100,3,58,0
89,91,34,100,39,66,74,31,49,0,0,19,46,49,100,76,8
32,82,4,56,43,25,36,0,18,37,0,73,32,99,100,100,5
63,85,100,88,61,100,80,78,99,58,98,15,49,0,0,15,9
0,59,9,64,57,86,100,100,72,75,47,51,21,25,6,0,1
24,87,0,82,30,72,59,23,4,0,4,45,36,98,100,100,5
22,100,65,96,82,55,65,14,38,0,0,29,48,33,100,33,7
0,3,29,24,57,50,83,77,100,100,80,69,64,35,51,0,1
0,64,24,98,68,100,57,58,24,25,7,6,54,7,100,0,2
86,78,60,100,51,63,95,77,100,66,90,22,47,0,0,16,9
47,100,12,76,0,50,47,39,100,58,81,51,59,26,55,0,4
100,100,74,97,61,81,47,65,34,49,21,33,5,16,0,0,1
37,98,11,60,88,52,76,8,0,0,0,46,18,88,100,100,5
0,65,61,80,100,100,94,88,86,65,84,43,86,20,92,0,1
77,81,14,100,23,66,79,34,67,0,0,14,47,48,100,80,8
0,85,21,100,66,98,83,77,90,53,100,30,75,10,35,0,3
