@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
20,88,67,100,100,92,69,72,62,49,80,26,51,7,0,0,3
35,93,23,80,0,41,2,0,55,3,92,34,100,75,61,100,0
83,100,35,96,65,77,94,94,100,58,95,22,53,3,0,0,9
65,95,100,100,45,82,47,73,94,59,87,25,39,0,0,8,5
0,96,41,100,79,85,84,43,78,0,56,8,58,29,100,28,7
0,70,38,100,100,98,84,53,53,6,69,0,98,30,36,31,7
8,91,12,53,59,36,26,0,5,32,0,79,42,98,100,100,5
0,82,25,100,36,68,21,33,13,7,42,2,71,0,100,1,2
34,92,16,51,39,9,84,0,100,43,79,85,35,100,0,70,0
20,88,1,52,17,7,69,0,100,38,85,84,36,100,0,69,0
42,75,70,100,75,66,51,29,14,0,0,6,49,13,100,15,2
28,100,16,81,0,45,38,27,85,51,100,69,80,33,81,0,4
3,51,38,84,99,100,100,63,57,33,0,10,12,0,82,1,2
100,100,68,91,37,65,15,37,9,4,45,0,46,27,0,23,6
0,61,0,85,39,99,100,100,79,76,57,51,38,25,33,0,7
0,66,26,97,85,100,100,63,71,25,41,0,19,39,80,36,7
64,74,73,52,100,13,35,0,47,37,95,72,56,100,0,76,8
6,100,1,53,61,48,44,0,5,16,0,70,41,98,100,97,5
0,87,44,100,84,87,53,59,53,41,100,26,69,5,18,0,3
50,70,60,100,100,97,91,61,88,47,83,15,43,0,0,7,3
0,68,50,100,57,96,56,54,56,13,36,6,1,0,100,1,1
0,51,35,69,78,91,100,100,81,75,62,50,40,25,24,0,1
15,82,5,53,43,23,10,0,2,41,0,84,49,98,100,100,5
0,62,20,90,58,100,58,71,37,41,23,9,58,0,100,4,2
74,100,0,96,2,68,74,81,60,70,86,37,100,6,21,0,9
6,100,0,67,56,36,70,0,58,22,100,57,100,91,0,95,8
27,77,60,100,100,92,70,62,97,51,92,18,49,0,0,9,3
61,100,23,76,0,38,15,0,75,11,100,48,73,85,14,91,0
11,88,0,64,67,52,64,0,0,2,0,57,25,99,100,100,5
24,95,97,100,22,92,19,55,71,70,100,32,54,0,0,21,5
100,90,68,100,23,99,0,71,15,59,54,49,49,16,12,0,5
44,85,100,100,83,85,61,68,44,51,31,34,17,17,0,0,1
27,100,92,91,100,61,88,30,71,0,0,10,8,32,96,40,7
33,93,16,53,69,34,24,0,0,19,10,66,34,100,100,99,5
20,89,57,60,100,30,82,0,0,8,5,41,45,71,85,100,8
100,100,53,91,20,64,0,32,9,1,59,0,64,23,16,23,6
100,100,50,97,21,75,44,71,82,56,76,25,47,0,0,5,5
0,100,56,100,70,68,51,34,32,0,6,14,30,34,100,40,7
21,88,24,41,78,40,53,0,14,20,0,70,44,96,100,100,5
71,63,88,100,14,97,0,58,76,60,100,77,60,39,23,0,9
25,77,43,100,82,84,65,58,97,41,100,16,53,5,0,0,3
10,86,69,100,39,91,3,66,44,47,100,36,61,11,0,0,5
74,98,10,96,44,61,100,29,48,0,0,28,39,67,40,100,8
0,33,35,48,64,74,92,100,100,97,80,65,60,33,43,0,1
0,79,25,100,35,66,22,30,3,0,35,1,67,4,100,11,2
27,94,26,95,0,49,6,0,64,0,100,40,91,88,37,100,0
19,59,22,8,60,0,92,31,100,78,65,100,27,88,0,51,0
0,82,58,99,70,100,61,62,59,24,24,2,14,0,100,3,1
58,100,49,99,23,74,0,51,55,46,100,46,82,26,62,0,4
71,92,70,100,93,86,70,60,100,38,87,12,41,0,0,5,3
0,67,38,82,88,100,100,82,85,61,65,40,46,20,23,0,1
28,93,31,53,54,15,0,0,11,36,61,67,100,100,30,98,8
14,85,0,48,25,10,73,0,100,35,85,76,43,100,0,84,0
36,83,66,100,94,81,60,54,100,44,92,12,44,0,0,17,3
22,77,62,100,90,74,55,43,93,49,100,18,42,0,0,22,3
44,100,22,68,0,38,54,40,100,48,95,65,93,32,100,0,4
6,100,54,96,81,56,64,6,36,0,0,38,51,35,100,32,7
44,64,60,100,97,83,77,43,39,11,0,13,51,23,100,0,2
100,66,66,100,0,77,32,38,60,0,9,21,51,59,87,94,8
17,94,5,57,52,30,16,0,0,28,5,72,39,98,100,100,5
32,86,49,100,100,96,73,72,67,48,89,22,52,2,0,0,3
14,78,52,100,75,75,55,40,22,10,0,6,52,7,100,0,2
99,100,46,97,19,76,33,55,84,50,100,12,49,0,0,7,5
0,69,51,82,100,100,95,84,78,63,62,42,51,21,46,0,1
11,82,0,40,15,0,71,11,100,47,96,88,42,100,7,67,0
70,63,93,98,0,100,3,62,99,68,100,70,53,31,26,0,9
36,81,42,100,100,97,71,70,84,55,94,26,60,0,0,5,3
100,100,65,78,29,57,0,34,57,39,77,51,58,26,51,0,4
64,100,15,93,0,56,10,19,51,0,94,20,100,57,86,94,0
8,93,96,100,52,95,12,73,35,61,100,39,83,0,0,5,5
75,97,0,100,47,68,100,35,63,0,5,23,39,63,86,97,8
55,100,0,89,28,57,69,28,35,0,24,26,59,59,100,89,8
0,66,15,91,64,100,70,76,49,51,32,24,45,1,100,0,2
51,87,78,100,95,79,99,50,100,22,71,6,35,1,0,0,3
30,84,43,61,100,38,64,4,0,0,6,47,25,88,90,100,5
0,95,51,100,73,92,64,47,62,0,39,17,52,33,100,36,7
0,100,57,100,68,81,72,62,91,43,100,24,62,8,9,0,3
100,94,43,100,31,59,91,69,100,86,98,39,65,0,0,1,9
90,100,51,76,21,49,11,19,50,0,100,12,52,23,0,15,6
61,100,49,80,20,56,0,32,54,23,100,40,74,26,71,0,4
19,84,63,100,100,93,60,73,74,51,96,30,50,13,0,0,3
100,100,63,81,34,57,10,30,10,0,48,10,38,37,0,24,6
34,63,51,100,65,72,39,33,0,5,2,8,53,7,100,0,2
4,68,19,100,43,75,35,35,11,0,0,5,47,13,100,7,2
0,96,53,100,95,71,85,28,54,0,4,20,43,31,100,37,7
0,61,37,90,53,100,52,64,45,28,2,0,27,2,100,3,1
50,100,19,86,0,71,11,55,43,42,80,31,100,16,89,0,4
100,100,70,90,84,75,89,74,95,42,96,11,49,0,0,0,9
100,100,52,83,17,52,2,18,40,0,81,23,55,47,0,38,6
26,80,42,100,46,71,26,39,0,11,34,2,69,0,100,22,2
3,72,26,100,50,80,31,48,0,19,13,12,65,0,100,17,2
13,78,41,100,77,83,35,56,79,50,100,19,52,0,0,11,3
12,87,56,64,83,27,21,0,0,29,55,62,100,95,9,100,8
20,95,10,37,38,0,78,11,100,57,73,100,33,96,0,62,0
23,81,65,100,92,74,67,45,97,35,100,4,38,0,0,17,3
0,88,47,100,79,76,85,40,83,4,65,0,48,28,100,34,7
100,100,48,99,12,68,5,30,39,0,91,8,59,37,0,35,6
35,75,55,100,86,85,66,55,100,36,87,7,37,0,0,22,3
0,98,35,100,75,75,63,43,47,10,28,0,19,19,100,30,7
32,94,70,100,100,94,71,76,51,55,53,30,37,10,0,0,3
76,100,0,90,48,62,93,29,54,0,13,27,44,64,100,94,8
15,46,48,82,66,100,59,48,37,7,0,2,51,0,100,6,1
19,69,14,18,45,0,83,27,100,73,67,100,24,86,0,47,0
39,100,0,83,2,49,91,50,100,70,58,88,61,44,74,0,4
0,81,46,100,97,83,100,44,77,7,38,0,33,24,94,31,7
0,70,23,35,44,0,35,4,6,37,10,74,52,95,100,100,5
100,92,65,100,39,79,37,49,73,45,69,16,36,0,0,4,5
52,89,56,100,100,96,75,74,65,50,80,26,44,8,0,0,3
0,85,28,100,53,82,31,50,7,19,25,0,63,3,100,4,2
3,96,0,45,16,0,67,8,100,46,98,93,48,100,14,67,0
58,100,17,78,0,37,18,0,70,4,100,38,83,78,35,83,0
15,82,42,100,70,85,63,63,100,48,82,17,39,0,0,13,3
15,100,39,92,0,61,1,36,72,36,100,54,85,36,80,0,4
46,85,80,100,83,70,52,48,100,39,91,10,43,0,0,6,3
100,87,86,100,41,76,9,49,0,18,46,0,78,22,15,26,6
100,99,53,100,21,90,0,62,42,62,70,39,55,10,14,0,5
100,100,60,96,23,68,0,33,17,0,69,7,75,38,22,37,6
50,100,34,84,0,57,49,44,96,52,97,58,93,23,100,0,4
61,79,57,100,100,93,65,68,94,46,77,18,27,0,0,16,3
0,95,44,100,66,70,48,35,24,0,2,22,42,35,100,38,7
38,96,40,57,61,16,5,0,0,36,50,68,100,100,56,96,8
22,57,50,98,61,100,56,50,35,10,0,2,52,6,100,0,1
38,92,100,100,52,94,15,58,69,72,94,35,58,0,0,2,5
55,93,81,100,73,72,77,51,100,28,70,8,32,0,0,9,3
100,100,63,98,38,91,42,66,77,56,60,34,30,16,0,0,5
91,100,48,99,60,83,100,84,99,47,87,13,44,0,0,2,9
77,100,30,79,0,40,11,0,64,8,100,42,98,85,46,95,0
77,100,32,78,0,55,7,34,86,42,100,46,57,24,39,0,4
0,77,33,100,55,77,38,42,11,12,2,0,51,8,100,8,2
100,100,73,76,37,49,0,25,51,28,90,40,85,28,88,0,4
11,75,26,100,46,81,28,46,0,17,21,19,59,0,100,11,2
20,85,61,100,100,93,67,69,82,44,93,18,48,4,0,0,3
80,100,42,78,12,46,0,10,56,0,100,22,61,49,8,33,6
57,100,30,71,0,42,37,41,88,60,100,65,90,32,92,0,4
100,100,55,93,17,74,0,53,57,47,84,43,55,22,29,0,4
99,83,58,100,27,67,78,65,100,84,86,41,55,4,0,0,9
31,100,1,70,0,29,35,0,82,23,100,62,85,99,31,93,0
19,65,68,37,56,0,0,5,36,40,85,71,100,100,36,80,8
42,92,64,100,50,49,23,16,0,10,34,11,68,4,100,0,2
38,100,28,70,0,41,36,40,100,38,87,61,89,28,93,0,4
50,71,74,100,100,81,75,47,42,17,0,1,39,11,91,0,2
11,65,7,91,53,100,100,98,72,75,44,50,19,25,0,0,7
50,100,27,77,0,45,41,30,100,40,84,67,63,33,46,0,4
100,100,62,83,34,64,14,43,0,22,4,0,44,12,36,30,6
32,100,0,70,9,39,68,37,100,59,86,67,82,33,91,0,4
0,90,43,100,87,86,69,46,47,7,66,0,100,30,45,28,7
46,67,71,100,60,73,58,33,51,0,0,1,62,3,100,8,1
29,100,5,74,0,46,48,39,100,46,74,57,69,28,70,0,4
0,91,51,100,84,82,51,43,25,0,1,16,39,40,100,41,7
45,96,23,78,0,35,29,0,83,21,100,65,63,100,3,91,0
0,86,39,100,89,95,73,74,70,52,100,33,100,13,50,0,3
7,56,36,89,45,100,42,60,38,20,0,0,48,5,100,5,1
13,87,5,54,40,24,6,0,3,38,0,77,44,95,100,100,5
76,91,100,100,89,75,84,51,85,23,61,2,23,0,0,22,3
100,100,56,90,20,66,0,34,9,1,55,0,67,31,26,46,6
0,80,35,100,75,96,59,62,100,56,99,22,64,0,24,6,3
94,92,100,100,77,83,62,65,43,47,26,29,15,12,0,0,1
94,95,42,100,35,71,86,84,100,66,100,25,55,2,0,0,9
0,86,41,100,77,86,58,58,98,42,100,16,58,1,8,0,3
100,100,50,80,19,59,0,36,0,13,53,0,78,19,3,19,6
100,100,56,82,22,55,0,25,26,0,78,9,61,36,6,38,6
100,81,37,100,0,71,49,36,71,0,18,22,51,59,90,93,8
9,83,66,72,95,100,0,91,44,74,100,73,82,37,78,0,9
25,92,13,64,52,30,8,0,0,34,46,68,100,100,10,89,8
7,77,43,100,59,77,36,41,3,10,0,0,54,0,100,20,2
43,100,16,86,0,41,24,0,75,11,100,53,85,97,34,97,0
52,89,1,100,0,72,60,76,68,73,100,39,88,6,27,0,9
7,77,54,48,76,10,24,0,49,36,100,69,80,100,0,84,8
100,100,62,87,34,64,13,37,0,9,29,0,40,25,1,22,6
0,96,54,100,99,80,86,42,67,6,34,0,36,25,100,36,7
0,78,57,74,91,100,10,94,23,74,100,80,86,40,85,0,9
37,90,73,100,100,90,64,72,83,45,83,16,43,3,0,0,3
73,100,38,88,11,74,0,55,23,40,62,31,95,18,100,0,4
72,100,28,85,0,61,100,67,89,84,64,84,64,41,59,0,4
89,68,81,100,34,80,34,40,30,0,0,8,38,42,100,59,8
100,100,62,80,31,56,9,29,12,0,59,2,48,23,0,18,6
100,96,46,100,79,89,82,88,82,57,87,27,57,5,0,0,9
0,68,17,84,81,100,100,81,86,60,72,40,58,20,50,0,1
100,100,93,85,67,72,47,58,27,42,7,28,0,14,13,0,1
100,100,58,94,21,66,5,35,17,4,74,0,62,29,0,37,6
7,79,40,100,47,66,34,30,6,0,0,8,49,9,100,9,2
0,55,34,87,53,100,49,63,47,26,12,0,34,5,100,5,1
1,80,0,73,22,99,71,100,100,98,83,65,67,32,55,0,7
17,99,30,100,0,53,14,4,83,0,100,46,28,55,6,13,6
100,55,77,100,0,88,56,48,90,0,15,1,49,50,98,81,8
21,100,15,75,0,45,58,42,92,50,88,61,89,30,100,0,4
44,100,18,74,0,48,48,40,100,44,91,56,88,28,92,0,4
83,66,46,100,0,73,37,46,81,78,100,34,64,0,6,3,9
15,75,33,100,58,79,35,46,0,19,7,20,52,0,100,7,2
1,96,0,75,23,98,86,100,100,90,75,56,57,19,54,0,7
11,85,0,70,26,96,92,100,100,87,81,55,65,21,60,0,7
45,84,75,100,100,79,79,54,79,40,90,17,49,0,0,8,3
22,98,0,60,17,19,62,0,100,25,96,68,62,100,21,86,0
0,46,33,63,66,82,100,100,84,75,64,51,46,25,29,0,1
9,80,56,100,100,87,88,51,51,23,0,4,29,4,88,0,2
38,95,87,100,82,65,53,45,100,44,93,11,38,0,0,25,3
38,97,30,100,0,76,14,52,88,51,100,51,76,26,78,0,4
69,94,4,100,8,70,82,76,69,85,100,46,74,11,0,0,9
0,36,32,57,65,78,100,100,83,77,60,52,40,26,21,0,1
0,92,27,100,77,97,70,70,37,46,12,20,49,2,100,0,2
0,67,28,94,91,100,90,73,69,53,100,25,61,0,11,5,3
31,100,47,91,12,58,0,24,74,20,100,45,78,36,65,0,4
98,100,50,84,12,55,0,21,48,0,100,22,43,32,14,15,6
100,100,44,83,11,53,0,20,35,0,89,16,76,41,20,35,6
100,93,70,100,44,82,34,51,66,43,64,14,33,0,0,2,5
25,67,52,100,58,92,55,46,33,7,0,0,50,2,100,3,1
80,86,30,100,36,60,95,73,93,78,100,35,62,0,0,19,9
2,97,8,66,45,31,12,0,0,37,2,91,50,100,100,100,5
15,87,57,100,91,82,48,61,74,43,100,16,53,1,0,0,3
7,100,15,64,28,27,0,0,7,34,67,63,100,94,20,91,8
39,100,17,84,0,63,8,42,42,33,79,30,100,18,78,0,4
68,84,0,100,2,65,97,35,100,0,11,16,52,58,74,98,8
0,100,19,85,19,63,98,65,100,67,62,46,33,23,12,0,4
46,76,55,100,100,98,75,69,95,46,97,20,50,6,0,0,3
15,76,35,99,88,100,100,94,71,72,42,49,17,25,0,0,7
100,67,76,100,27,83,54,61,86,71,95,29,55,2,0,0,9
38,90,88,100,100,97,47,83,11,65,62,48,45,0,0,13,5
0,44,31,59,67,79,100,100,93,79,76,54,69,26,71,0,1
1,100,0,58,70,42,59,0,10,10,0,64,27,94,100,94,5
9,91,45,100,58,61,49,18,31,0,0,35,46,47,100,46,7
93,100,63,99,43,85,53,54,100,48,89,23,45,8,0,0,5
23,71,64,100,68,88,58,52,59,16,0,5,28,0,100,4,1
100,100,68,82,32,56,0,36,55,29,85,56,72,32,83,0,4
100,86,62,100,21,83,0,51,5,17,43,0,67,25,29,42,6
100,100,68,97,16,90,8,56,53,57,83,36,52,8,0,0,5
25,50,17,11,58,0,90,27,100,65,80,99,36,100,0,75,0
0,69,43,96,59,100,51,60,46,20,13,0,42,6,100,10,1
0,62,19,93,84,100,100,66,71,32,20,6,25,0,93,2,2
13,97,54,100,82,64,65,18,41,0,0,27,48,38,100,40,7
10,99,34,69,100,36,83,0,7,19,31,56,72,92,0,100,8
75,72,23,100,40,65,98,32,67,0,0,17,48,52,100,83,8
0,99,61,100,67,66,51,33,32,0,2,17,27,32,100,32,7
44,84,33,59,88,39,56,0,6,12,0,65,40,97,100,100,5
0,94,42,100,66,71,59,35,42,0,14,26,54,37,100,36,7
50,90,33,62,73,32,55,0,27,33,0,66,27,95,100,100,5
85,81,44,100,28,68,68,34,68,0,0,9,50,40,100,72,8
100,100,69,94,28,66,0,33,7,0,72,3,79,32,11,33,6
0,63,22,89,83,100,84,67,57,35,14,8,33,0,100,7,2
0,50,51,73,85,100,75,67,53,36,15,8,25,2,100,0,1
0,53,32,70,41,100,41,76,41,47,32,17,32,1,100,0,1
21,73,45,100,85,99,69,67,100,47,90,16,46,0,0,6,3
0,88,37,100,59,63,57,17,44,0,17,37,55,49,100,50,7
58,100,5,75,0,41,100,44,75,79,48,89,44,38,37,0,4
19,100,8,57,21,18,66,0,100,29,79,66,30,78,0,47,0
49,83,99,100,94,92,49,67,61,44,100,23,55,0,0,0,5
32,87,81,100,85,69,58,41,97,47,100,15,46,0,0,19,3
86,100,36,84,89,89,95,71,95,44,100,18,59,0,0,0,9
36,73,59,100,91,78,71,46,95,35,100,5,38,0,0,19,3
42,76,27,30,55,0,90,30,100,77,65,100,25,79,0,40,0
0,74,34,100,83,99,81,63,48,31,6,6,47,4,100,0,2
84,61,100,100,43,96,33,49,34,0,0,9,31,50,90,69,8
64,89,96,100,88,74,63,48,100,31,91,8,46,0,0,3,3
44,100,21,72,0,42,35,20,100,20,99,51,78,29,58,0,4
21,100,62,95,57,54,53,13,38,0,0,19,49,17,100,16,7
0,26,31,43,61,67,91,94,100,100,84,67,68,34,56,0,1
23,86,9,42,16,0,67,12,100,50,99,92,43,100,0,70,0
100,100,69,79,33,59,0,38,48,34,90,47,71,24,71,0,4
0,87,47,100,96,88,100,54,87,21,61,0,39,15,96,17,7
0,88,10,98,50,100,44,66,27,34,19,0,59,3,100,13,2
12,71,0,26,48,0,97,36,100,82,42,100,4,60,5,15,0
100,82,51,100,0,72,56,37,78,0,36,12,68,51,92,85,8
6,85,0,41,24,0,69,7,100,44,85,88,40,100,3,71,0
71,100,0,88,51,58,100,26,47,0,2,25,62,55,89,91,8
30,81,2,67,0,25,33,0,74,26,100,63,88,100,37,89,0
0,86,37,98,79,100,60,82,81,57,100,31,70,9,30,0,3
100,100,66,81,23,62,0,40,66,34,93,44,68,22,59,0,4
100,100,44,78,15,52,9,26,29,0,100,12,79,37,0,42,6
24,92,61,100,100,99,81,79,59,57,56,31,35,9,0,0,3
14,69,39,100,53,71,35,33,0,8,28,12,72,0,100,26,2
35,76,55,100,72,70,43,33,0,9,15,13,64,0,100,13,2
27,77,59,100,82,75,58,43,23,15,0,0,49,10,100,9,2
0,88,28,100,71,96,63,66,36,39,23,9,64,0,100,2,2
16,75,0,30,27,0,71,13,100,49,96,95,52,100,24,65,0
72,100,48,88,0,69,17,57,77,46,100,44,63,23,32,0,4
38,100,24,68,0,35,71,40,100,60,96,50,95,15,100,0,4
36,96,29,73,71,46,47,0,0,7,15,60,41,99,100,100,5
0,98,66,100,64,66,32,34,2,0,47,20,100,47,28,50,7
19,70,0,86,46,100,94,92,100,68,83,44,59,22,41,0,9
24,100,0,81,3,55,65,52,100,72,66,52,34,27,24,0,4
0,93,60,100,99,88,73,47,55,5,39,0,38,34,100,36,7
0,86,26,100,55,96,57,68,45,41,42,12,68,1,100,0,2
0,42,40,60,74,81,100,100,90,74,78,48,66,23,65,0,1
100,77,98,100,41,83,5,55,0,23,42,0,66,24,11,35,6
0,88,45,100,100,99,96,76,69,54,69,29,69,5,18,0,3
0,81,29,100,59,78,54,35,41,0,12,30,55,41,100,46,7
26,65,56,100,58,88,46,44,15,11,0,0,50,1,100,4,1
25,74,36,100,61,78,39,37,5,4,0,2,50,0,100,1,2
99,98,40,100,39,68,96,77,86,83,100,38,62,6,0,0,9
0,68,23,100,35,90,31,54,20,18,7,0,53,2,100,3,1
100,85,57,100,23,65,82,63,97,78,96,37,64,0,0,7,9
0,94,63,100,100,96,81,49,82,0,44,14,11,44,89,47,7
43,81,11,69,78,51,100,17,27,0,0,32,14,80,84,100,5
19,100,0,61,3,23,48,0,97,27,100,66,62,97,10,81,0
