@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
100,62,79,100,34,94,4,59,0,13,44,0,79,22,85,61,0
45,97,9,67,0,26,36,0,82,14,100,53,79,93,32,100,0
74,100,51,90,0,70,18,55,84,42,100,45,60,22,23,0,4
28,88,55,100,56,69,30,41,0,16,33,7,72,0,100,26,2
2,75,28,100,66,95,48,65,22,37,0,7,47,0,100,1,2
62,100,14,91,0,54,12,17,55,0,96,21,100,60,79,95,0
97,91,0,94,19,58,68,22,12,0,20,37,81,70,100,100,8
76,97,38,71,44,34,36,0,0,24,54,52,100,82,62,100,8
4,73,31,98,76,100,69,68,100,42,87,11,43,0,0,12,3
100,100,59,98,24,83,7,57,46,66,60,36,38,5,0,0,5
100,77,77,100,29,86,0,57,3,24,39,0,56,21,11,39,6
98,87,44,100,20,70,26,31,0,0,0,32,44,58,100,70,8
0,82,22,100,50,91,48,66,38,42,33,18,55,1,100,0,2
0,96,46,100,73,68,61,34,34,0,4,1,28,23,100,30,7
27,69,56,100,64,87,58,47,37,12,0,0,50,2,100,5,1
13,75,44,100,52,65,32,30,0,0,0,11,50,5,100,5,2
31,100,15,84,2,65,0,45,20,29,48,21,79,14,100,0,4
24,78,43,100,54,75,30,43,0,16,27,4,66,0,100,22,2
67,100,22,81,0,46,12,11,64,0,100,27,94,63,77,99,0
0,81,29,100,64,82,67,40,50,0,23,32,60,43,100,51,7
70,100,35,72,10,44,10,14,68,0,100,26,65,53,0,63,6
83,68,58,100,5,82,45,59,88,76,100,31,63,0,0,4,9
26,84,38,100,52,74,30,42,0,15,20,9,62,0,100,18,2
65,100,35,85,4,54,0,20,48,0,100,24,67,51,7,36,6
100,100,62,80,34,58,13,34,0,10,36,0,57,21,9,24,6
36,69,56,100,79,82,60,47,29,17,0,0,50,4,100,12,2
93,91,40,100,43,80,79,92,91,56,100,20,57,0,0,1,9
100,97,75,100,45,86,44,59,75,44,69,18,35,6,0,0,5
3,100,59,100,79,68,71,33,52,0,0,13,41,36,100,46,7
48,97,9,63,0,15,49,0,94,27,100,73,55,100,5,82,0
0,88,29,100,65,86,62,40,52,0,35,43,61,53,100,52,7
11,55,13,10,51,0,85,29,100,70,72,100,30,90,0,58,0
81,100,59,98,21,65,0,29,33,0,100,10,86,37,20,25,6
42,68,0,73,1,95,44,100,82,87,100,59,91,29,74,0,9
0,60,40,87,57,100,52,66,55,32,43,2,24,0,100,5,1
14,67,29,100,54,72,35,32,0,4,17,10,59,0,100,3,2
24,76,0,48,25,2,83,0,100,50,82,100,28,84,8,34,0
100,94,76,100,36,67,3,30,31,0,90,15,59,46,0,34,6
28,94,63,100,84,69,66,30,42,0,0,25,47,38,100,37,7
37,87,100,100,56,91,19,67,22,54,79,42,59,16,0,0,5
79,100,44,95,53,51,54,8,6,0,0,36,60,54,100,83,8
0,76,47,71,96,96,28,100,17,77,90,74,100,37,100,0,9
65,100,7,99,0,69,62,73,77,72,100,35,63,8,2,0,9
39,82,68,100,100,86,72,61,91,44,83,15,41,0,0,14,3
0,63,44,80,87,100,100,98,77,74,54,49,30,25,15,0,1
0,91,50,100,84,73,79,36,66,0,27,21,45,37,100,37,7
25,86,0,69,19,98,69,96,100,100,81,66,67,32,54,0,7
77,100,41,76,14,51,0,24,22,0,82,4,100,28,45,36,6
12,83,89,77,80,100,0,84,62,74,100,73,83,36,75,0,9
16,86,70,100,85,71,51,43,100,40,97,7,37,0,0,26,3
0,90,29,100,61,76,54,33,46,0,24,38,55,53,100,52,7
39,97,64,100,50,68,26,42,0,21,34,11,68,0,100,19,2
49,100,28,74,0,47,5,34,62,39,100,56,79,28,72,0,4
100,86,43,100,0,74,45,38,66,0,36,25,63,64,90,94,8
54,73,94,82,73,100,73,79,100,53,81,19,42,2,0,0,9
88,100,39,100,67,59,77,17,5,0,0,31,60,61,100,94,8
3,68,21,100,52,87,32,51,0,22,15,4,61,0,100,14,2
21,68,39,100,49,76,27,43,0,12,3,0,53,2,100,13,2
5,96,66,100,72,65,54,24,31,0,0,38,41,53,100,51,7
70,100,52,85,22,62,0,39,70,40,100,49,78,25,66,0,4
100,92,61,100,31,80,20,42,58,44,73,20,38,1,0,0,5
0,71,41,83,100,100,94,82,75,61,62,41,53,20,44,0,1
95,67,69,100,26,94,0,51,11,7,60,0,100,28,94,75,0
32,100,2,74,0,45,55,43,100,64,75,53,47,27,43,0,4
100,99,40,91,66,49,58,8,0,0,22,41,66,76,72,100,8
42,99,10,59,15,12,66,0,100,38,98,84,49,100,0,75,0
0,90,50,100,100,94,84,52,62,13,42,0,40,40,92,44,7
27,93,7,49,15,0,66,1,100,41,91,87,39,100,0,68,0
0,96,45,100,60,66,55,31,40,0,11,30,45,48,100,56,7
13,63,34,98,45,100,44,61,37,24,0,0,48,5,100,7,1
6,95,88,100,34,98,6,74,43,62,100,38,75,0,0,13,5
11,65,34,100,66,77,42,38,4,8,0,2,50,7,100,0,2
56,100,38,81,0,53,19,33,81,30,100,57,85,26,96,0,4
0,93,61,100,100,81,86,50,72,19,55,0,34,22,99,23,7
0,82,32,100,55,67,52,21,41,0,16,36,58,47,100,48,7
100,100,77,76,49,53,26,30,20,6,77,0,51,17,0,10,6
98,100,34,77,0,37,20,0,89,0,100,37,36,51,6,49,6
12,96,12,52,62,32,20,0,0,32,4,78,36,99,100,100,5
27,70,36,100,66,81,57,44,30,10,0,4,48,5,100,0,2
0,15,32,39,66,68,96,99,100,100,81,67,65,34,52,0,1
81,87,37,100,9,73,74,74,78,71,100,32,68,3,0,0,9
5,96,72,100,69,74,51,37,49,0,0,27,48,36,100,39,7
39,78,45,44,44,2,0,0,39,37,95,70,100,100,29,78,8
40,94,0,51,6,0,71,5,100,52,77,100,18,82,6,32,0
0,30,24,54,52,77,78,100,100,99,88,66,74,33,64,0,1
6,100,60,98,62,56,35,15,45,0,100,26,69,40,0,38,7
22,100,2,84,0,67,31,55,67,47,97,35,100,17,93,0,4
81,92,29,100,11,78,72,82,100,70,94,31,60,1,0,0,9
100,100,67,84,34,62,10,38,0,11,42,0,32,24,1,20,6
52,100,20,71,0,40,61,39,100,47,76,68,76,34,78,0,4
0,93,33,100,43,51,35,0,3,22,12,48,55,59,100,64,7
16,78,53,100,81,76,53,46,94,46,100,15,44,0,0,14,3
57,100,30,77,8,53,0,28,10,4,60,0,100,16,62,24,6
100,78,64,100,44,72,52,35,44,0,0,2,18,36,67,56,8
58,81,90,100,100,96,58,86,38,67,67,36,39,0,0,10,5
38,50,49,98,59,100,56,50,34,7,0,9,52,4,100,0,1
100,100,65,89,35,63,9,34,0,2,44,0,55,25,7,19,6
12,69,88,84,100,100,71,80,47,60,29,40,12,19,0,0,1
80,100,37,76,10,50,0,22,39,0,100,13,68,37,2,46,6
42,97,27,86,0,40,26,0,86,13,100,59,65,100,5,93,0
6,95,75,100,81,65,48,27,41,0,100,24,70,45,0,49,7
65,97,70,100,39,66,24,28,55,0,100,19,53,34,0,21,6
30,85,0,47,9,5,66,0,100,36,100,79,56,100,39,60,0
31,49,91,77,59,100,0,73,25,41,100,57,71,36,37,0,9
100,60,82,100,22,89,33,44,47,0,0,1,26,42,93,62,8
0,100,40,94,60,63,50,26,33,0,19,32,59,40,100,48,7
33,70,46,100,59,80,34,48,1,21,0,2,50,0,100,6,2
4,65,28,100,38,100,36,61,38,22,0,0,42,5,100,8,1
37,100,0,81,17,50,100,51,76,74,51,96,47,46,48,0,4
0,72,29,100,71,82,74,43,57,5,23,0,45,28,100,35,7
0,49,37,66,71,87,100,100,87,75,75,50,61,25,51,0,1
80,98,100,92,64,100,76,76,93,65,85,18,44,0,0,15,9
15,81,54,100,91,81,43,55,44,49,100,32,66,3,0,0,3
40,63,51,100,56,89,54,51,54,14,0,0,46,1,100,5,1
42,93,5,61,93,54,100,14,21,0,0,41,14,83,97,100,5
100,79,54,100,21,67,78,60,98,82,92,38,60,0,0,6,9
0,69,37,96,100,100,100,65,68,34,20,9,32,0,97,1,2
20,88,0,52,14,14,63,0,97,31,100,71,64,100,16,84,0
83,100,38,82,81,87,94,85,100,53,100,20,53,6,0,0,9
0,43,1,33,41,0,100,15,99,63,61,100,8,75,4,28,0
52,100,18,79,0,35,23,0,72,18,100,57,72,92,21,85,0
77,100,8,92,44,73,92,97,100,65,100,30,68,0,0,2,9
65,100,18,88,0,52,11,17,58,0,99,23,100,60,85,96,0
28,100,5,77,0,53,39,40,87,44,100,46,80,23,63,0,4
2,75,36,100,87,93,58,62,94,49,100,19,50,0,0,16,3
0,93,55,63,98,29,72,0,47,27,93,61,100,100,34,99,8
75,94,95,90,62,100,84,86,100,52,91,16,44,0,0,18,9
44,68,62,40,100,2,0,0,25,38,98,71,96,100,6,73,8
20,88,29,53,73,35,42,0,0,3,20,59,53,98,100,100,5
100,98,56,100,20,77,0,48,3,17,44,0,53,22,11,40,6
0,97,40,100,68,74,58,34,51,0,24,34,48,56,100,60,7
34,100,17,85,0,38,27,0,82,9,100,53,60,87,5,89,0
25,84,64,100,82,71,42,52,95,42,100,9,46,0,0,12,3
100,100,70,100,27,97,5,62,34,58,61,36,41,1,0,0,5
38,78,73,100,92,70,58,48,100,39,85,6,33,0,0,28,3
7,80,0,80,29,100,99,99,100,90,78,59,61,28,46,0,7
46,90,70,87,16,80,0,94,54,100,100,82,94,39,70,0,9
0,62,19,71,69,91,100,100,71,75,50,50,29,25,12,0,1
9,59,39,87,61,100,46,59,22,22,0,3,50,2,100,0,1
0,50,45,74,84,100,73,68,63,34,34,7,32,3,100,0,1
33,64,58,100,94,90,67,51,28,19,0,15,49,16,100,0,2
74,100,82,86,37,63,0,39,76,41,100,47,61,24,21,0,4
82,95,0,83,62,54,100,20,37,0,49,35,89,70,88,100,8
0,100,100,91,0,76,0,60,0,45,0,30,0,15,100,0,1
100,46,93,86,46,100,10,72,0,28,29,0,76,18,88,55,0
60,95,84,73,85,100,36,87,99,76,100,39,64,9,0,0,9
100,79,59,100,17,73,0,35,22,0,76,5,59,34,19,16,6
100,80,46,100,25,68,88,75,86,75,96,32,57,0,0,19,9
0,80,31,100,70,90,53,62,27,37,7,10,48,0,100,1,2
87,71,85,100,46,81,89,71,100,74,91,30,51,4,0,0,9
38,85,73,100,90,77,52,56,100,49,95,18,50,0,0,11,3
35,100,8,68,0,31,24,0,73,10,100,43,98,80,55,94,0
2,79,32,100,52,70,39,36,12,6,0,7,50,7,100,0,2
2,74,5,95,70,100,100,89,66,67,31,45,0,22,2,0,7
53,96,98,100,100,85,67,68,71,45,78,22,45,6,0,0,3
42,100,12,74,0,45,65,51,100,76,85,55,62,27,37,0,4
25,64,54,100,53,90,49,45,32,3,0,0,51,1,100,2,1
50,67,75,100,67,81,56,40,43,2,0,0,57,2,100,4,1
58,85,100,100,65,96,24,70,23,55,70,48,49,13,0,0,5
13,95,71,100,93,71,54,42,94,42,100,12,43,0,0,20,3
37,100,0,77,13,53,74,60,100,82,68,55,40,28,18,0,4
38,85,75,100,92,84,71,58,100,37,82,11,41,0,0,6,3
10,76,0,34,26,0,69,9,100,42,97,84,57,100,14,87,0
28,100,1,75,0,45,70,38,100,66,88,58,60,29,34,0,4
100,100,64,90,24,52,37,9,96,0,92,42,29,50,0,17,6
0,86,24,71,84,95,22,100,28,77,100,81,97,40,97,0,9
14,77,34,100,52,74,30,41,0,13,25,5,66,0,100,23,2
57,100,16,72,0,34,24,0,81,14,100,51,73,86,12,82,0
100,97,74,100,42,89,31,56,59,39,67,10,34,0,0,0,5
38,84,7,59,0,17,45,0,87,30,100,71,64,100,11,88,0
90,79,70,100,0,74,51,37,100,0,22,10,56,50,79,87,8
39,57,100,90,29,100,37,64,95,92,95,49,82,3,0,0,9
82,90,50,66,100,30,40,0,18,27,72,62,100,100,0,99,8
0,94,43,100,62,92,49,47,48,0,25,17,53,33,100,38,7
45,79,73,100,83,83,89,55,100,27,76,4,38,0,0,5,3
100,100,76,87,64,72,50,58,38,44,24,29,12,14,0,0,1
1,61,0,92,47,100,62,70,42,39,16,9,49,0,100,7,2
3,58,20,100,41,80,22,38,0,8,33,4,66,3,100,0,2
28,81,59,100,72,73,43,55,96,48,100,16,50,0,0,10,3
100,83,57,100,40,67,88,75,98,54,97,11,48,0,0,12,9
70,91,88,79,74,100,77,79,100,51,93,13,43,0,0,19,9
13,100,0,62,12,21,53,0,94,19,100,60,75,96,32,97,0
0,81,38,100,84,100,81,67,69,33,63,0,50,21,100,27,7
0,68,26,100,69,94,62,52,31,19,18,18,60,0,100,8,2
0,99,57,100,88,70,80,33,52,0,3,3,40,24,100,27,7
100,100,75,79,40,60,0,43,17,31,60,41,31,21,17,0,4
74,100,46,89,21,54,17,16,65,0,100,22,46,34,0,27,6
100,96,56,100,50,72,92,90,92,65,85,24,47,0,0,4,9
51,100,12,82,0,36,24,0,70,9,100,46,85,88,40,88,0
100,100,57,98,23,72,0,41,1,7,47,0,52,28,2,32,6
100,100,29,98,39,65,88,34,81,1,0,0,27,34,84,62,8
0,82,0,42,17,6,68,0,100,31,96,69,64,100,17,93,0
100,99,62,100,36,78,47,51,82,44,69,14,34,0,0,14,5
36,100,3,72,0,45,62,50,100,61,95,63,97,30,97,0,4
12,97,73,100,100,70,74,35,49,0,0,25,34,41,98,37,7
99,79,59,100,18,78,0,35,30,0,77,4,100,45,94,88,0
100,100,56,91,21,60,7,24,41,0,76,29,50,57,0,44,6
52,83,80,100,100,80,71,55,94,45,91,17,49,0,0,8,3
100,100,40,84,0,45,0,0,57,17,38,50,14,52,57,27,6
38,71,48,95,100,100,87,72,83,48,92,20,49,0,0,0,3
48,100,13,71,0,40,49,25,100,37,87,62,61,32,64,0,4
43,100,10,76,0,47,10,18,53,0,100,12,86,36,33,38,6
51,87,81,100,92,72,59,45,100,39,96,10,46,0,0,11,3
2,90,41,100,78,71,61,28,27,0,0,36,50,35,100,42,7
28,83,6,56,73,48,83,10,15,0,0,42,32,90,100,100,5
45,99,29,73,72,36,49,0,0,23,45,59,100,92,39,100,8
16,88,0,68,63,38,84,0,22,15,57,58,100,99,58,100,8
67,88,95,100,47,75,18,50,81,62,100,29,64,0,0,7,5
0,70,9,100,44,97,35,60,14,27,21,0,60,0,100,3,2
23,82,71,100,89,68,77,33,52,0,0,21,38,45,100,51,7
97,86,61,100,54,71,98,85,100,64,87,25,48,0,0,2,9
51,96,20,54,78,53,65,12,0,0,11,43,40,90,100,100,5
55,54,34,74,0,92,56,100,100,82,100,54,86,27,70,0,9
3,70,0,96,47,100,100,97,74,73,51,49,40,23,62,0,7
83,75,48,45,17,67,56,100,100,79,92,36,58,0,0,0,9
69,84,67,100,5,72,73,61,100,96,92,48,63,2,0,0,9
0,27,30,45,58,70,85,96,100,100,84,67,69,34,58,0,1
49,100,14,71,0,24,33,0,73,8,100,45,83,89,44,95,0
41,84,68,100,87,76,63,59,100,38,89,7,40,0,0,14,3
13,82,53,90,100,100,85,79,66,59,47,39,25,19,0,0,1
19,80,34,100,53,70,33,32,0,1,1,0,51,1,100,11,2
69,100,24,81,0,50,47,36,100,60,80,60,39,32,25,0,4
15,75,56,100,92,79,64,45,71,41,100,15,48,0,0,17,3
54,84,81,100,91,79,66,55,100,39,86,12,42,0,0,14,3
23,89,0,52,11,14,60,0,96,30,100,70,63,100,11,92,0
29,100,15,94,0,56,66,47,100,58,59,84,43,43,36,0,4
29,81,6,54,22,7,76,0,100,45,87,93,34,100,0,64,0
0,73,33,81,89,100,100,85,92,63,78,41,58,20,28,0,1
0,70,60,69,82,100,3,83,48,70,100,78,76,39,64,0,9
36,83,76,100,100,76,62,49,61,43,93,17,43,0,0,17,3
7,95,54,100,100,95,76,76,49,56,47,32,43,9,0,0,3
13,54,44,89,54,100,52,53,45,7,0,0,49,0,100,5,1
20,100,6,54,59,38,49,0,11,4,0,48,41,79,100,93,5
63,100,26,76,7,51,0,25,22,0,100,6,78,31,0,40,6
24,86,0,45,17,0,66,2,100,35,88,82,44,100,2,78,0
8,100,80,98,100,68,66,35,44,0,0,29,21,40,98,41,7
0,58,9,58,54,79,99,100,100,84,81,56,63,28,49,0,1
49,61,95,87,52,100,41,69,100,83,78,53,54,18,0,0,9
2,84,48,100,100,96,67,70,60,49,95,29,61,4,0,0,3
0,83,46,100,100,85,84,42,58,0,29,8,27,48,94,54,7
44,100,0,72,0,42,100,43,99,60,59,70,53,35,65,0,4
72,100,66,68,93,98,44,83,90,74,100,30,60,0,0,9,9
100,95,63,100,37,91,31,63,81,55,89,32,46,14,0,0,5
100,93,68,100,40,91,56,74,88,63,63,39,31,20,0,0,5
49,100,24,82,0,54,20,37,82,40,82,54,80,25,100,0,4
66,96,66,77,71,32,33,0,0,31,49,64,100,96,48,100,8
30,91,65,100,83,77,64,52,100,38,76,9,37,0,0,10,3
53,100,30,83,0,55,41,36,96,42,100,62,80,31,66,0,4
18,92,51,100,44,64,26,30,0,0,12,20,57,14,100,12,2
97,74,79,100,37,74,59,35,35,0,0,19,41,52,100,71,8
42,75,62,57,100,25,42,0,0,26,33,60,76,92,42,100,8
48,100,8,73,0,31,29,0,78,16,100,54,79,91,33,79,0
12,82,55,100,81,88,51,61,99,51,100,21,56,2,0,0,3
0,75,29,100,68,97,70,61,43,29,18,2,59,0,100,3,2
88,100,39,88,11,58,0,26,35,0,100,9,84,34,12,36,6
30,83,69,100,66,65,38,35,0,12,4,7,52,8,100,0,2
0,92,43,100,78,76,81,32,58,0,26,1,56,31,100,43,7
0,94,62,100,92,71,80,34,52,0,21,23,34,48,100,51,7
100,100,63,77,32,52,12,24,28,0,76,19,51,37,0,22,6
100,89,57,56,6,63,37,100,94,92,92,50,61,12,0,0,9
81,85,52,100,38,61,87,54,100,75,87,32,50,0,0,2,9
15,73,46,100,72,65,44,25,0,3,13,10,62,0,100,16,2
63,86,32,66,58,32,30,0,5,19,0,57,41,84,100,100,5
100,85,57,100,44,74,90,76,93,54,82,15,41,0,0,20,9
0,84,34,100,100,98,88,75,80,52,100,30,80,9,20,0,3
47,100,20,69,0,38,53,39,100,49,59,73,53,40,53,0,4
72,100,40,92,5,60,0,25,49,0,100,22,42,38,11,19,6
3,71,38,100,45,92,42,56,38,20,0,1,32,0,100,3,1
45,100,44,81,7,51,0,31,68,35,100,52,89,34,80,0,4
37,100,10,92,0,56,79,50,100,71,74,86,56,42,47,0,4
100,100,89,85,74,71,59,57,41,43,24,29,9,14,0,0,1
0,82,24,100,54,99,50,61,34,27,41,0,71,6,100,17,2
19,70,28,100,45,93,35,49,13,7,0,0,49,7,100,13,1
72,100,49,96,0,73,4,56,86,48,100,48,53,25,23,0,4
0,89,44,66,63,30,36,0,34,34,68,67,100,100,53,95,8
54,88,80,100,81,68,68,41,100,23,76,1,36,0,0,13,3
29,100,9,82,0,63,6,44,39,35,77,33,100,19,96,0,4
16,65,29,100,59,83,38,41,0,12,8,16,55,0,100,7,2
18,84,6,71,67,37,38,0,0,27,51,64,100,100,17,79,8
21,76,39,100,45,67,27,29,0,0,25,2,63,1,100,2,2
23,66,31,100,61,84,48,46,20,13,0,0,50,2,100,2,2
0,99,75,100,83,71,52,36,27,0,6,3,22,30,100,34,7
36,100,22,80,0,50,49,39,100,54,75,62,58,31,59,0,4
41,85,62,100,52,65,30,36,0,15,33,7,68,0,100,19,2
47,85,100,100,40,87,24,59,80,61,90,34,57,8,0,0,5
0,84,44,100,95,94,74,55,57,16,54,0,45,40,100,45,7
94,93,6,100,17,69,100,43,79,0,0,17,17,63,88,95,8
0,63,15,63,58,81,100,100,94,81,67,54,41,28,16,0,1
91,94,13,83,67,52,100,18,16,0,0,33,36,68,48,100,8
49,81,50,50,85,25,42,0,0,16,15,58,44,91,100,100,5
58,100,0,70,9,41,97,38,100,60,66,78,55,39,53,0,4
26,100,0,70,44,54,100,53,77,78,46,69,36,34,28,0,4
100,69,54,61,13,77,56,100,96,77,90,44,58,14,0,0,9
